name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.44,1.05,1.3549999999999998,1.3999999999999999,1.3999999999999999,1.4300000000000002
Portland Trail Blazers,northwest,2.9,1.95,2.5950000000000002,2.6850000000000001,2.6050000000000004,2.75
Denver Nuggets,northwest,41.0,4.8,34.966666666666669,41.0,41.0,41.0
Minnesota Timberwolves,northwest,41.0,4.8,33.800000000000004,41.0,35.75,41.0
Utah Jazz,northwest,2001.0,9.55,835.75833333333333,751.0,501.0,1001.0
Los Angeles Clippers,pacific,1.62,1.5,1.5549999999999999,1.5449999999999999,1.5075000000000001,1.605
Golden State Warriors,pacific,2.5,1.53,2.2633333333333332,2.3999999999999999,2.3249999999999997,2.4375
Phoenix Suns,pacific,26.0,2.9,17.150000000000002,17.0,17.0,21.5
Los Angeles Lakers,pacific,151.0,6.7,98.616666666666674,101.0,86.0,138.5
Sacramento Kings,pacific,501.0,9.55,335.75833333333333,401.0,226.0,501.0
San Antonio Spurs,southwest,1.22,1.01,1.175,1.2,1.2,1.2150000000000001
Houston Rockets,southwest,4.5,1.99,3.9833333333333329,4.3300000000000001,4.2699999999999996,4.4574999999999996
Dallas Mavericks,southwest,34.0,4.04,25.506666666666664,27.5,26.0,32.75
Memphis Grizzlies,southwest,101.0,4.23,65.204999999999998,67.0,55.0,92.5
New Orleans Pelicans,southwest,201.0,9.55,122.425,111.0,101.0,181.0
Toronto Raptors,atlantic,2.38,1.1,2.0633333333333335,2.2250000000000001,2.2000000000000002,2.25
Brooklyn Nets,atlantic,2.75,1.97,2.5183333333333331,2.6200000000000001,2.5300000000000002,2.6425000000000001
New York Knicks,atlantic,5.5,1.97,4.5366666666666662,4.875,4.5625,5.375
Boston Celtics,atlantic,15.0,2.95,11.158333333333333,12.5,11.25,13.0
Philadelphia 76ers,atlantic,81.0,2.95,53.991666666666667,59.0,43.5,77.5
Indiana Pacers,central,1.01,1.0,1.006,1.01,1.0,1.01
Chicago Bulls,central,21.0,1.97,16.495000000000001,19.0,17.5,20.5
Detroit Pistons,central,26.0,7.84,21.973333333333333,24.5,23.0,26.0
Cleveland Cavaliers,central,151.0,7.84,102.14,126.0,69.75,144.75
Milwaukee Bucks,central,1001.0,10.0,585.83333333333337,501.0,501.0,876.0
Miami Heat,southeast,1.01,1.0,1.008,1.01,1.01,1.01
Atlanta Hawks,southeast,17.0,6.7,15.283333333333333,17.0,17.0,17.0
Washington Wizards,southeast,29.0,6.7,24.783333333333331,29.0,26.75,29.0
Charlotte Bobcats,southeast,101.0,9.55,82.424999999999997,101.0,86.0,101.0
Orlando Magic,southeast,301.0,9.55,202.42499999999998,226.0,163.5,288.5
