name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.29,1.19,1.2742857142857142,1.29,1.2850000000000001,1.29
Portland Trail Blazers,northwest,4.25,1.95,3.6928571428571431,4.0,3.8250000000000002,4.0
Denver Nuggets,northwest,23.0,4.8,18.685714285714287,21.0,20.0,21.0
Minnesota Timberwolves,northwest,51.0,4.8,33.971428571428575,34.0,31.5,42.5
Utah Jazz,northwest,2001.0,9.55,587.93571428571431,501.0,301.0,501.0
Los Angeles Clippers,pacific,1.4,1.28,1.3442857142857143,1.3300000000000001,1.3300000000000001,1.3700000000000001
Golden State Warriors,pacific,3.3,1.95,3.0285714285714285,3.25,3.1000000000000001,3.25
Los Angeles Lakers,pacific,29.0,6.7,23.814285714285713,26.0,23.5,29.0
Phoenix Suns,pacific,34.0,2.9,29.12857142857143,34.0,32.5,34.0
Sacramento Kings,pacific,401.0,9.55,216.50714285714284,201.0,126.0,326.0
San Antonio Spurs,southwest,1.36,1.01,1.2914285714285716,1.3300000000000001,1.3300000000000001,1.3400000000000001
Houston Rockets,southwest,3.5,1.99,3.2271428571428573,3.5,3.2999999999999998,3.5
Dallas Mavericks,southwest,26.0,3.94,21.991428571428571,26.0,23.0,26.0
Memphis Grizzlies,southwest,51.0,4.23,40.461428571428577,51.0,37.5,51.0
New Orleans Pelicans,southwest,81.0,9.55,62.792857142857144,67.0,67.0,74.0
Brooklyn Nets,atlantic,2.0,1.69,1.9099999999999999,1.9099999999999999,1.9099999999999999,1.9750000000000001
New York Knicks,atlantic,4.0,1.97,3.5742857142857143,3.75,3.6499999999999999,4.0
Toronto Raptors,atlantic,7.0,2.42,4.8814285714285717,5.0,4.875,5.0
Boston Celtics,atlantic,9.0,2.95,7.1357142857142861,7.5,7.0,8.25
Philadelphia 76ers,atlantic,41.0,2.95,30.135714285714283,34.0,32.5,34.0
Indiana Pacers,central,1.02,1.01,1.0116666666666667,1.01,1.01,1.01
Chicago Bulls,central,17.0,1.97,14.281428571428572,17.0,15.0,17.0
Detroit Pistons,central,29.0,7.84,21.405714285714286,23.0,20.5,24.5
Cleveland Cavaliers,central,151.0,7.84,112.69142857142857,126.0,101.0,151.0
Milwaukee Bucks,central,501.0,10.0,345.14285714285717,501.0,201.0,501.0
Miami Heat,southeast,1.02,1.01,1.0133333333333334,1.01,1.01,1.0175000000000001
Atlanta Hawks,southeast,21.0,6.7,15.671428571428573,17.0,14.5,18.0
Washington Wizards,southeast,26.0,6.7,20.528571428571428,23.0,21.0,23.0
Charlotte Bobcats,southeast,151.0,9.55,112.93571428571428,126.0,101.0,151.0
Orlando Magic,southeast,251.0,9.55,159.3642857142857,201.0,126.0,201.0
