name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.36,1.1,1.282,1.3300000000000001,1.29,1.3300000000000001
Portland Trail Blazers,northwest,3.5,1.95,3.04,3.25,3.25,3.25
Denver Nuggets,northwest,34.0,4.8,22.759999999999998,26.0,23.0,26.0
Minnesota Timberwolves,northwest,34.0,4.8,25.16,29.0,29.0,29.0
Utah Jazz,northwest,2001.0,9.55,702.71000000000004,501.0,501.0,501.0
Los Angeles Clippers,pacific,1.36,1.19,1.3100000000000001,1.3450000000000002,1.2949999999999999,1.3600000000000001
Golden State Warriors,pacific,3.5,1.95,3.0,3.2749999999999999,2.9249999999999998,3.3499999999999996
Phoenix Suns,pacific,34.0,2.9,20.475000000000001,22.5,14.975,28.0
Los Angeles Lakers,pacific,34.0,6.7,24.675000000000001,29.0,23.425000000000001,30.25
Sacramento Kings,pacific,301.0,9.55,203.13749999999999,251.0,153.13749999999999,301.0
San Antonio Spurs,southwest,1.36,1.01,1.258,1.3,1.29,1.3300000000000001
Houston Rockets,southwest,3.6,1.99,3.1680000000000001,3.5,3.25,3.5
Dallas Mavericks,southwest,29.0,3.94,22.187999999999999,26.0,26.0,26.0
Memphis Grizzlies,southwest,81.0,4.23,44.245999999999995,51.0,34.0,51.0
New Orleans Pelicans,southwest,101.0,9.55,67.909999999999997,81.0,67.0,81.0
Brooklyn Nets,atlantic,2.3,1.97,2.1539999999999999,2.2000000000000002,2.1000000000000001,2.2000000000000002
Toronto Raptors,atlantic,3.75,1.95,3.2600000000000002,3.5,3.5,3.6000000000000001
New York Knicks,atlantic,4.5,1.97,3.9939999999999998,4.5,4.5,4.5
Boston Celtics,atlantic,6.5,2.95,5.6899999999999995,6.5,6.0,6.5
Philadelphia 76ers,atlantic,67.0,2.95,41.189999999999998,51.0,34.0,51.0
Indiana Pacers,central,1.01,1.01,1.01,1.01,1.01,1.01
Chicago Bulls,central,21.0,1.97,14.7425,18.0,13.2425,19.5
Detroit Pistons,central,23.0,7.84,19.210000000000001,23.0,19.210000000000001,23.0
Cleveland Cavaliers,central,151.0,7.84,108.95999999999999,138.5,96.459999999999994,151.0
Milwaukee Bucks,central,501.0,10.0,328.25,401.0,228.25,501.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,21.0,6.7,14.925000000000001,16.0,12.925000000000001,18.0
Washington Wizards,southeast,23.0,6.7,17.925000000000001,21.0,17.425000000000001,21.5
Charlotte Bobcats,southeast,151.0,9.55,91.887500000000003,103.5,63.137500000000003,132.25
Orlando Magic,southeast,251.0,9.55,165.63749999999999,201.0,115.6375,251.0
