name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.38,1.19,1.266,1.25,1.2275,1.28
Portland Trail Blazers,northwest,5.0,1.95,4.2350000000000003,4.5499999999999998,3.8624999999999998,4.75
Denver Nuggets,northwest,17.0,4.8,14.580000000000002,17.0,12.75,17.0
Minnesota Timberwolves,northwest,35.0,4.8,25.48,26.0,23.75,32.0
Utah Jazz,northwest,2001.0,9.55,685.06111111111113,501.0,501.0,1000.0
Los Angeles Clippers,pacific,1.45,1.28,1.3839999999999999,1.3899999999999999,1.3600000000000001,1.3999999999999999
Golden State Warriors,pacific,3.2,1.95,2.915,3.1000000000000001,2.7750000000000004,3.1000000000000001
Los Angeles Lakers,pacific,40.0,6.7,25.27,26.0,21.75,26.0
Phoenix Suns,pacific,67.0,3.85,44.685000000000002,51.0,40.25,51.0
Sacramento Kings,pacific,401.0,9.55,236.65500000000003,250.5,151.0,300.75
San Antonio Spurs,southwest,1.42,1.01,1.3420000000000001,1.3700000000000001,1.3500000000000001,1.3999999999999999
Houston Rockets,southwest,3.65,1.99,3.2439999999999998,3.2749999999999999,3.25,3.4750000000000001
Dallas Mavericks,southwest,26.0,7.65,21.065000000000001,23.0,17.0,26.0
Memphis Grizzlies,southwest,34.0,4.14,25.513999999999999,26.5,25.0,32.75
New Orleans Pelicans,southwest,81.0,9.55,63.654999999999994,67.0,67.0,76.75
Brooklyn Nets,atlantic,1.97,1.62,1.78,1.8,1.6799999999999999,1.8300000000000001
New York Knicks,atlantic,3.5,1.97,3.2633333333333336,3.3999999999999999,3.3999999999999999,3.3999999999999999
Toronto Raptors,atlantic,12.0,2.44,7.1044444444444439,6.0,6.0,7.0
Boston Celtics,atlantic,17.0,4.89,13.876666666666667,15.0,12.0,17.0
Philadelphia 76ers,atlantic,21.0,2.95,17.438888888888886,19.0,18.0,19.0
Indiana Pacers,central,1.03,1.01,1.0211111111111111,1.02,1.02,1.02
Chicago Bulls,central,13.0,1.99,11.398999999999999,12.5,12.0,13.0
Detroit Pistons,central,29.0,7.84,23.584,26.0,21.5,26.0
Cleveland Cavaliers,central,251.0,7.84,120.48399999999999,101.0,100.0,138.5
Milwaukee Bucks,central,500.0,10.0,251.69999999999999,226.0,113.5,376.0
Miami Heat,southeast,1.02,1.01,1.0111111111111111,1.01,1.01,1.01
Atlanta Hawks,southeast,26.0,6.7,18.07,18.0,17.0,20.5
Washington Wizards,southeast,26.0,6.7,20.07,21.0,20.0,22.5
Charlotte Bobcats,southeast,201.0,9.55,123.155,151.0,84.0,151.0
Orlando Magic,southeast,300.0,9.55,181.655,176.0,151.0,201.0
