name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.25,1.19,1.2129999999999999,1.21,1.2,1.22
Portland Trail Blazers,northwest,7.0,1.95,5.3950000000000005,5.5,5.0,6.0
Denver Nuggets,northwest,17.0,4.8,13.98,15.0,15.0,15.0
Minnesota Timberwolves,northwest,29.0,4.8,19.080000000000002,20.0,19.0,21.0
Utah Jazz,northwest,2001.0,9.55,639.35500000000002,501.0,132.25,501.0
Los Angeles Clippers,pacific,1.4,1.28,1.3711111111111112,1.3799999999999999,1.3600000000000001,1.3999999999999999
Golden State Warriors,pacific,3.25,1.95,3.0277777777777777,3.2000000000000002,3.1000000000000001,3.2000000000000002
Los Angeles Lakers,pacific,26.0,6.7,21.188888888888886,23.0,19.0,26.0
Phoenix Suns,pacific,67.0,3.85,47.983333333333334,51.0,51.0,55.0
Sacramento Kings,pacific,401.0,9.55,213.0611111111111,201.0,151.0,301.0
San Antonio Spurs,southwest,1.42,1.01,1.3580000000000001,1.3999999999999999,1.3999999999999999,1.3999999999999999
Houston Rockets,southwest,3.5,1.99,3.149,3.25,3.2125000000000004,3.2874999999999996
Dallas Mavericks,southwest,26.0,7.65,23.065000000000001,26.0,23.0,26.0
Memphis Grizzlies,southwest,34.0,4.23,25.122999999999998,26.0,23.75,32.25
New Orleans Pelicans,southwest,67.0,9.55,54.854999999999997,59.0,51.0,67.0
Brooklyn Nets,atlantic,1.83,1.62,1.7577777777777779,1.8,1.73,1.8
New York Knicks,atlantic,4.25,1.97,3.5133333333333336,3.75,3.5,3.75
Toronto Raptors,atlantic,7.0,2.42,5.6022222222222222,6.0,5.5,6.0
Philadelphia 76ers,atlantic,21.0,2.95,18.327777777777776,21.0,19.0,21.0
Boston Celtics,atlantic,21.0,4.89,15.098888888888887,15.0,13.0,19.0
Indiana Pacers,central,1.03,1.02,1.0228571428571429,1.02,1.02,1.0249999999999999
Chicago Bulls,central,13.0,1.97,11.37125,13.0,12.0,13.0
Detroit Pistons,central,29.0,7.84,24.855,26.0,26.0,29.0
Cleveland Cavaliers,central,251.0,7.84,122.48,101.0,98.5,144.75
Milwaukee Bucks,central,401.0,10.0,227.125,226.0,138.5,326.0
Miami Heat,southeast,1.02,1.01,1.0111111111111111,1.01,1.01,1.01
Atlanta Hawks,southeast,26.0,6.7,19.869999999999997,21.0,17.5,23.25
Washington Wizards,southeast,29.0,6.7,21.77,23.0,21.0,25.25
Charlotte Bobcats,southeast,201.0,9.55,131.85499999999999,138.5,107.25,151.0
Orlando Magic,southeast,201.0,9.55,136.85499999999999,151.0,113.5,151.0
