name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.4,1.25,1.335,1.355,1.3050000000000002,1.3600000000000001
Portland Trail Blazers,northwest,3.5,2.8,3.0214285714285714,2.8999999999999999,2.8499999999999996,3.125
Denver Nuggets,northwest,61.0,4.8,45.828571428571429,51.0,51.0,51.0
Minnesota Timberwolves,northwest,67.0,4.8,54.971428571428575,67.0,56.0,67.0
Utah Jazz,northwest,2501.0,9.55,1095.0785714285714,1001.0,576.0,1501.0
Los Angeles Clippers,pacific,1.4,1.03,1.3057142857142858,1.3300000000000001,1.3149999999999999,1.375
Golden State Warriors,pacific,3.5,1.95,2.9071428571428575,3.0,2.8999999999999999,3.0499999999999998
Phoenix Suns,pacific,21.0,2.9,17.271428571428572,21.0,17.0,21.0
Los Angeles Lakers,pacific,301.0,6.7,201.81428571428572,251.0,176.0,251.0
Sacramento Kings,pacific,751.0,9.55,452.22142857142859,501.0,326.0,626.0
San Antonio Spurs,southwest,1.28,1.01,1.1971428571428571,1.22,1.2,1.2349999999999999
Houston Rockets,southwest,4.5,1.99,3.7928571428571431,4.0,3.7000000000000002,4.3300000000000001
Dallas Mavericks,southwest,41.0,4.04,32.148571428571429,35.0,34.0,38.5
Memphis Grizzlies,southwest,67.0,4.23,47.604285714285716,51.0,43.5,62.0
New Orleans Pelicans,southwest,251.0,9.55,148.65000000000001,151.0,113.5,201.0
Brooklyn Nets,atlantic,2.0,1.91,1.9585714285714284,1.95,1.95,1.9750000000000001
Toronto Raptors,atlantic,2.42,2.15,2.2457142857142856,2.2000000000000002,2.1499999999999999,2.3250000000000002
New York Knicks,atlantic,9.5,1.97,8.1385714285714279,9.0,9.0,9.25
Boston Celtics,atlantic,51.0,2.95,25.278571428571428,26.0,21.0,27.5
Philadelphia 76ers,atlantic,101.0,2.95,73.564285714285717,81.0,64.0,101.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,26.0,1.97,20.661666666666665,26.0,20.0,26.0
Detroit Pistons,central,34.0,7.84,26.640000000000001,31.5,23.0,34.0
Cleveland Cavaliers,central,301.0,7.84,168.80666666666667,151.0,113.5,263.5
Milwaukee Bucks,central,1001.0,10.0,694.16666666666663,1001.0,363.5,1001.0
Miami Heat,southeast,1.01,1.0,1.004,1.0,1.0,1.01
Atlanta Hawks,southeast,17.0,6.7,14.950000000000001,17.0,15.5,17.0
Washington Wizards,southeast,29.0,6.7,22.616666666666664,26.0,23.0,26.0
Charlotte Bobcats,southeast,101.0,9.55,84.091666666666669,101.0,93.5,101.0
Orlando Magic,southeast,501.0,9.55,227.42499999999998,201.0,163.5,276.0
