name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.35,1.17,1.2166666666666666,1.1799999999999999,1.1699999999999999,1.2
Portland Trail Blazers,northwest,9.0,1.95,7.0500000000000007,9.0,4.25,9.0
Denver Nuggets,northwest,15.0,4.8,12.977777777777778,13.0,13.0,15.0
Minnesota Timberwolves,northwest,17.0,4.8,13.199999999999999,15.0,13.0,15.0
Utah Jazz,northwest,500.0,9.55,215.61666666666667,151.0,101.0,301.0
Los Angeles Clippers,pacific,1.48,1.28,1.4188888888888889,1.4399999999999999,1.3999999999999999,1.4399999999999999
Golden State Warriors,pacific,2.95,1.95,2.7544444444444443,2.8799999999999999,2.75,2.8799999999999999
Los Angeles Lakers,pacific,40.0,6.7,22.299999999999997,19.0,19.0,21.0
Phoenix Suns,pacific,67.0,3.85,50.427777777777777,51.0,40.0,67.0
Sacramento Kings,pacific,200.0,9.55,129.50555555555556,126.0,126.0,151.0
San Antonio Spurs,southwest,1.4,1.01,1.3455555555555554,1.3999999999999999,1.3500000000000001,1.3999999999999999
Houston Rockets,southwest,3.65,1.99,3.3377777777777777,3.5,3.5,3.5
Memphis Grizzlies,southwest,21.0,4.23,16.69222222222222,17.0,17.0,18.0
Dallas Mavericks,southwest,35.0,7.65,25.62777777777778,26.0,23.0,34.0
New Orleans Pelicans,southwest,81.0,9.55,65.061111111111103,67.0,67.0,80.0
Brooklyn Nets,atlantic,1.7,1.6,1.651111111111111,1.6699999999999999,1.6200000000000001,1.6699999999999999
New York Knicks,atlantic,3.4,1.97,3.1966666666666668,3.2999999999999998,3.2999999999999998,3.3999999999999999
Toronto Raptors,atlantic,8.0,2.99,6.6100000000000003,7.0,7.0,7.0
Philadelphia 76ers,atlantic,40.0,2.95,23.772222222222222,21.0,21.0,26.0
Boston Celtics,atlantic,67.0,4.89,36.098888888888887,34.0,30.0,41.0
Indiana Pacers,central,1.15,1.1,1.125,1.125,1.1000000000000001,1.1499999999999999
Chicago Bulls,central,6.5,1.99,4.8979999999999997,5.0,5.0,6.0
Detroit Pistons,central,41.0,7.84,33.968000000000004,40.0,40.0,41.0
Cleveland Cavaliers,central,100.0,7.84,68.367999999999995,67.0,67.0,100.0
Milwaukee Bucks,central,500.0,10.0,272.39999999999998,251.0,101.0,500.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,21.0,6.7,18.077777777777776,19.0,19.0,20.0
Washington Wizards,southeast,29.0,6.7,22.633333333333333,25.0,21.0,26.0
Charlotte Bobcats,southeast,151.0,9.55,101.72777777777777,101.0,100.0,126.0
Orlando Magic,southeast,500.0,9.55,198.94999999999999,151.0,101.0,151.0
