name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.25,1.18,1.2088888888888887,1.2,1.2,1.22
Portland Trail Blazers,northwest,8.0,1.95,6.1055555555555561,6.5,6.0,7.0
Denver Nuggets,northwest,15.0,4.8,13.422222222222222,15.0,13.0,15.0
Minnesota Timberwolves,northwest,21.0,4.8,15.08888888888889,17.0,11.0,19.0
Utah Jazz,northwest,2001.0,9.55,590.83888888888896,151.0,126.0,501.0
Los Angeles Clippers,pacific,1.4,1.28,1.3822222222222222,1.3999999999999999,1.3999999999999999,1.3999999999999999
Golden State Warriors,pacific,3.25,1.95,2.9888888888888889,3.1000000000000001,3.0,3.2000000000000002
Los Angeles Lakers,pacific,26.0,6.7,19.855555555555554,21.0,19.0,21.0
Phoenix Suns,pacific,67.0,3.85,47.538888888888891,51.0,51.0,51.0
Sacramento Kings,pacific,401.0,9.55,207.50555555555556,201.0,151.0,201.0
San Antonio Spurs,southwest,1.42,1.01,1.3555555555555554,1.3999999999999999,1.3999999999999999,1.3999999999999999
Houston Rockets,southwest,3.5,1.99,3.1488888888888891,3.25,3.25,3.25
Dallas Mavericks,southwest,27.0,7.65,22.850000000000001,26.0,23.0,26.0
Memphis Grizzlies,southwest,34.0,4.14,24.682222222222222,26.0,23.0,34.0
New Orleans Pelicans,southwest,67.0,9.55,55.283333333333331,67.0,51.0,67.0
Brooklyn Nets,atlantic,1.83,1.62,1.7122222222222223,1.7,1.6699999999999999,1.75
New York Knicks,atlantic,4.0,1.97,3.3744444444444444,3.5,3.3999999999999999,3.5
Toronto Raptors,atlantic,7.0,2.99,5.8322222222222226,6.0,5.0,7.0
Philadelphia 76ers,atlantic,26.0,2.95,20.438888888888886,21.0,21.0,26.0
Boston Celtics,atlantic,41.0,4.89,28.321111111111108,34.0,21.0,41.0
Indiana Pacers,central,1.03,1.02,1.024,1.02,1.02,1.03
Chicago Bulls,central,13.0,1.97,10.994999999999999,13.0,12.25,13.0
Detroit Pistons,central,34.0,7.84,24.306666666666668,26.0,26.0,26.0
Cleveland Cavaliers,central,101.0,7.84,85.473333333333343,101.0,101.0,101.0
Milwaukee Bucks,central,401.0,10.0,235.83333333333334,251.0,138.5,363.5
Miami Heat,southeast,1.02,1.01,1.01125,1.01,1.01,1.01
Atlanta Hawks,southeast,26.0,6.7,19.411111111111111,19.0,19.0,21.0
Washington Wizards,southeast,29.0,6.7,21.966666666666665,23.0,21.0,26.0
Charlotte Bobcats,southeast,201.0,9.55,124.17222222222222,126.0,101.0,151.0
Orlando Magic,southeast,201.0,9.55,129.72777777777776,126.0,101.0,151.0
