name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.38,1.19,1.28,1.25,1.25,1.3125
Portland Trail Blazers,northwest,4.75,1.95,4.0437500000000002,4.5,3.6499999999999999,4.6374999999999993
Denver Nuggets,northwest,17.0,4.8,13.975,16.0,12.0,17.0
Minnesota Timberwolves,northwest,35.0,4.8,26.600000000000001,26.0,26.0,34.25
Utah Jazz,northwest,2001.0,9.55,787.64999999999998,501.0,501.0,1000.0
Los Angeles Clippers,pacific,1.45,1.28,1.3899999999999999,1.3999999999999999,1.375,1.4124999999999999
Golden State Warriors,pacific,3.2,1.95,2.8687499999999999,3.0499999999999998,2.7000000000000002,3.125
Los Angeles Lakers,pacific,40.0,6.7,25.587499999999999,25.0,21.0,29.5
Phoenix Suns,pacific,67.0,3.85,43.106250000000003,46.0,40.0,51.0
Sacramento Kings,pacific,401.0,9.55,251.81874999999999,300.0,151.0,326.0
San Antonio Spurs,southwest,1.42,1.01,1.325,1.355,1.3500000000000001,1.3700000000000001
Houston Rockets,southwest,3.65,1.99,3.26125,3.3999999999999999,3.25,3.5375000000000001
Dallas Mavericks,southwest,26.0,7.65,19.831250000000001,23.0,15.0,23.75
Memphis Grizzlies,southwest,41.0,4.23,25.903749999999999,26.0,23.0,34.0
New Orleans Pelicans,southwest,81.0,9.55,62.818750000000001,67.0,63.0,80.0
Brooklyn Nets,atlantic,2.75,1.68,2.0885714285714285,1.9099999999999999,1.7650000000000001,2.375
New York Knicks,atlantic,3.5,1.9,2.7385714285714284,3.0,1.9350000000000001,3.4500000000000002
Toronto Raptors,atlantic,12.0,2.44,7.5628571428571423,7.0,6.0,9.75
Boston Celtics,atlantic,15.0,4.89,11.984285714285715,12.0,12.0,14.0
Philadelphia 76ers,atlantic,21.0,2.95,16.707142857142859,19.0,18.0,19.0
Indiana Pacers,central,1.03,1.01,1.0214285714285716,1.02,1.02,1.0249999999999999
Chicago Bulls,central,13.0,1.99,11.373749999999999,13.0,12.0,13.0
Detroit Pistons,central,29.0,7.84,22.98,26.0,20.0,26.75
Cleveland Cavaliers,central,251.0,7.84,114.105,101.0,100.0,113.5
Milwaukee Bucks,central,500.0,10.0,276.875,276.0,138.5,425.75
Miami Heat,southeast,1.02,1.01,1.0114285714285713,1.01,1.01,1.01
Atlanta Hawks,southeast,26.0,6.7,18.337499999999999,18.5,17.75,21.0
Washington Wizards,southeast,26.0,6.7,20.087499999999999,21.0,20.0,23.0
Charlotte Bobcats,southeast,201.0,9.55,116.19374999999999,138.5,70.0,151.0
Orlando Magic,southeast,300.0,9.55,189.31874999999999,201.0,151.0,225.75
