name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.42,1.05,1.3471428571428572,1.3999999999999999,1.3799999999999999,1.3999999999999999
Portland Trail Blazers,northwest,3.0,1.95,2.6928571428571431,2.75,2.75,2.8250000000000002
Minnesota Timberwolves,northwest,36.0,4.8,27.400000000000002,29.0,29.0,32.0
Denver Nuggets,northwest,51.0,4.8,38.399999999999999,41.0,37.5,48.5
Utah Jazz,northwest,1001.0,9.55,516.50714285714287,501.0,301.0,751.0
Los Angeles Clippers,pacific,1.55,1.44,1.5083333333333335,1.5150000000000001,1.5,1.53
Golden State Warriors,pacific,2.62,1.53,2.3416666666666668,2.4750000000000001,2.4124999999999996,2.5374999999999996
Phoenix Suns,pacific,19.0,2.9,16.316666666666666,19.0,19.0,19.0
Los Angeles Lakers,pacific,81.0,6.7,56.616666666666667,67.0,55.0,67.0
Sacramento Kings,pacific,301.0,9.55,169.09166666666667,176.0,113.5,238.5
San Antonio Spurs,southwest,1.28,1.01,1.2214285714285715,1.25,1.25,1.2549999999999999
Houston Rockets,southwest,3.75,1.99,3.391428571428571,3.6000000000000001,3.5249999999999999,3.6749999999999998
Dallas Mavericks,southwest,34.0,3.94,27.562857142857144,29.0,29.0,34.0
Memphis Grizzlies,southwest,101.0,4.23,58.318571428571431,67.0,51.0,67.0
New Orleans Pelicans,southwest,151.0,9.55,102.93571428571428,101.0,91.0,138.5
Toronto Raptors,atlantic,2.4,1.1,2.1871428571428568,2.3799999999999999,2.3250000000000002,2.3899999999999997
Brooklyn Nets,atlantic,2.62,1.97,2.5042857142857144,2.6000000000000001,2.5499999999999998,2.6200000000000001
New York Knicks,atlantic,7.0,1.97,5.8528571428571423,6.5,6.25,6.5
Boston Celtics,atlantic,8.0,2.95,6.6000000000000005,7.0,7.0,7.125
Philadelphia 76ers,atlantic,51.0,2.95,33.99285714285714,34.0,34.0,41.0
Indiana Pacers,central,1.01,1.0,1.008,1.01,1.01,1.01
Chicago Bulls,central,21.0,1.97,15.828333333333333,18.0,17.0,19.0
Detroit Pistons,central,23.0,7.84,20.140000000000001,23.0,21.5,23.0
Cleveland Cavaliers,central,201.0,7.84,114.64,126.0,107.25,126.0
Milwaukee Bucks,central,501.0,10.0,352.5,501.0,201.0,501.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,19.0,6.7,15.450000000000001,17.0,16.25,17.0
Washington Wizards,southeast,26.0,6.7,21.783333333333331,25.5,22.0,26.0
Charlotte Bobcats,southeast,126.0,9.55,83.25833333333334,91.0,81.0,101.0
Orlando Magic,southeast,301.0,9.55,169.09166666666667,176.0,113.5,238.5
