name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.15,1.12,1.1359999999999999,1.1399999999999999,1.1299999999999999,1.1399999999999999
Portland Trail Blazers,northwest,13.0,1.28,10.380000000000001,12.0,11.25,12.75
Denver Nuggets,northwest,15.0,4.8,11.799999999999999,13.0,12.25,13.0
Minnesota Timberwolves,northwest,17.0,2.9,10.816666666666668,11.0,11.0,11.75
Utah Jazz,northwest,251.0,9.55,123.25833333333333,113.5,101.0,144.75
Los Angeles Clippers,pacific,1.53,1.28,1.4766666666666666,1.51,1.5,1.5274999999999999
Golden State Warriors,pacific,2.75,1.95,2.5500000000000003,2.6500000000000004,2.6000000000000001,2.7000000000000002
Los Angeles Lakers,pacific,21.0,6.7,17.283333333333335,19.0,17.5,20.5
Phoenix Suns,pacific,67.0,3.85,53.808333333333337,67.0,55.0,67.0
Sacramento Kings,pacific,126.0,9.55,102.425,126.0,107.25,126.0
San Antonio Spurs,southwest,1.53,1.01,1.4316666666666666,1.51,1.5,1.5274999999999999
Houston Rockets,southwest,3.25,1.99,2.8900000000000001,3.0,3.0,3.0750000000000002
Memphis Grizzlies,southwest,15.0,4.14,12.19,13.0,13.0,14.5
Dallas Mavericks,southwest,34.0,7.65,25.441666666666666,29.0,21.5,32.75
New Orleans Pelicans,southwest,81.0,9.55,59.758333333333333,67.0,67.0,67.0
Brooklyn Nets,atlantic,1.97,1.62,1.7050000000000001,1.6599999999999999,1.6499999999999999,1.6699999999999999
New York Knicks,atlantic,2.85,1.97,2.645,2.75,2.75,2.7874999999999996
Toronto Raptors,atlantic,13.0,2.95,10.158333333333333,11.5,9.5,12.75
Philadelphia 76ers,atlantic,21.0,2.95,17.658333333333335,21.0,19.5,21.0
Boston Celtics,atlantic,67.0,4.89,51.314999999999998,59.0,51.0,67.0
Chicago Bulls,central,1.97,1.97,1.97,1.97,1.97,1.97
Cleveland Cavaliers,central,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Detroit Pistons,central,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Milwaukee Bucks,central,10.0,10.0,10.0,10.0,10.0,10.0
Miami Heat,southeast,1.02,1.01,1.012,1.01,1.01,1.01
Atlanta Hawks,southeast,19.0,6.7,16.283333333333335,18.0,17.0,19.0
Washington Wizards,southeast,29.0,6.7,20.283333333333335,21.0,21.0,22.5
Charlotte Bobcats,southeast,151.0,9.55,106.59166666666665,126.0,107.25,126.0
Orlando Magic,southeast,151.0,9.55,119.09166666666665,151.0,113.5,151.0
