name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.25,1.19,1.2349999999999999,1.25,1.2349999999999999,1.25
Portland Trail Blazers,northwest,4.75,1.95,3.9249999999999998,4.5,3.8624999999999998,4.5625
Denver Nuggets,northwest,17.0,4.8,13.449999999999999,16.0,12.449999999999999,17.0
Minnesota Timberwolves,northwest,29.0,4.8,21.449999999999999,26.0,20.699999999999999,26.75
Utah Jazz,northwest,501.0,9.55,378.13749999999999,501.0,378.13749999999999,501.0
Los Angeles Clippers,pacific,1.4,1.28,1.355,1.3700000000000001,1.3400000000000001,1.3849999999999998
Golden State Warriors,pacific,3.2,1.95,2.8625000000000003,3.1500000000000004,2.8125,3.2000000000000002
Los Angeles Lakers,pacific,26.0,6.7,21.175000000000001,26.0,21.175000000000001,26.0
Phoenix Suns,pacific,51.0,3.85,28.712499999999999,30.0,20.462499999999999,38.25
Sacramento Kings,pacific,401.0,9.55,215.63749999999999,226.0,115.6375,326.0
San Antonio Spurs,southwest,1.4,1.01,1.2675000000000001,1.3300000000000001,1.25,1.3475000000000001
Houston Rockets,southwest,3.5,1.99,3.0600000000000001,3.375,2.9350000000000001,3.5
Dallas Mavericks,southwest,26.0,3.94,19.734999999999999,24.5,18.234999999999999,26.0
Memphis Grizzlies,southwest,51.0,4.23,33.057499999999997,38.5,20.557500000000001,51.0
New Orleans Pelicans,southwest,67.0,9.55,52.637500000000003,67.0,52.637500000000003,67.0
Brooklyn Nets,atlantic,2.1,1.69,1.9725000000000001,2.0499999999999998,1.9224999999999999,2.1000000000000001
New York Knicks,atlantic,3.75,1.97,3.1800000000000002,3.5,3.1175000000000002,3.5625
Toronto Raptors,atlantic,5.5,2.42,4.7300000000000004,5.5,4.7300000000000004,5.5
Boston Celtics,atlantic,9.5,2.95,6.8624999999999998,7.5,5.9874999999999998,8.375
Philadelphia 76ers,atlantic,26.0,2.95,18.987500000000001,23.5,16.487500000000001,26.0
Indiana Pacers,central,1.01,1.01,1.01,1.01,1.01,1.01
Chicago Bulls,central,15.0,1.97,11.2425,14.0,10.2425,15.0
Detroit Pistons,central,29.0,7.84,22.960000000000001,27.5,21.460000000000001,29.0
Cleveland Cavaliers,central,151.0,7.84,108.95999999999999,138.5,96.459999999999994,151.0
Milwaukee Bucks,central,501.0,10.0,278.25,301.0,228.25,351.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,19.0,6.7,15.425000000000001,18.0,14.425000000000001,19.0
Washington Wizards,southeast,23.0,6.7,17.925000000000001,21.0,17.425000000000001,21.5
Charlotte Bobcats,southeast,151.0,9.55,96.887500000000003,113.5,78.137500000000003,132.25
Orlando Magic,southeast,201.0,9.55,140.63749999999999,176.0,115.6375,201.0
