name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.38,1.19,1.2749999999999999,1.25,1.25,1.2825
Portland Trail Blazers,northwest,4.75,1.95,4.0099999999999998,4.415,3.6499999999999999,4.5625
Denver Nuggets,northwest,17.0,4.8,13.35,13.5,12.0,17.0
Minnesota Timberwolves,northwest,35.0,4.8,25.600000000000001,26.0,26.0,28.25
Utah Jazz,northwest,1000.0,9.55,517.44375000000002,501.0,407.25,625.75
Los Angeles Clippers,pacific,1.45,1.28,1.3925000000000001,1.3999999999999999,1.3899999999999999,1.4124999999999999
Golden State Warriors,pacific,3.1,1.95,2.84375,3.0499999999999998,2.7000000000000002,3.1000000000000001
Los Angeles Lakers,pacific,40.0,6.7,25.837499999999999,26.0,21.0,29.5
Phoenix Suns,pacific,51.0,3.85,39.856250000000003,41.0,40.0,51.0
Sacramento Kings,pacific,401.0,9.55,233.06874999999999,250.5,188.5,300.25
San Antonio Spurs,southwest,1.4,1.01,1.3175000000000001,1.355,1.3500000000000001,1.3600000000000001
Houston Rockets,southwest,3.65,1.99,3.3050000000000002,3.5,3.3624999999999998,3.5375000000000001
Dallas Mavericks,southwest,26.0,3.85,19.106249999999999,22.0,15.0,23.75
Memphis Grizzlies,southwest,41.0,4.14,24.767499999999998,25.0,21.5,30.25
New Orleans Pelicans,southwest,81.0,9.55,66.568749999999994,73.5,67.0,80.25
Brooklyn Nets,atlantic,2.4,1.69,2.0216666666666665,1.9550000000000001,1.7749999999999999,2.2999999999999998
New York Knicks,atlantic,3.75,1.97,2.8866666666666667,2.8499999999999996,2.2999999999999998,3.5500000000000003
Toronto Raptors,atlantic,12.0,2.44,7.4066666666666663,6.0,6.0,10.5
Boston Celtics,atlantic,13.0,2.9,7.9833333333333334,8.0,7.0,9.0
Philadelphia 76ers,atlantic,21.0,2.95,15.991666666666667,18.0,15.75,20.25
Indiana Pacers,central,1.03,1.02,1.024,1.02,1.02,1.03
Chicago Bulls,central,13.0,1.97,10.994999999999999,13.0,12.25,13.0
Detroit Pistons,central,29.0,7.84,21.473333333333333,23.0,20.0,26.0
Cleveland Cavaliers,central,126.0,7.84,93.473333333333343,100.5,100.0,119.75
Milwaukee Bucks,central,500.0,10.0,285.5,276.0,176.0,450.25
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,21.0,6.7,16.616666666666667,18.0,17.25,18.75
Washington Wizards,southeast,23.0,6.7,18.949999999999999,20.5,20.0,22.5
Charlotte Bobcats,southeast,151.0,9.55,100.425,110.5,70.0,151.0
Orlando Magic,southeast,300.0,9.55,193.75833333333333,201.0,163.5,275.25
