name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.44,1.01,1.3624999999999998,1.3999999999999999,1.3999999999999999,1.4224999999999999
Portland Trail Blazers,northwest,2.9,2.5,2.7000000000000002,2.6850000000000001,2.6000000000000001,2.7824999999999998
Denver Nuggets,northwest,51.0,4.8,43.975000000000001,51.0,48.5,51.0
Minnesota Timberwolves,northwest,67.0,4.8,49.225000000000001,51.0,51.0,55.0
Utah Jazz,northwest,2001.0,9.55,833.31875000000002,1001.0,413.5,1001.0
Los Angeles Clippers,pacific,1.45,1.03,1.3671428571428572,1.3999999999999999,1.3999999999999999,1.4449999999999998
Golden State Warriors,pacific,2.75,1.95,2.6214285714285714,2.75,2.7000000000000002,2.75
Phoenix Suns,pacific,21.0,2.9,17.842857142857145,21.0,19.0,21.0
Los Angeles Lakers,pacific,251.0,6.7,187.52857142857144,201.0,176.0,251.0
Sacramento Kings,pacific,501.0,9.55,380.79285714285714,501.0,326.0,501.0
San Antonio Spurs,southwest,1.22,1.01,1.1785714285714286,1.2,1.2,1.21
Houston Rockets,southwest,4.5,1.99,4.0814285714285718,4.5,4.29,4.5
Dallas Mavericks,southwest,41.0,4.04,31.862857142857141,34.0,34.0,38.0
Memphis Grizzlies,southwest,67.0,4.23,55.747142857142862,67.0,59.0,67.0
New Orleans Pelicans,southwest,201.0,9.55,105.79285714285713,101.0,101.0,113.5
Brooklyn Nets,atlantic,2.1,1.48,1.887142857142857,1.9099999999999999,1.9049999999999998,1.9550000000000001
Toronto Raptors,atlantic,2.38,1.28,2.1228571428571428,2.25,2.2000000000000002,2.2749999999999999
New York Knicks,atlantic,9.5,1.97,8.0671428571428567,9.0,9.0,9.0
Boston Celtics,atlantic,21.0,2.95,17.707142857142859,21.0,18.5,21.0
Philadelphia 76ers,atlantic,76.0,2.95,59.135714285714286,67.0,67.0,67.0
Indiana Pacers,central,1.0,1.0,1.0,1.0,1.0,1.0
Chicago Bulls,central,26.0,1.97,19.28142857142857,21.0,19.5,23.5
Detroit Pistons,central,34.0,7.84,25.262857142857143,26.0,24.5,30.0
Cleveland Cavaliers,central,301.0,7.84,159.11999999999998,151.0,101.0,226.0
Milwaukee Bucks,central,1001.0,10.0,752.5,1001.0,626.0,1001.0
Miami Heat,southeast,1.01,1.0,1.006,1.01,1.0,1.01
Atlanta Hawks,southeast,17.0,6.7,14.616666666666667,16.0,15.0,17.0
Washington Wizards,southeast,29.0,6.7,23.116666666666664,26.0,23.0,28.25
Charlotte Bobcats,southeast,101.0,9.55,80.75833333333334,96.0,83.5,101.0
Orlando Magic,southeast,301.0,9.55,177.42499999999998,201.0,163.5,201.0
