name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.29,1.1,1.2471428571428571,1.26,1.25,1.29
Portland Trail Blazers,northwest,4.5,1.95,3.7971428571428567,4.0,3.8999999999999999,4.165
Denver Nuggets,northwest,23.0,4.8,20.114285714285717,23.0,22.0,23.0
Minnesota Timberwolves,northwest,34.0,4.8,27.685714285714287,29.0,29.0,34.0
Utah Jazz,northwest,2001.0,9.55,645.07857142857142,501.0,501.0,501.0
Los Angeles Clippers,pacific,1.36,1.19,1.3185714285714287,1.3300000000000001,1.3300000000000001,1.3450000000000002
Golden State Warriors,pacific,3.5,1.95,3.1285714285714286,3.25,3.25,3.3499999999999996
Phoenix Suns,pacific,34.0,2.9,25.557142857142857,34.0,20.0,34.0
Los Angeles Lakers,pacific,41.0,6.7,27.814285714285713,29.0,27.5,31.5
Sacramento Kings,pacific,501.0,9.55,287.93571428571425,301.0,251.0,351.0
San Antonio Spurs,southwest,1.33,1.01,1.2728571428571429,1.3300000000000001,1.29,1.3300000000000001
Houston Rockets,southwest,3.75,1.99,3.3199999999999998,3.5,3.4500000000000002,3.5499999999999998
Dallas Mavericks,southwest,26.0,3.94,22.419999999999998,26.0,24.5,26.0
Memphis Grizzlies,southwest,67.0,4.23,44.175714285714285,51.0,42.5,51.0
New Orleans Pelicans,southwest,101.0,9.55,69.650000000000006,81.0,67.0,81.0
Brooklyn Nets,atlantic,2.1,1.71,1.9399999999999999,1.95,1.9099999999999999,2.0
New York Knicks,atlantic,4.0,1.97,3.71,4.0,4.0,4.0
Toronto Raptors,atlantic,7.0,2.42,4.8928571428571432,5.0,4.415,5.5
Boston Celtics,atlantic,7.5,2.95,6.4928571428571429,7.0,6.5,7.5
Philadelphia 76ers,atlantic,51.0,2.95,37.850000000000001,41.0,34.0,51.0
Indiana Pacers,central,1.01,1.01,1.01,1.01,1.01,1.01
Chicago Bulls,central,21.0,1.97,16.567142857142859,19.0,17.0,20.0
Detroit Pistons,central,23.0,7.84,19.977142857142859,21.0,21.0,23.0
Cleveland Cavaliers,central,151.0,7.84,116.26285714285714,126.0,113.5,151.0
Milwaukee Bucks,central,501.0,10.0,359.42857142857144,401.0,301.0,501.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,21.0,6.7,17.242857142857144,19.0,16.0,21.0
Washington Wizards,southeast,23.0,6.7,19.814285714285713,21.0,21.0,23.0
Charlotte Bobcats,southeast,151.0,9.55,109.36428571428571,126.0,101.0,138.5
Orlando Magic,southeast,251.0,9.55,187.93571428571428,201.0,176.0,251.0
