name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.19,1.17,1.1757142857142857,1.1699999999999999,1.1699999999999999,1.1799999999999999
Portland Trail Blazers,northwest,9.0,1.95,7.7071428571428573,9.0,8.0,9.0
Denver Nuggets,northwest,15.0,4.8,12.685714285714285,13.0,13.0,15.0
Minnesota Timberwolves,northwest,19.0,4.8,13.257142857142856,13.0,12.0,16.0
Utah Jazz,northwest,301.0,9.55,134.3642857142857,126.0,101.0,151.0
Los Angeles Clippers,pacific,1.4,1.28,1.3771428571428572,1.3999999999999999,1.3799999999999999,1.3999999999999999
Golden State Warriors,pacific,3.25,1.95,2.9642857142857144,3.1000000000000001,3.0,3.2250000000000001
Los Angeles Lakers,pacific,21.0,6.7,17.528571428571428,19.0,18.0,20.0
Phoenix Suns,pacific,51.0,3.85,41.407142857142858,51.0,41.0,51.0
Sacramento Kings,pacific,201.0,9.55,134.3642857142857,151.0,113.5,176.0
San Antonio Spurs,southwest,1.4,1.01,1.3442857142857143,1.3999999999999999,1.3999999999999999,1.3999999999999999
Houston Rockets,southwest,3.5,1.99,3.2485714285714282,3.5,3.375,3.5
Memphis Grizzlies,southwest,26.0,4.14,17.305714285714284,17.0,17.0,20.0
Dallas Mavericks,southwest,34.0,7.65,22.521428571428572,23.0,22.0,24.5
New Orleans Pelicans,southwest,81.0,9.55,60.792857142857144,67.0,67.0,67.0
Brooklyn Nets,atlantic,1.7,1.67,1.6757142857142857,1.6699999999999999,1.6699999999999999,1.6749999999999998
New York Knicks,atlantic,3.5,1.97,3.1957142857142857,3.3999999999999999,3.2999999999999998,3.4500000000000002
Toronto Raptors,atlantic,7.0,2.99,6.3557142857142859,7.0,6.75,7.0
Philadelphia 76ers,atlantic,26.0,2.95,19.135714285714283,21.0,21.0,21.0
Boston Celtics,atlantic,41.0,4.89,31.698571428571427,34.0,30.0,41.0
Chicago Bulls,central,1.99,1.99,1.99,1.99,1.99,1.99
Cleveland Cavaliers,central,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Detroit Pistons,central,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Milwaukee Bucks,central,10.0,10.0,10.0,10.0,10.0,10.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,21.0,6.7,16.949999999999999,18.0,17.0,20.5
Washington Wizards,southeast,29.0,6.7,22.616666666666664,26.0,22.25,26.75
Charlotte Bobcats,southeast,151.0,9.55,94.091666666666654,101.0,101.0,101.0
Orlando Magic,southeast,151.0,9.55,98.258333333333326,101.0,101.0,119.75
