name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.4,1.05,1.3512499999999998,1.3999999999999999,1.3899999999999999,1.3999999999999999
Portland Trail Blazers,northwest,3.0,1.95,2.7287499999999998,2.75,2.75,2.9100000000000001
Minnesota Timberwolves,northwest,41.0,4.8,29.850000000000001,32.5,29.0,34.5
Denver Nuggets,northwest,51.0,4.8,37.475000000000001,41.0,39.25,42.25
Utah Jazz,northwest,2001.0,9.55,702.06875000000002,501.0,401.0,1001.0
Los Angeles Clippers,pacific,1.57,1.44,1.5162500000000001,1.5150000000000001,1.5,1.5375000000000001
Golden State Warriors,pacific,2.62,1.53,2.3875000000000002,2.4750000000000001,2.4500000000000002,2.5249999999999999
Phoenix Suns,pacific,19.0,2.9,16.112500000000001,18.5,16.5,19.0
Los Angeles Lakers,pacific,101.0,6.7,70.462500000000006,81.0,73.5,81.0
Sacramento Kings,pacific,501.0,9.55,227.06874999999999,226.0,138.5,301.0
San Antonio Spurs,southwest,1.27,1.01,1.2237499999999999,1.25,1.25,1.2524999999999999
Houston Rockets,southwest,3.75,1.99,3.4362499999999998,3.6000000000000001,3.5374999999999996,3.75
Dallas Mavericks,southwest,34.0,4.04,29.504999999999999,34.0,31.0,34.0
Memphis Grizzlies,southwest,101.0,4.23,61.153750000000002,67.0,51.0,70.5
New Orleans Pelicans,southwest,176.0,9.55,113.94374999999999,111.0,101.0,151.0
Toronto Raptors,atlantic,2.4,1.1,2.17625,2.2999999999999998,2.2874999999999996,2.3799999999999999
Brooklyn Nets,atlantic,2.62,1.97,2.4762499999999998,2.5499999999999998,2.4750000000000001,2.6050000000000004
New York Knicks,atlantic,7.0,1.97,6.1837499999999999,7.0,6.375,7.0
Boston Celtics,atlantic,8.0,2.95,6.5875000000000004,7.0,6.9375,7.0
Philadelphia 76ers,atlantic,51.0,2.95,39.118749999999999,41.0,39.25,51.0
Indiana Pacers,central,1.01,1.0,1.0083333333333333,1.01,1.01,1.01
Chicago Bulls,central,21.0,1.97,16.567142857142859,19.0,17.0,20.0
Detroit Pistons,central,23.0,7.84,20.405714285714286,23.0,21.5,23.0
Cleveland Cavaliers,central,201.0,7.84,119.83428571428571,126.0,113.5,138.5
Milwaukee Bucks,central,501.0,10.0,373.71428571428572,501.0,301.0,501.0
Miami Heat,southeast,1.01,1.01,1.01,1.01,1.01,1.01
Atlanta Hawks,southeast,19.0,6.7,15.671428571428573,17.0,15.5,18.0
Washington Wizards,southeast,26.0,6.7,20.957142857142856,23.0,21.0,24.5
Charlotte Bobcats,southeast,151.0,9.55,89.364285714285714,101.0,81.0,101.0
Orlando Magic,southeast,301.0,9.55,180.79285714285714,201.0,126.0,251.0
