name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.29,1.19,1.2485714285714287,1.25,1.25,1.2549999999999999
Portland Trail Blazers,northwest,4.75,1.95,4.1471428571428577,4.5,4.29,4.625
Denver Nuggets,northwest,17.0,4.8,14.971428571428572,17.0,16.0,17.0
Minnesota Timberwolves,northwest,34.0,4.8,24.542857142857144,26.0,26.0,27.5
Utah Jazz,northwest,2001.0,9.55,587.93571428571431,501.0,301.0,501.0
Los Angeles Clippers,pacific,1.4,1.28,1.3742857142857141,1.3999999999999999,1.3700000000000001,1.3999999999999999
Golden State Warriors,pacific,3.1,1.95,2.8928571428571428,3.0,3.0,3.1000000000000001
Los Angeles Lakers,pacific,29.0,6.7,22.528571428571428,25.0,21.0,27.5
Phoenix Suns,pacific,67.0,3.85,45.121428571428574,51.0,46.0,51.0
Sacramento Kings,pacific,401.0,9.55,223.65000000000001,201.0,126.0,351.0
San Antonio Spurs,southwest,1.4,1.01,1.3171428571428572,1.3600000000000001,1.355,1.3700000000000001
Houston Rockets,southwest,3.5,1.99,3.1842857142857142,3.3999999999999999,3.2999999999999998,3.3999999999999999
Dallas Mavericks,southwest,26.0,3.85,22.264285714285712,26.0,24.0,26.0
Memphis Grizzlies,southwest,34.0,4.14,25.877142857142854,29.0,23.0,34.0
New Orleans Pelicans,southwest,81.0,9.55,64.792857142857144,67.0,67.0,81.0
Brooklyn Nets,atlantic,2.1,1.69,1.9571428571428571,2.0,1.9550000000000001,2.0
New York Knicks,atlantic,3.75,1.97,3.3457142857142861,3.5,3.5,3.6000000000000001
Toronto Raptors,atlantic,7.0,2.42,5.4885714285714284,6.0,5.5,6.0
Boston Celtics,atlantic,11.0,2.9,8.1999999999999993,9.0,7.5,9.75
Philadelphia 76ers,atlantic,21.0,2.95,18.135714285714286,21.0,20.0,21.0
Indiana Pacers,central,1.02,1.02,1.02,1.02,1.02,1.02
Chicago Bulls,central,13.0,1.97,10.995714285714286,12.0,12.0,13.0
Detroit Pistons,central,29.0,7.84,24.69142857142857,26.0,26.0,29.0
Cleveland Cavaliers,central,126.0,7.84,101.97714285714287,126.0,101.0,126.0
Milwaukee Bucks,central,501.0,10.0,230.85714285714286,251.0,126.0,301.0
Miami Heat,southeast,1.02,1.01,1.0116666666666667,1.01,1.01,1.01
Atlanta Hawks,southeast,23.0,6.7,17.814285714285713,19.0,18.0,20.0
Washington Wizards,southeast,26.0,6.7,20.24285714285714,21.0,21.0,23.0
Charlotte Bobcats,southeast,151.0,9.55,105.79285714285713,101.0,101.0,138.5
Orlando Magic,southeast,251.0,9.55,159.3642857142857,201.0,126.0,201.0
