name,division,max,min,mean,median,twentyfive,seventyfive
Oklahoma City Thunder,northwest,1.44,1.05,1.3459999999999999,1.3999999999999999,1.3999999999999999,1.4399999999999999
Portland Trail Blazers,northwest,2.75,1.95,2.4899999999999998,2.5,2.5,2.75
Denver Nuggets,northwest,41.0,4.8,33.760000000000005,41.0,41.0,41.0
Minnesota Timberwolves,northwest,41.0,4.8,32.359999999999999,41.0,34.0,41.0
Utah Jazz,northwest,1001.0,9.55,522.71000000000004,501.0,101.0,1001.0
Los Angeles Clippers,pacific,1.62,1.5,1.536,1.53,1.5,1.53
Golden State Warriors,pacific,2.5,1.53,2.246,2.4500000000000002,2.2999999999999998,2.4500000000000002
Phoenix Suns,pacific,26.0,2.9,17.580000000000002,19.0,19.0,21.0
Los Angeles Lakers,pacific,151.0,6.7,84.140000000000001,81.0,81.0,101.0
Sacramento Kings,pacific,501.0,9.55,322.70999999999998,501.0,101.0,501.0
San Antonio Spurs,southwest,1.22,1.01,1.1659999999999999,1.2,1.2,1.2
Houston Rockets,southwest,4.5,1.99,3.9140000000000001,4.3300000000000001,4.25,4.5
Dallas Mavericks,southwest,34.0,4.04,26.407999999999998,31.0,29.0,34.0
Memphis Grizzlies,southwest,81.0,4.23,50.845999999999997,51.0,51.0,67.0
New Orleans Pelicans,southwest,201.0,9.55,106.70999999999999,101.0,101.0,121.0
Toronto Raptors,atlantic,2.3,1.1,1.97,2.1499999999999999,2.1499999999999999,2.1499999999999999
Brooklyn Nets,atlantic,2.62,1.97,2.4580000000000002,2.6000000000000001,2.5,2.6000000000000001
New York Knicks,atlantic,6.0,1.97,4.7939999999999996,5.5,5.0,5.5
Boston Celtics,atlantic,15.0,2.95,11.390000000000001,13.0,13.0,13.0
Philadelphia 76ers,atlantic,81.0,2.95,50.589999999999996,51.0,51.0,67.0
Indiana Pacers,central,1.01,1.0,1.0024999999999999,1.0,1.0,1.0024999999999999
Chicago Bulls,central,19.0,1.97,14.794,17.0,17.0,19.0
Detroit Pistons,central,26.0,7.84,21.167999999999999,23.0,23.0,26.0
Cleveland Cavaliers,central,151.0,7.84,107.36800000000001,126.0,101.0,151.0
Milwaukee Bucks,central,1001.0,10.0,422.80000000000001,501.0,101.0,501.0
Miami Heat,southeast,1.01,1.0,1.0075000000000001,1.01,1.0075000000000001,1.01
Atlanta Hawks,southeast,17.0,6.7,14.540000000000001,17.0,15.0,17.0
Washington Wizards,southeast,29.0,6.7,24.140000000000001,29.0,27.0,29.0
Charlotte Bobcats,southeast,101.0,9.55,70.710000000000008,81.0,81.0,81.0
Orlando Magic,southeast,301.0,9.55,162.70999999999998,151.0,101.0,251.0
