name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.13,1.1,1.1100000000000001,1.1100000000000001,1.1000000000000001,1.1150000000000002
New York Jets,AFC East,11.4,7.0,9.6266666666666669,9.0,9.0,11.0
Miami Dolphins,AFC East,23.0,9.0,12.333333333333334,12.0,11.0,13.0
Buffalo Bills,AFC East,162.0,101.0,137.33333333333334,151.0,119.75,151.0
Cincinnati Bengals,AFC North,1.35,1.2,1.2979999999999998,1.3300000000000001,1.29,1.3300000000000001
Baltimore Ravens,AFC North,6.5,5.5,6.0166666666666666,6.0,6.0,6.0
Cleveland Browns,AFC North,10.0,5.5,7.054666666666666,7.0,6.5,7.0
Pittsburgh Steelers,AFC North,30.0,4.04,22.602666666666668,23.0,21.0,26.0
Indianapolis Colts,AFC South,1.1,1.06,1.0813333333333335,1.0800000000000001,1.0800000000000001,1.0800000000000001
Tennessee Titans,AFC South,11.0,6.5,7.7000000000000002,7.5,7.0,8.0
Houston Texans,AFC South,52.0,17.0,30.466666666666665,29.0,26.0,34.0
Jacksonville Jaguars,AFC South,1001.0,684.0,937.60000000000002,1001.0,1001.0,1001.0
Denver Broncos,AFC West,1.41,1.35,1.3869230769230769,1.3999999999999999,1.3600000000000001,1.3999999999999999
Kansas City Chiefs,AFC West,3.0,2.58,2.7953846153846156,2.7999999999999998,2.7000000000000002,2.8799999999999999
San Diego Chargers,AFC West,561.0,81.0,156.90909090909091,126.0,101.0,138.5
Oakland Raiders,AFC West,751.0,10.0,460.83333333333331,501.0,501.0,501.0
Dallas Cowboys,NFC East,2.1,1.77,1.9949999999999999,2.0,2.0,2.0374999999999996
Philadelphia Eagles,NFC East,2.69,2.38,2.5128571428571429,2.5,2.5,2.5
New York Giants,NFC East,10.0,6.7,9.0500000000000007,9.0,9.0,9.75
Washington Redskins,NFC East,11.0,7.65,9.4035714285714285,9.0,9.0,10.0
Detroit Lions,NFC North,1.62,1.5,1.5608333333333333,1.5700000000000001,1.5450000000000002,1.5700000000000001
Green Bay Packers,NFC North,4.0,2.0,3.5683333333333334,3.875,3.7050000000000001,4.0
Chicago Bears,NFC North,7.46,4.0,4.6425000000000001,4.5,4.4375,4.5
Minnesota Vikings,NFC North,251.0,48.0,166.25,176.0,119.75,213.5
New Orleans Saints,NFC South,1.41,1.22,1.3126666666666666,1.3300000000000001,1.25,1.3600000000000001
Carolina Panthers,NFC South,3.5,2.75,3.1400000000000001,3.25,3.0,3.25
Atlanta Falcons,NFC South,865.0,151.0,249.625,151.0,151.0,182.25
Tampa Bay Buccaneers,NFC South,2011.0,931.0,1589.0,2001.0,1001.0,2001.0
Seattle Seahawks,NFC West,1.15,1.08,1.1186666666666667,1.1200000000000001,1.1100000000000001,1.125
San Francisco 49ers,NFC West,7.27,5.0,5.6046666666666658,5.5,5.5,5.5
Arizona Cardinals,NFC West,51.0,15.3,43.153333333333329,41.0,41.0,50.5
St Louis Rams,NFC West,276.0,26.0,179.84615384615384,201.0,151.0,201.0
