name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.29,1.2,1.2384210526315791,1.24,1.22,1.25
Miami Dolphins,AFC East,8.5,6.13,7.5331578947368421,7.5,7.5,7.5
New York Jets,AFC East,8.5,6.89,7.5205263157894731,7.5,7.25,7.5
Buffalo Bills,AFC East,29.0,9.55,22.292105263157897,21.0,21.0,26.0
Cincinnati Bengals,AFC North,1.39,1.22,1.2563157894736843,1.25,1.25,1.25
Baltimore Ravens,AFC North,7.0,2.46,5.7873684210526308,6.0,5.5,6.0
Pittsburgh Steelers,AFC North,13.0,9.0,11.178947368421053,11.0,11.0,11.5
Cleveland Browns,AFC North,19.0,13.0,16.694736842105261,17.0,16.600000000000001,17.0
Indianapolis Colts,AFC South,1.14,1.06,1.1133333333333335,1.1150000000000002,1.1000000000000001,1.1200000000000001
Tennessee Titans,AFC South,12.0,5.09,9.4216666666666669,9.25,9.0,10.75
Houston Texans,AFC South,15.0,7.08,10.226666666666667,10.0,9.0,11.0
Jacksonville Jaguars,AFC South,1001.0,251.0,875.16666666666663,1001.0,936.0,1001.0
Denver Broncos,AFC West,1.36,1.22,1.3211111111111111,1.3300000000000001,1.3,1.3300000000000001
Kansas City Chiefs,AFC West,4.33,2.63,3.3477777777777775,3.3999999999999999,3.25,3.5
San Diego Chargers,AFC West,29.0,7.84,21.324444444444442,21.0,19.0,25.0
Oakland Raiders,AFC West,501.0,10.0,237.5,251.0,250.0,251.0
Dallas Cowboys,NFC East,1.4,1.08,1.3611764705882354,1.3600000000000001,1.3600000000000001,1.3999999999999999
Philadelphia Eagles,NFC East,5.0,2.81,4.3611764705882354,4.5,4.5,4.5
Washington Redskins,NFC East,8.5,4.8,7.0176470588235293,7.0,6.5,7.5
New York Giants,NFC East,67.0,1.95,33.644117647058827,34.0,26.0,40.0
Green Bay Packers,NFC North,1.4,1.1,1.3350000000000002,1.3600000000000001,1.3225,1.3600000000000001
Detroit Lions,NFC North,5.0,2.9,4.4831250000000002,4.5,4.5,4.5
Chicago Bears,NFC North,8.0,4.89,6.930625,7.25,6.5,7.5
Minnesota Vikings,NFC North,100.0,38.0,76.8125,81.0,67.0,81.0
New Orleans Saints,NFC South,1.17,1.1,1.1226315789473684,1.1200000000000001,1.1100000000000001,1.1299999999999999
Carolina Panthers,NFC South,7.5,3.33,6.6752631578947366,7.0,6.75,7.0
Atlanta Falcons,NFC South,19.0,11.0,13.555555555555555,13.0,13.0,14.5
Tampa Bay Buccaneers,NFC South,501.0,121.0,414.625,500.0,376.0,501.0
Seattle Seahawks,NFC West,1.44,1.25,1.395555555555555,1.3999999999999999,1.3999999999999999,1.415
San Francisco 49ers,NFC West,3.0,2.6,2.7344444444444451,2.75,2.7125000000000004,2.75
St Louis Rams,NFC West,81.0,8.79,69.48833333333333,67.0,67.0,81.0
Arizona Cardinals,NFC West,101.0,15.3,68.62777777777778,67.0,67.0,73.75
