name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.33,1.25,1.2874999999999999,1.2949999999999999,1.27,1.3
Miami Dolphins,AFC East,4.5,3.28,4.2506666666666666,4.3300000000000001,4.25,4.415
Buffalo Bills,AFC East,17.0,11.9,15.993333333333334,17.0,15.0,17.0
New York Jets,AFC East,21.0,1.97,18.131333333333334,19.0,17.0,21.0
Cincinnati Bengals,AFC North,2.29,2.1,2.1475,2.1000000000000001,2.1000000000000001,2.1475
Baltimore Ravens,AFC North,2.8,1.95,2.5625,2.75,2.5499999999999998,2.7625000000000002
Pittsburgh Steelers,AFC North,4.75,2.71,4.1775000000000002,4.625,4.0525000000000002,4.75
Cleveland Browns,AFC North,15.0,13.0,13.666666666666666,13.0,13.0,14.0
Houston Texans,AFC South,1.37,1.25,1.3037500000000002,1.3,1.29,1.3
Indianapolis Colts,AFC South,5.0,4.5,4.6785714285714288,4.5,4.5,5.0
Tennessee Titans,AFC South,8.5,4.89,7.7593333333333332,8.0,8.0,8.0
Jacksonville Jaguars,AFC South,225.0,2.9,143.24375000000001,151.0,101.0,201.0
Denver Broncos,AFC West,1.2,1.14,1.1774999999999998,1.1699999999999999,1.1699999999999999,1.1850000000000001
Kansas City Chiefs,AFC West,6.0,4.51,5.6673333333333336,5.5,5.5,6.0
San Diego Chargers,AFC West,15.0,8.03,12.468666666666667,13.0,11.5,13.0
Oakland Raiders,AFC West,81.0,7.65,58.643333333333331,67.0,51.0,67.0
Dallas Cowboys,NFC East,3.2,2.42,2.8162499999999997,2.7999999999999998,2.75,2.9100000000000001
New York Giants,NFC East,4.0,3.15,3.7318749999999996,3.75,3.7275,3.8125
Philadelphia Eagles,NFC East,4.0,2.93,3.6362500000000004,3.75,3.5750000000000002,3.75
Washington Redskins,NFC East,5.0,3.75,4.3862499999999995,4.5,4.3300000000000001,4.5
Green Bay Packers,NFC North,1.71,1.55,1.6475,1.6699999999999999,1.635,1.6699999999999999
Chicago Bears,NFC North,3.57,2.88,3.0739999999999998,3.0,3.0,3.1500000000000004
Detroit Lions,NFC North,8.5,4.89,7.726,8.0,8.0,8.0
Minnesota Vikings,NFC North,23.0,12.9,18.459999999999997,19.0,17.0,21.0
New Orleans Saints,NFC South,2.1,1.77,1.98875,2.0,2.0,2.0
Atlanta Falcons,NFC South,2.4,2.14,2.2633333333333332,2.25,2.25,2.25
Carolina Panthers,NFC South,11.0,7.84,9.9893333333333327,10.0,10.0,10.5
Tampa Bay Buccaneers,NFC South,13.0,9.0,11.726666666666667,11.9,11.0,13.0
Seattle Seahawks,NFC West,1.8,1.67,1.7306249999999999,1.73,1.6924999999999999,1.7625
San Francisco 49ers,NFC West,2.4,2.25,2.3306666666666667,2.3799999999999999,2.2749999999999999,2.3799999999999999
St Louis Rams,NFC West,15.0,11.0,12.753333333333334,13.0,12.5,13.0
Arizona Cardinals,NFC West,34.0,15.7,27.793749999999999,27.5,26.0,29.75
