name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.1,1.1,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001
Miami Dolphins,AFC East,8.22,8.22,8.2200000000000006,8.2200000000000006,8.2200000000000006,8.2200000000000006
New York Jets,AFC East,12.9,12.9,12.9,12.9,12.9,12.9
Buffalo Bills,AFC East,21.0,21.0,21.0,21.0,21.0,21.0
Pittsburgh Steelers,AFC North,11.4,11.4,11.4,11.4,11.4,11.4
Cleveland Browns,AFC North,17.6,17.6,17.600000000000001,17.600000000000001,17.600000000000001,17.600000000000001
Indianapolis Colts,AFC South,1.12,1.12,1.1200000000000001,1.1200000000000001,1.1200000000000001,1.1200000000000001
Tennessee Titans,AFC South,9.0,9.0,9.0,9.0,9.0,9.0
Houston Texans,AFC South,10.0,1.28,5.6399999999999997,5.6399999999999997,3.46,7.8200000000000003
Jacksonville Jaguars,AFC South,1001.0,741.0,871.0,871.0,806.0,936.0
Denver Broncos,AFC West,1.28,1.28,1.28,1.28,1.28,1.28
Kansas City Chiefs,AFC West,2.65,2.65,2.6499999999999999,2.6499999999999999,2.6499999999999999,2.6499999999999999
San Diego Chargers,AFC West,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Oakland Raiders,AFC West,10.0,10.0,10.0,10.0,10.0,10.0
Dallas Cowboys,NFC East,1.09,1.09,1.0900000000000001,1.0900000000000001,1.0900000000000001,1.0900000000000001
Philadelphia Eagles,NFC East,1.26,1.26,1.26,1.26,1.26,1.26
New York Giants,NFC East,1.97,1.97,1.97,1.97,1.97,1.97
Washington Redskins,NFC East,4.42,4.42,4.4199999999999999,4.4199999999999999,4.4199999999999999,4.4199999999999999
Detroit Lions,NFC North,2.77,2.77,2.77,2.77,2.77,2.77
Chicago Bears,NFC North,5.94,5.94,5.9400000000000004,5.9400000000000004,5.9400000000000004,5.9400000000000004
Minnesota Vikings,NFC North,15.7,15.7,15.699999999999999,15.699999999999999,15.699999999999999,15.699999999999999
Carolina Panthers,NFC South,4.14,4.14,4.1399999999999997,4.1399999999999997,4.1399999999999997,4.1399999999999997
Seattle Seahawks,NFC West,1.26,1.26,1.26,1.26,1.26,1.26
San Francisco 49ers,NFC West,2.71,2.71,2.71,2.71,2.71,2.71
Arizona Cardinals,NFC West,15.3,15.3,15.300000000000001,15.300000000000001,15.300000000000001,15.300000000000001
St Louis Rams,NFC West,26.0,26.0,26.0,26.0,26.0,26.0
