name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.33,1.25,1.2928571428571427,1.29,1.2825,1.3
Miami Dolphins,AFC East,4.5,3.09,4.0,4.0,4.0,4.1875
New York Jets,AFC East,34.0,11.4,17.242857142857144,17.0,15.0,17.0
Buffalo Bills,AFC East,40.0,17.0,29.357142857142858,34.0,26.0,34.0
Cincinnati Bengals,AFC North,1.83,1.54,1.784,1.8,1.8,1.8
Baltimore Ravens,AFC North,2.63,2.2,2.5026666666666673,2.5,2.4750000000000001,2.6200000000000001
Pittsburgh Steelers,AFC North,14.8,8.0,11.520000000000001,11.0,11.0,12.5
Cleveland Browns,AFC North,16.2,11.0,12.813333333333333,13.0,11.0,13.0
Houston Texans,AFC South,1.66,1.5,1.5473333333333332,1.53,1.53,1.5700000000000001
Indianapolis Colts,AFC South,4.0,2.99,3.6093333333333333,3.75,3.3999999999999999,3.75
Tennessee Titans,AFC South,6.0,5.0,5.5179999999999998,5.5,5.3849999999999998,5.75
Jacksonville Jaguars,AFC South,501.0,101.0,219.0,251.0,161.0,251.0
Denver Broncos,AFC West,1.26,1.17,1.21,1.2,1.1850000000000001,1.23
Kansas City Chiefs,AFC West,5.0,4.04,4.5133333333333328,4.5,4.2699999999999996,4.75
San Diego Chargers,AFC West,26.0,21.0,24.0,25.0,23.0,25.5
Oakland Raiders,AFC West,114.0,81.0,92.0,81.0,81.0,97.5
Dallas Cowboys,NFC East,2.1,1.55,1.9226666666666667,1.95,1.9099999999999999,2.0
Philadelphia Eagles,NFC East,5.5,3.57,4.4093333333333335,4.5,4.3300000000000001,4.5
New York Giants,NFC East,6.89,5.0,5.3426666666666671,5.25,5.0,5.5
Washington Redskins,NFC East,6.89,4.5,5.3259999999999996,5.5,5.0,5.5
Green Bay Packers,NFC North,2.2,2.01,2.1573333333333338,2.2000000000000002,2.1000000000000001,2.2000000000000002
Chicago Bears,NFC North,2.4,2.18,2.2926666666666669,2.25,2.25,2.375
Detroit Lions,NFC North,5.5,4.89,5.1593333333333335,5.0,5.0,5.5
Minnesota Vikings,NFC North,81.0,34.0,38.533333333333331,34.0,34.0,37.5
New Orleans Saints,NFC South,1.57,1.44,1.5026666666666666,1.5,1.5,1.5150000000000001
Atlanta Falcons,NFC South,3.75,3.09,3.4793333333333334,3.5,3.4500000000000002,3.5499999999999998
Carolina Panthers,NFC South,11.0,7.0,8.3386666666666667,8.0,7.75,9.0
Tampa Bay Buccaneers,NFC South,29.0,17.0,24.333333333333332,26.0,21.0,26.0
Seattle Seahawks,NFC West,1.4,1.26,1.3333333333333335,1.3300000000000001,1.3149999999999999,1.3600000000000001
San Francisco 49ers,NFC West,4.04,3.25,3.5260000000000002,3.5,3.5,3.5499999999999998
St Louis Rams,NFC West,21.0,14.8,19.386666666666667,21.0,18.0,21.0
Arizona Cardinals,NFC West,51.0,34.0,43.06666666666667,41.0,41.0,51.0
