name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.38,1.38,1.3799999999999999,1.3799999999999999,1.3799999999999999,1.3799999999999999
Miami Dolphins,AFC East,3.85,3.85,3.8500000000000001,3.8500000000000001,3.8500000000000001,3.8500000000000001
Buffalo Bills,AFC East,5.94,5.94,5.9400000000000004,5.9400000000000004,5.9400000000000004,5.9400000000000004
New York Jets,AFC East,14.3,14.3,14.300000000000001,14.300000000000001,14.300000000000001,14.300000000000001
Cincinnati Bengals,AFC North,1.91,1.91,1.9099999999999999,1.9099999999999999,1.9099999999999999,1.9099999999999999
Baltimore Ravens,AFC North,2.42,2.42,2.4199999999999999,2.4199999999999999,2.4199999999999999,2.4199999999999999
Pittsburgh Steelers,AFC North,4.99,4.99,4.9900000000000002,4.9900000000000002,4.9900000000000002,4.9900000000000002
Houston Texans,AFC South,1.31,1.31,1.3100000000000001,1.3100000000000001,1.3100000000000001,1.3100000000000001
Jacksonville Jaguars,AFC South,1.74,1.74,1.74,1.74,1.74,1.74
Indianapolis Colts,AFC South,4.23,4.23,4.2300000000000004,4.2300000000000004,4.2300000000000004,4.2300000000000004
Denver Broncos,AFC West,1.26,1.26,1.26,1.26,1.26,1.26
San Diego Chargers,AFC West,3.18,3.18,3.1800000000000002,3.1800000000000002,3.1800000000000002,3.1800000000000002
Kansas City Chiefs,AFC West,3.94,3.94,3.9399999999999999,3.9399999999999999,3.9399999999999999,3.9399999999999999
Oakland Raiders,AFC West,62.0,62.0,62.0,62.0,62.0,62.0
Dallas Cowboys,NFC East,2.33,2.33,2.3300000000000001,2.3300000000000001,2.3300000000000001,2.3300000000000001
Washington Redskins,NFC East,3.38,3.38,3.3799999999999999,3.3799999999999999,3.3799999999999999,3.3799999999999999
Philadelphia Eagles,NFC East,3.85,3.85,3.8500000000000001,3.8500000000000001,3.8500000000000001,3.8500000000000001
New York Giants,NFC East,4.23,4.23,4.2300000000000004,4.2300000000000004,4.2300000000000004,4.2300000000000004
Green Bay Packers,NFC North,1.67,1.67,1.6699999999999999,1.6699999999999999,1.6699999999999999,1.6699999999999999
Chicago Bears,NFC North,2.73,2.73,2.73,2.73,2.73,2.73
Detroit Lions,NFC North,7.46,7.46,7.46,7.46,7.46,7.46
Minnesota Vikings,NFC North,10.0,10.0,10.0,10.0,10.0,10.0
New Orleans Saints,NFC South,1.92,1.92,1.9199999999999999,1.9199999999999999,1.9199999999999999,1.9199999999999999
Atlanta Falcons,NFC South,2.5,2.5,2.5,2.5,2.5,2.5
Carolina Panthers,NFC South,8.6,8.6,8.5999999999999996,8.5999999999999996,8.5999999999999996,8.5999999999999996
Seattle Seahawks,NFC West,1.55,1.55,1.55,1.55,1.55,1.55
San Francisco 49ers,NFC West,2.6,2.6,2.6000000000000001,2.6000000000000001,2.6000000000000001,2.6000000000000001
St Louis Rams,NFC West,12.4,12.4,12.4,12.4,12.4,12.4
Arizona Cardinals,NFC West,17.1,17.1,17.100000000000001,17.100000000000001,17.100000000000001,17.100000000000001
