name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.25,1.2,1.2178947368421049,1.22,1.21,1.22
Miami Dolphins,AFC East,6.0,5.0,5.5347368421052634,5.5,5.5,5.5
New York Jets,AFC East,18.6,11.0,13.715789473684211,13.0,13.0,15.0
Buffalo Bills,AFC East,51.0,19.0,26.0,26.0,21.0,26.0
Cincinnati Bengals,AFC North,2.05,1.83,1.969473684210526,2.0,1.9099999999999999,2.0
Baltimore Ravens,AFC North,2.62,2.38,2.5257894736842106,2.5,2.5,2.5750000000000002
Cleveland Browns,AFC North,6.5,1.99,5.6810526315789476,6.0,5.625,6.0
Pittsburgh Steelers,AFC North,36.0,21.0,25.526315789473685,26.0,23.0,26.0
Indianapolis Colts,AFC South,1.62,1.44,1.5322222222222226,1.53,1.5,1.5700000000000001
Houston Texans,AFC South,3.57,3.0,3.2455555555555557,3.25,3.25,3.25
Tennessee Titans,AFC South,8.0,6.0,6.9488888888888889,7.0,6.5,7.3949999999999996
Jacksonville Jaguars,AFC South,1001.0,251.0,653.23529411764707,501.0,501.0,1000.0
Denver Broncos,AFC West,1.2,1.1,1.1400000000000001,1.1399999999999999,1.1399999999999999,1.1399999999999999
Kansas City Chiefs,AFC West,6.0,5.0,5.3033333333333328,5.4800000000000004,5.0,5.5
San Diego Chargers,AFC West,133.0,25.0,37.555555555555557,26.0,26.0,29.0
Oakland Raiders,AFC West,151.0,1.01,96.722777777777779,101.0,81.0,119.75
Dallas Cowboys,NFC East,2.15,1.81,2.0770588235294123,2.1000000000000001,2.1000000000000001,2.1000000000000001
Philadelphia Eagles,NFC East,3.2,2.6,2.9011764705882359,3.0,2.75,3.0
Washington Redskins,NFC East,4.61,3.4,3.9347058823529411,3.7999999999999998,3.75,4.0
New York Giants,NFC East,41.0,21.0,33.529411764705884,34.0,32.0,34.0
Green Bay Packers,NFC North,2.0,1.73,1.8676470588235292,1.8500000000000001,1.8300000000000001,1.9099999999999999
Chicago Bears,NFC North,3.75,3.0,3.3017647058823529,3.25,3.2000000000000002,3.5
Detroit Lions,NFC North,4.5,3.75,4.2564705882352944,4.3300000000000001,4.0,4.5
Minnesota Vikings,NFC North,34.0,19.0,24.058823529411764,23.0,23.0,26.0
New Orleans Saints,NFC South,1.08,1.03,1.0515789473684209,1.05,1.04,1.0600000000000001
Atlanta Falcons,NFC South,20.0,8.0,11.631578947368421,11.0,9.0,13.0
Carolina Panthers,NFC South,19.0,13.0,16.168421052631579,17.0,15.0,17.0
Tampa Bay Buccaneers,NFC South,401.0,67.0,106.57894736842105,81.0,81.0,101.0
Seattle Seahawks,NFC West,1.53,1.4,1.4505263157894737,1.4399999999999999,1.4049999999999998,1.5
San Francisco 49ers,NFC West,3.42,2.5,2.7126315789473687,2.75,2.5,2.75
Arizona Cardinals,NFC West,34.0,15.3,29.752631578947366,29.0,28.0,34.0
St Louis Rams,NFC West,51.0,8.79,46.988947368421051,51.0,50.5,51.0
