name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.28,1.17,1.2049999999999998,1.2,1.2,1.2049999999999998
Miami Dolphins,AFC East,5.5,4.75,5.2999999999999998,5.5,5.0,5.5
Buffalo Bills,AFC East,26.0,9.55,21.159375000000001,21.0,19.75,23.75
New York Jets,AFC East,26.0,20.0,22.333333333333332,21.0,21.0,24.5
Cincinnati Bengals,AFC North,2.05,1.64,1.944375,2.0,1.9099999999999999,2.0
Baltimore Ravens,AFC North,2.62,2.12,2.4993750000000001,2.5,2.5,2.5625
Cleveland Browns,AFC North,7.65,5.2,6.0218750000000005,6.0,5.875,6.125
Pittsburgh Steelers,AFC North,36.0,21.0,25.8125,26.0,24.5,26.0
Indianapolis Colts,AFC South,1.62,1.44,1.5412500000000005,1.54,1.5075000000000001,1.5700000000000001
Houston Texans,AFC South,3.25,2.73,3.183125,3.25,3.2124999999999999,3.25
Tennessee Titans,AFC South,8.0,5.09,6.6931250000000002,6.75,6.0,7.0
Jacksonville Jaguars,AFC South,1001.0,251.0,626.06666666666672,501.0,500.5,890.0
Denver Broncos,AFC West,1.17,1.1,1.1400000000000001,1.1399999999999999,1.1375,1.1499999999999999
Kansas City Chiefs,AFC West,6.0,5.0,5.2731250000000003,5.1850000000000005,5.0,5.5
San Diego Chargers,AFC West,34.0,19.0,26.6875,26.0,26.0,29.0
Oakland Raiders,AFC West,151.0,19.0,92.625,91.0,81.0,101.0
Dallas Cowboys,NFC East,2.25,1.72,2.1217647058823528,2.1499999999999999,2.1000000000000001,2.2000000000000002
Philadelphia Eagles,NFC East,3.5,2.35,3.2735294117647058,3.3999999999999999,3.2000000000000002,3.5
Washington Redskins,NFC East,4.14,3.4,3.6611764705882353,3.6000000000000001,3.5,3.75
New York Giants,NFC East,30.0,11.0,14.058823529411764,13.0,12.0,13.0
Green Bay Packers,NFC North,1.91,1.67,1.7752941176470589,1.8,1.73,1.8
Chicago Bears,NFC North,4.0,3.4,3.6747058823529413,3.75,3.5,3.75
Detroit Lions,NFC North,4.5,4.25,4.3893750000000002,4.3300000000000001,4.3300000000000001,4.5
Minnesota Vikings,NFC North,26.0,17.0,21.117647058823529,21.0,20.0,21.0
New Orleans Saints,NFC South,1.12,1.08,1.0939999999999999,1.1000000000000001,1.0800000000000001,1.1000000000000001
Atlanta Falcons,NFC South,8.5,1.86,7.21,7.5,7.0,8.0
Carolina Panthers,NFC South,21.0,5.18,16.01125,17.0,15.0,17.0
Tampa Bay Buccaneers,NFC South,101.0,9.55,77.784374999999997,81.0,80.0,81.0
Seattle Seahawks,NFC West,1.53,1.4,1.4574999999999998,1.4399999999999999,1.3999999999999999,1.5
San Francisco 49ers,NFC West,3.04,2.5,2.6587499999999999,2.75,2.5,2.75
Arizona Cardinals,NFC West,36.0,23.0,30.9375,31.5,28.75,34.0
St Louis Rams,NFC West,51.0,8.79,47.611874999999998,51.0,50.75,51.0
