name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.22,1.22,1.22,1.22,1.22,1.22
Miami Dolphins,AFC East,2.9,2.9,2.8999999999999999,2.8999999999999999,2.8999999999999999,2.8999999999999999
Buffalo Bills,AFC East,6.7,6.7,6.7000000000000002,6.7000000000000002,6.7000000000000002,6.7000000000000002
Pittsburgh Steelers,AFC North,5.75,5.75,5.75,5.75,5.75,5.75
Cleveland Browns,AFC North,7.84,7.84,7.8399999999999999,7.8399999999999999,7.8399999999999999,7.8399999999999999
Houston Texans,AFC South,1.28,1.28,1.28,1.28,1.28,1.28
Indianapolis Colts,AFC South,1.76,1.76,1.76,1.76,1.76,1.76
Jacksonville Jaguars,AFC South,1.95,1.95,1.95,1.95,1.95,1.95
Denver Broncos,AFC West,1.1,1.1,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001
Oakland Raiders,AFC West,19.0,19.0,19.0,19.0,19.0,19.0
New York Giants,NFC East,1.95,1.95,1.95,1.95,1.95,1.95
Green Bay Packers,NFC North,2.06,2.06,2.0600000000000001,2.0600000000000001,2.0600000000000001,2.0600000000000001
Chicago Bears,NFC North,2.14,2.14,2.1400000000000001,2.1400000000000001,2.1400000000000001,2.1400000000000001
Detroit Lions,NFC North,4.32,4.32,4.3200000000000003,4.3200000000000003,4.3200000000000003,4.3200000000000003
Minnesota Vikings,NFC North,5.75,5.75,5.75,5.75,5.75,5.75
Atlanta Falcons,NFC South,1.4,1.4,1.3999999999999999,1.3999999999999999,1.3999999999999999,1.3999999999999999
Seattle Seahawks,NFC West,1.32,1.32,1.3200000000000001,1.3200000000000001,1.3200000000000001,1.3200000000000001
San Francisco 49ers,NFC West,3.09,3.09,3.0899999999999999,3.0899999999999999,3.0899999999999999,3.0899999999999999
St Louis Rams,NFC West,8.6,8.6,8.5999999999999996,8.5999999999999996,8.5999999999999996,8.5999999999999996
Arizona Cardinals,NFC West,11.4,11.4,11.4,11.4,11.4,11.4
