name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.33,1.25,1.291052631578947,1.3,1.2850000000000001,1.3
Miami Dolphins,AFC East,4.5,4.0,4.2800000000000002,4.3300000000000001,4.2075000000000005,4.3300000000000001
Buffalo Bills,AFC East,17.0,5.94,15.83,17.0,15.0,17.0
New York Jets,AFC East,21.0,17.0,19.823529411764707,21.0,19.0,21.0
Cincinnati Bengals,AFC North,2.1,1.87,2.026875,2.0,2.0,2.1000000000000001
Baltimore Ravens,AFC North,2.88,2.42,2.7456250000000004,2.75,2.75,2.75
Pittsburgh Steelers,AFC North,6.0,4.5,5.0524999999999993,5.0,4.9424999999999999,5.0
Cleveland Browns,AFC North,15.0,12.0,13.775,13.0,13.0,15.0
Houston Texans,AFC South,1.37,1.25,1.2983333333333333,1.3,1.29,1.3
Indianapolis Colts,AFC South,5.0,4.5,4.6875,4.5,4.5,5.0
Tennessee Titans,AFC South,8.5,4.99,7.8817647058823539,8.0,8.0,8.0
Jacksonville Jaguars,AFC South,225.0,1.74,138.48555555555555,151.0,101.0,188.5
Denver Broncos,AFC West,1.22,1.14,1.1799999999999997,1.1799999999999999,1.1699999999999999,1.2
Kansas City Chiefs,AFC West,6.0,5.25,5.6594444444444445,5.5,5.5,6.0
San Diego Chargers,AFC West,17.0,7.84,12.880000000000001,13.0,11.25,14.5
Oakland Raiders,AFC West,81.0,51.0,62.944444444444443,67.0,51.0,67.0
Dallas Cowboys,NFC East,3.2,2.38,2.8021052631578947,2.7999999999999998,2.73,2.8799999999999999
Philadelphia Eagles,NFC East,4.0,2.93,3.6068421052631581,3.75,3.5,3.75
New York Giants,NFC East,4.5,3.15,3.8157894736842106,3.75,3.75,4.0
Washington Redskins,NFC East,5.5,3.75,4.4710526315789467,4.5,4.3300000000000001,4.5
Green Bay Packers,NFC North,1.71,1.55,1.6484210526315786,1.6699999999999999,1.6299999999999999,1.6699999999999999
Chicago Bears,NFC North,3.25,2.14,2.971111111111111,3.0,3.0,3.0
Detroit Lions,NFC North,8.5,6.7,7.7888888888888879,8.0,7.625,8.0
Minnesota Vikings,NFC North,26.0,15.0,19.761111111111109,21.0,17.0,21.0
New Orleans Saints,NFC South,2.1,1.73,1.9689473684210526,2.0,1.9750000000000001,2.0
Atlanta Falcons,NFC South,2.88,2.2,2.3222222222222224,2.25,2.25,2.3799999999999999
Carolina Panthers,NFC South,11.0,7.5,10.058333333333334,10.0,9.6625000000000014,11.0
Tampa Bay Buccaneers,NFC South,15.0,9.0,12.077777777777778,13.0,11.0,13.0
Seattle Seahawks,NFC West,1.8,1.57,1.7036842105263161,1.7,1.6699999999999999,1.73
San Francisco 49ers,NFC West,2.62,2.25,2.3777777777777773,2.3799999999999999,2.3199999999999998,2.3949999999999996
St Louis Rams,NFC West,15.3,11.0,12.850000000000001,13.0,12.25,13.0
Arizona Cardinals,NFC West,34.0,15.7,28.668421052631583,29.0,26.0,33.0
