name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.27,1.17,1.1835294117647057,1.1799999999999999,1.1699999999999999,1.1799999999999999
Miami Dolphins,AFC East,6.0,4.42,5.2305882352941175,5.5,5.0,5.5
Buffalo Bills,AFC East,41.0,9.55,28.561764705882354,29.0,26.0,34.0
New York Jets,AFC East,51.0,15.3,28.723529411764705,26.0,26.0,29.0
Cincinnati Bengals,AFC North,2.1,2.0,2.0818750000000006,2.1000000000000001,2.0575000000000001,2.1000000000000001
Baltimore Ravens,AFC North,2.75,2.46,2.5850000000000004,2.6100000000000003,2.5,2.6200000000000001
Cleveland Browns,AFC North,5.75,4.5,5.03125,5.0,5.0,5.0
Pittsburgh Steelers,AFC North,23.0,5.75,19.046875,21.0,18.5,21.0
Houston Texans,AFC South,2.3,1.91,2.1072222222222226,2.1000000000000001,2.1000000000000001,2.1000000000000001
Indianapolis Colts,AFC South,2.4,2.2,2.2594444444444441,2.25,2.2125000000000004,2.2800000000000002
Tennessee Titans,AFC South,7.0,4.5,5.2272222222222222,5.0,5.0,5.5
Jacksonville Jaguars,AFC South,1001.0,1.97,418.58647058823533,500.0,251.0,501.0
Denver Broncos,AFC West,1.23,1.1,1.1431578947368422,1.1399999999999999,1.1399999999999999,1.145
Kansas City Chiefs,AFC West,6.0,5.0,5.392631578947368,5.5,5.2300000000000004,5.5
San Diego Chargers,AFC West,34.0,17.0,21.555555555555557,21.0,21.0,21.0
Oakland Raiders,AFC West,276.0,19.0,193.94736842105263,201.0,151.0,251.0
Dallas Cowboys,NFC East,2.25,1.9,2.0715789473684212,2.1000000000000001,2.0,2.125
Washington Redskins,NFC East,4.51,3.5,3.9347368421052633,3.75,3.75,4.0
Philadelphia Eagles,NFC East,5.0,3.85,4.4568421052631573,4.5,4.165,4.5
New York Giants,NFC East,8.0,6.0,6.9815789473684218,7.0,6.5,7.5
Green Bay Packers,NFC North,2.25,2.1,2.2026315789473689,2.2000000000000002,2.2000000000000002,2.2000000000000002
Chicago Bears,NFC North,3.5,2.75,3.0173684210526317,3.0,2.9750000000000001,3.0
Detroit Lions,NFC North,3.75,3.0,3.5457894736842102,3.5,3.5,3.75
Minnesota Vikings,NFC North,32.0,21.0,24.736842105263158,23.0,21.0,27.5
New Orleans Saints,NFC South,1.25,1.17,1.2055555555555553,1.2,1.2,1.2075
Atlanta Falcons,NFC South,7.5,6.0,6.8166666666666664,7.0,6.5499999999999998,7.0
Carolina Panthers,NFC South,9.5,7.0,8.1472222222222221,8.0,7.5,8.875
Tampa Bay Buccaneers,NFC South,201.0,15.7,74.538888888888891,67.0,67.0,75.0
Seattle Seahawks,NFC West,1.3,1.22,1.2621052631578948,1.25,1.25,1.2850000000000001
San Francisco 49ers,NFC West,4.0,3.25,3.6610526315789476,3.75,3.6000000000000001,3.75
St Louis Rams,NFC West,67.0,8.79,47.567894736842106,51.0,41.0,51.0
Arizona Cardinals,NFC West,67.0,11.4,39.178947368421049,41.0,34.0,41.0
