name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.12,1.1,1.1066666666666667,1.1000000000000001,1.1000000000000001,1.1100000000000001
Miami Dolphins,AFC East,23.0,11.0,15.0,11.0,11.0,17.0
New York Jets,AFC East,13.0,6.7,10.233333333333333,11.0,8.8499999999999996,12.0
Buffalo Bills,AFC East,32.0,21.0,26.333333333333332,26.0,23.5,29.0
Cincinnati Bengals,AFC North,1.13,1.08,1.1000000000000001,1.0950000000000002,1.0800000000000001,1.115
Baltimore Ravens,AFC North,7.27,7.0,7.0674999999999999,7.0,7.0,7.0674999999999999
Cleveland Browns,AFC North,41.0,29.0,35.0,35.0,32.75,37.25
Pittsburgh Steelers,AFC North,90.0,26.0,47.75,37.5,32.0,53.25
Indianapolis Colts,AFC South,1.13,1.06,1.0981249999999998,1.1000000000000001,1.0975000000000001,1.1100000000000001
Tennessee Titans,AFC South,11.0,7.84,9.1775000000000002,9.0,8.5,10.0
Houston Texans,AFC South,20.0,11.0,13.125,13.0,12.75,13.0
Jacksonville Jaguars,AFC South,1001.0,694.0,970.29999999999995,1001.0,1001.0,1001.0
Denver Broncos,AFC West,1.36,1.3,1.3370588235294121,1.3300000000000001,1.3300000000000001,1.3500000000000001
Kansas City Chiefs,AFC West,3.5,2.8,3.1441176470588239,3.0,3.0,3.25
San Diego Chargers,AFC West,62.0,19.0,31.294117647058822,34.0,26.0,34.0
Oakland Raiders,AFC West,501.0,24.0,243.52941176470588,251.0,151.0,301.0
Dallas Cowboys,NFC East,1.45,1.3,1.4147058823529413,1.4399999999999999,1.3999999999999999,1.4399999999999999
Philadelphia Eagles,NFC East,7.08,4.33,5.053529411764706,5.0,4.5,5.0
Washington Redskins,NFC East,8.5,5.37,7.6688235294117648,8.0,7.5,8.0
New York Giants,NFC East,15.0,4.89,12.581764705882351,13.0,13.0,13.0
Green Bay Packers,NFC North,1.4,1.28,1.328235294117647,1.3300000000000001,1.3300000000000001,1.3300000000000001
Detroit Lions,NFC North,4.5,2.99,4.1423529411764699,4.25,4.0,4.3300000000000001
Chicago Bears,NFC North,12.0,6.5,8.9058823529411768,8.5,8.5,9.0
Minnesota Vikings,NFC North,276.0,12.9,190.2294117647059,201.0,201.0,251.0
New Orleans Saints,NFC South,1.15,1.07,1.0999999999999999,1.1000000000000001,1.0800000000000001,1.1100000000000001
Carolina Panthers,NFC South,6.5,4.5,6.0664705882352941,6.1299999999999999,6.0,6.5
Atlanta Falcons,NFC South,114.0,34.0,50.470588235294116,51.0,41.0,51.0
Tampa Bay Buccaneers,NFC South,1001.0,380.0,799.09090909090912,1001.0,501.0,1001.0
Seattle Seahawks,NFC West,1.45,1.36,1.4188235294117646,1.4399999999999999,1.3999999999999999,1.4399999999999999
San Francisco 49ers,NFC West,2.99,2.55,2.6976470588235304,2.6200000000000001,2.6200000000000001,2.75
Arizona Cardinals,NFC West,101.0,15.3,54.311764705882354,51.0,41.0,51.0
St Louis Rams,NFC West,151.0,26.0,108.94117647058823,101.0,101.0,126.0
