name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.12,1.1,1.106153846153846,1.1000000000000001,1.1000000000000001,1.1100000000000001
Miami Dolphins,AFC East,12.0,8.22,10.70923076923077,11.0,11.0,11.0
New York Jets,AFC East,15.0,9.0,12.146153846153847,13.0,11.0,13.0
Buffalo Bills,AFC East,34.0,21.0,28.846153846153847,29.0,25.0,34.0
Cincinnati Bengals,AFC North,1.13,1.05,1.0923076923076922,1.1000000000000001,1.0800000000000001,1.1000000000000001
Baltimore Ravens,AFC North,8.0,7.0,7.208333333333333,7.0,7.0,7.5
Pittsburgh Steelers,AFC North,41.0,11.9,32.069230769230771,34.0,30.0,34.0
Cleveland Browns,AFC North,101.0,17.6,44.353846153846156,41.0,34.0,50.0
Indianapolis Colts,AFC South,1.12,1.05,1.0938461538461537,1.1000000000000001,1.0800000000000001,1.1100000000000001
Tennessee Titans,AFC South,11.0,8.0,9.625,10.0,8.5,10.0
Houston Texans,AFC South,15.0,1.28,11.713846153846154,12.0,11.0,13.0
Jacksonville Jaguars,AFC South,1001.0,741.0,968.5,1001.0,1001.0,1001.0
Denver Broncos,AFC West,1.36,1.29,1.3361538461538462,1.3300000000000001,1.3300000000000001,1.3500000000000001
Kansas City Chiefs,AFC West,3.5,2.65,3.1307692307692312,3.0,3.0,3.25
San Diego Chargers,AFC West,34.0,8.6,26.815384615384616,26.0,25.0,34.0
Oakland Raiders,AFC West,501.0,10.0,255.38461538461539,251.0,250.0,301.0
Dallas Cowboys,NFC East,1.45,1.38,1.4207692307692308,1.4399999999999999,1.3999999999999999,1.4399999999999999
Philadelphia Eagles,NFC East,5.5,3.66,4.7430769230769227,5.0,4.5,5.0
Washington Redskins,NFC East,8.5,4.42,7.3399999999999999,7.5,7.5,8.0
New York Giants,NFC East,18.0,3.85,13.449999999999999,13.0,13.0,15.0
Green Bay Packers,NFC North,1.36,1.28,1.3215384615384618,1.3300000000000001,1.3,1.3300000000000001
Detroit Lions,NFC North,4.5,2.9,4.1576923076923071,4.3300000000000001,4.0,4.3300000000000001
Chicago Bears,NFC North,9.0,6.5,8.3761538461538461,8.5,8.5,9.0
Minnesota Vikings,NFC North,276.0,67.0,196.30769230769232,201.0,201.0,201.0
New Orleans Saints,NFC South,1.11,1.07,1.0984615384615384,1.1000000000000001,1.1000000000000001,1.1000000000000001
Carolina Panthers,NFC South,6.5,4.32,6.0630769230769221,6.0,6.0,6.5
Atlanta Falcons,NFC South,51.0,40.0,45.833333333333336,46.0,41.0,51.0
Tampa Bay Buccaneers,NFC South,1001.0,501.0,858.14285714285711,1001.0,751.0,1001.0
Seattle Seahawks,NFC West,1.45,1.26,1.4136363636363636,1.4399999999999999,1.3999999999999999,1.4399999999999999
San Francisco 49ers,NFC West,2.75,2.62,2.6945454545454548,2.71,2.6200000000000001,2.75
Arizona Cardinals,NFC West,101.0,15.3,49.572727272727271,51.0,41.0,51.0
St Louis Rams,NFC West,101.0,26.0,81.454545454545453,81.0,81.0,101.0
