name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.13,1.07,1.1031578947368421,1.1000000000000001,1.1000000000000001,1.1100000000000001
New York Jets,AFC East,11.0,7.0,10.236842105263158,11.0,10.0,11.0
Miami Dolphins,AFC East,17.0,10.0,11.736842105263158,11.0,10.0,13.0
Buffalo Bills,AFC East,101.0,32.0,73.764705882352942,81.0,67.0,81.0
Cincinnati Bengals,AFC North,1.16,1.1,1.131578947368421,1.1299999999999999,1.1200000000000001,1.1499999999999999
Cleveland Browns,AFC North,12.0,7.0,9.7631578947368425,10.0,9.0,10.75
Baltimore Ravens,AFC North,13.0,5.27,10.303684210526317,11.0,10.0,11.0
Pittsburgh Steelers,AFC North,41.0,23.0,38.473684210526315,41.0,38.0,41.0
Indianapolis Colts,AFC South,1.11,1.05,1.0831578947368421,1.0800000000000001,1.0700000000000001,1.1000000000000001
Tennessee Titans,AFC South,10.0,5.75,7.8552631578947372,8.0,7.5,8.0
Houston Texans,AFC South,51.0,8.79,26.199473684210528,26.0,25.5,26.0
Jacksonville Jaguars,AFC South,2501.0,741.0,1463.8571428571429,1001.0,1001.0,2001.0
Denver Broncos,AFC West,1.44,1.33,1.3878947368421053,1.3999999999999999,1.3600000000000001,1.3999999999999999
Kansas City Chiefs,AFC West,3.25,2.6,2.7942105263157897,2.75,2.7000000000000002,2.8799999999999999
San Diego Chargers,AFC West,101.0,8.03,62.648823529411764,67.0,67.0,67.0
Oakland Raiders,AFC West,751.0,10.0,401.69230769230768,501.0,251.0,501.0
Dallas Cowboys,NFC East,1.45,1.08,1.4011764705882352,1.4399999999999999,1.3999999999999999,1.4399999999999999
Philadelphia Eagles,NFC East,4.5,2.22,3.9976470588235289,4.0,4.0,4.3300000000000001
Washington Redskins,NFC East,12.0,8.0,10.483529411764707,11.0,10.0,11.0
New York Giants,NFC East,17.0,4.8,13.517647058823529,13.0,12.0,15.0
Green Bay Packers,NFC North,2.62,1.75,2.2012499999999999,2.2000000000000002,2.0775000000000001,2.3725000000000001
Detroit Lions,NFC North,3.25,2.5,2.80375,2.75,2.75,2.8799999999999999
Chicago Bears,NFC North,4.0,2.88,3.3824999999999998,3.25,3.1875,3.5625
Minnesota Vikings,NFC North,251.0,48.0,187.09090909090909,251.0,101.0,251.0
New Orleans Saints,NFC South,1.33,1.2,1.27,1.2850000000000001,1.25,1.29
Carolina Panthers,NFC South,3.75,2.9,3.4631578947368418,3.5,3.3250000000000002,3.625
Atlanta Falcons,NFC South,101.0,41.0,82.466666666666669,81.0,74.0,101.0
Tampa Bay Buccaneers,NFC South,1001.0,10.0,702.28571428571433,1001.0,451.0,1001.0
Seattle Seahawks,NFC West,1.5,1.36,1.4352631578947368,1.4399999999999999,1.3999999999999999,1.45
San Francisco 49ers,NFC West,2.88,2.38,2.5910526315789473,2.6000000000000001,2.5,2.6200000000000001
Arizona Cardinals,NFC West,101.0,15.3,53.331578947368421,51.0,51.0,51.0
St Louis Rams,NFC West,501.0,26.0,238.05882352941177,251.0,201.0,301.0
