name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.25,1.15,1.1899999999999999,1.2,1.1699999999999999,1.2
Miami Dolphins,AFC East,5.5,4.42,5.2450000000000001,5.5,5.0,5.5
Buffalo Bills,AFC East,26.0,9.55,21.284375000000001,21.0,21.0,23.75
New York Jets,AFC East,34.0,23.0,29.066666666666666,29.0,26.0,34.0
Cincinnati Bengals,AFC North,2.1,1.91,1.9805263157894739,2.0,1.95,2.0
Baltimore Ravens,AFC North,2.6,2.22,2.4778947368421052,2.5,2.5,2.5
Cleveland Browns,AFC North,9.0,4.89,6.4942105263157899,6.5,6.0,7.0
Pittsburgh Steelers,AFC North,21.0,11.0,16.368421052631579,17.0,15.0,17.0
Houston Texans,AFC South,2.25,1.9,2.0755555555555558,2.1000000000000001,2.0,2.1000000000000001
Indianapolis Colts,AFC South,2.4,2.2,2.2638888888888888,2.25,2.25,2.2925
Tennessee Titans,AFC South,7.0,2.9,5.1194444444444445,5.0,5.0,5.5
Jacksonville Jaguars,AFC South,1001.0,4.89,415.81705882352941,500.0,251.0,501.0
Denver Broncos,AFC West,1.17,1.1,1.1400000000000001,1.1399999999999999,1.1399999999999999,1.1499999999999999
Kansas City Chiefs,AFC West,6.0,5.0,5.4089473684210523,5.5,5.1349999999999998,5.5
San Diego Chargers,AFC West,26.0,10.5,20.394736842105264,21.0,20.5,21.0
Oakland Raiders,AFC West,276.0,28.0,193.10526315789474,201.0,151.0,251.0
Dallas Cowboys,NFC East,2.25,1.77,2.0589473684210531,2.1000000000000001,2.0,2.125
Washington Redskins,NFC East,4.71,3.5,3.8952631578947363,3.75,3.75,4.0
Philadelphia Eagles,NFC East,5.0,3.85,4.4568421052631573,4.5,4.165,4.5
New York Giants,NFC East,8.0,6.0,6.9652631578947366,7.0,6.5,7.5
Green Bay Packers,NFC North,2.3,1.95,2.1921052631578952,2.2000000000000002,2.2000000000000002,2.2000000000000002
Chicago Bears,NFC North,3.42,2.75,2.9831578947368422,3.0,2.9399999999999999,3.0
Detroit Lions,NFC North,4.0,3.25,3.5878947368421055,3.5,3.5,3.75
Minnesota Vikings,NFC North,46.0,21.0,25.736842105263158,26.0,21.0,27.5
New Orleans Saints,NFC South,1.25,1.1,1.193125,1.2,1.1924999999999999,1.2049999999999998
Atlanta Falcons,NFC South,7.5,5.94,6.7149999999999999,7.0,6.5,7.0
Carolina Panthers,NFC South,9.5,7.5,8.2949999999999999,8.3599999999999994,7.5,9.0
Tampa Bay Buccaneers,NFC South,251.0,40.0,78.25,67.0,67.0,67.0
Seattle Seahawks,NFC West,1.35,1.2,1.2715789473684211,1.26,1.25,1.29
San Francisco 49ers,NFC West,4.0,3.14,3.6152631578947365,3.75,3.5,3.75
St Louis Rams,NFC West,67.0,8.6,48.242105263157896,51.0,41.0,51.0
Arizona Cardinals,NFC West,67.0,11.4,38.968421052631577,35.0,34.0,41.0
