name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.14,1.1,1.1160000000000001,1.1100000000000001,1.1100000000000001,1.1200000000000001
Miami Dolphins,AFC East,12.0,8.22,10.044,10.0,9.0,11.0
New York Jets,AFC East,15.0,9.0,12.18,12.9,11.0,13.0
Buffalo Bills,AFC East,34.0,21.0,27.800000000000001,29.0,21.0,34.0
Cincinnati Bengals,AFC North,1.17,1.07,1.1125,1.105,1.0925,1.125
Baltimore Ravens,AFC North,7.0,7.0,7.0,7.0,7.0,7.0
Pittsburgh Steelers,AFC North,41.0,11.9,26.18,26.0,21.0,31.0
Cleveland Browns,AFC North,101.0,17.6,42.920000000000002,34.0,26.0,36.0
Indianapolis Colts,AFC South,1.12,1.06,1.1016666666666668,1.1150000000000002,1.0875000000000001,1.1200000000000001
Tennessee Titans,AFC South,11.0,8.0,9.5,10.0,8.5,10.0
Houston Texans,AFC South,15.0,1.28,10.713333333333333,11.0,11.0,14.0
Jacksonville Jaguars,AFC South,1001.0,741.0,914.33333333333337,1001.0,871.0,1001.0
Denver Broncos,AFC West,1.36,1.26,1.3275000000000001,1.3450000000000002,1.3125,1.3600000000000001
Kansas City Chiefs,AFC West,3.5,2.65,3.0375000000000001,3.0,2.9125000000000001,3.125
San Diego Chargers,AFC West,34.0,7.84,22.710000000000001,24.5,19.210000000000001,28.0
Oakland Raiders,AFC West,251.0,10.0,165.75,201.0,115.75,251.0
Dallas Cowboys,NFC East,1.44,1.09,1.3424999999999998,1.4199999999999999,1.3224999999999998,1.4399999999999999
Philadelphia Eagles,NFC East,5.0,1.27,3.8174999999999999,4.5,3.6924999999999999,4.625
Washington Redskins,NFC East,7.5,4.51,6.5024999999999995,7.0,6.0024999999999995,7.5
New York Giants,NFC East,18.0,1.97,12.2425,14.5,10.2425,16.5
Green Bay Packers,NFC North,1.36,1.3,1.3300000000000001,1.3300000000000001,1.3150000000000002,1.345
Detroit Lions,NFC North,4.33,2.77,3.8100000000000001,4.3300000000000001,3.5499999999999998,4.3300000000000001
Chicago Bears,NFC North,9.0,6.89,7.7966666666666669,7.5,7.1950000000000003,8.25
Minnesota Vikings,NFC North,251.0,67.0,156.33333333333334,151.0,109.0,201.0
New Orleans Saints,NFC South,1.11,1.1,1.105,1.105,1.1000000000000001,1.1100000000000001
Carolina Panthers,NFC South,6.5,4.14,5.6280000000000001,6.0,5.5,6.0
Atlanta Falcons,NFC South,51.0,41.0,43.5,41.0,41.0,43.5
Tampa Bay Buccaneers,NFC South,1001.0,501.0,751.0,751.0,626.0,876.0
Seattle Seahawks,NFC West,1.5,1.26,1.4079999999999999,1.4399999999999999,1.3999999999999999,1.4399999999999999
San Francisco 49ers,NFC West,2.75,2.62,2.6640000000000001,2.6200000000000001,2.6200000000000001,2.71
Arizona Cardinals,NFC West,51.0,15.7,43.939999999999998,51.0,51.0,51.0
St Louis Rams,NFC West,101.0,26.0,73.200000000000003,81.0,67.0,91.0
