name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.01,1.01,1.01,1.01,1.01,1.01
New York Jets,AFC East,34.0,25.0,31.0,32.0,29.0,34.0
Miami Dolphins,AFC East,67.0,21.0,29.5,26.0,25.75,30.25
Buffalo Bills,AFC East,201.0,67.0,150.3125,151.0,150.0,151.0
Cincinnati Bengals,AFC North,1.33,1.2,1.26,1.25,1.25,1.2749999999999999
Baltimore Ravens,AFC North,5.25,3.5,4.2756249999999998,4.415,4.0,4.5
Pittsburgh Steelers,AFC North,17.0,15.0,15.625,15.0,15.0,16.25
Cleveland Browns,AFC North,101.0,40.0,53.5,51.0,48.5,51.0
Indianapolis Colts,AFC South,1.08,1.03,1.0631250000000001,1.0700000000000001,1.0600000000000001,1.0700000000000001
Tennessee Titans,AFC South,13.0,7.0,8.46875,8.0,7.875,9.0
Houston Texans,AFC South,5001.0,1001.0,3001.0,3001.0,2001.0,4001.0
Jacksonville Jaguars,AFC South,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0
Denver Broncos,AFC West,1.3,1.18,1.2631250000000001,1.2650000000000001,1.25,1.29
Kansas City Chiefs,AFC West,4.75,3.25,3.6781250000000001,3.5499999999999998,3.5,3.75
Oakland Raiders,AFC West,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
San Diego Chargers,AFC West,1001.0,67.0,185.5,101.0,100.75,132.25
Dallas Cowboys,NFC East,1.66,1.53,1.610625,1.6200000000000001,1.6000000000000001,1.6200000000000001
Philadelphia Eagles,NFC East,2.4,2.1,2.2156250000000002,2.2000000000000002,2.2000000000000002,2.25
New York Giants,NFC East,81.0,23.0,34.8125,34.0,29.75,34.0
Washington Redskins,NFC East,401.0,100.0,122.53333333333333,101.0,101.0,101.0
Detroit Lions,NFC North,1.44,1.35,1.4012499999999999,1.3999999999999999,1.3899999999999999,1.4399999999999999
Chicago Bears,NFC North,4.0,3.25,3.5281250000000002,3.5,3.5,3.5
Green Bay Packers,NFC North,9.0,6.5,8.5,9.0,8.375,9.0
Minnesota Vikings,NFC North,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
New Orleans Saints,NFC South,1.5,1.4,1.453125,1.45,1.4399999999999999,1.4549999999999998
Carolina Panthers,NFC South,2.75,2.5,2.6512500000000001,2.6200000000000001,2.6150000000000002,2.75
Seattle Seahawks,NFC West,1.03,1.01,1.014,1.01,1.01,1.02
San Francisco 49ers,NFC West,21.0,13.0,17.666666666666668,17.0,17.0,19.0
Arizona Cardinals,NFC West,67.0,23.0,28.733333333333334,25.0,23.0,26.0
St Louis Rams,NFC West,2501.0,81.0,1291.0,1291.0,686.0,1896.0
