name,division,max,min,mean,median,twentyfive,seventyfive
New England Patriots,AFC East,1.01,1.0,1.0050000000000001,1.0049999999999999,1.0,1.01
Buffalo Bills,AFC East,150.0,150.0,150.0,150.0,150.0,150.0
Miami Dolphins,AFC East,251.0,17.0,41.428571428571431,26.0,22.0,29.0
New York Jets,AFC East,501.0,26.0,137.08333333333334,101.0,83.25,113.5
Cincinnati Bengals,AFC North,1.1,1.05,1.0794117647058825,1.0800000000000001,1.0700000000000001,1.1000000000000001
Baltimore Ravens,AFC North,7.0,6.0,6.7941176470588234,7.0,6.5,7.0
Pittsburgh Steelers,AFC North,51.0,34.0,43.529411764705884,41.0,34.0,51.0
Cleveland Browns,AFC North,501.0,67.0,402.0,500.5,263.5,501.0
Indianapolis Colts,AFC South,1.01,1.0,1.0011111111111111,1.0,1.0,1.0
Tennessee Titans,AFC South,51.0,15.0,33.888888888888886,34.0,26.0,34.0
Denver Broncos,AFC West,1.05,1.02,1.026,1.02,1.02,1.0249999999999999
Kansas City Chiefs,AFC West,17.0,10.0,14.0,15.0,12.0,15.0
San Diego Chargers,AFC West,100.0,100.0,100.0,100.0,100.0,100.0
Dallas Cowboys,NFC East,1.83,1.67,1.7523529411764704,1.73,1.73,1.8
Philadelphia Eagles,NFC East,2.1,2.0,2.0500000000000003,2.0499999999999998,2.0,2.1000000000000001
New York Giants,NFC East,34.0,21.0,27.294117647058822,29.0,23.0,29.0
Washington Redskins,NFC East,100.0,100.0,100.0,100.0,100.0,100.0
Detroit Lions,NFC North,1.2,1.11,1.17875,1.1749999999999998,1.1699999999999999,1.2
Chicago Bears,NFC North,6.5,6.0,6.03125,6.0,6.0,6.0
Green Bay Packers,NFC North,23.0,11.0,13.25,13.0,11.0,15.0
New Orleans Saints,NFC South,1.62,1.5,1.5476470588235296,1.53,1.5,1.6000000000000001
Carolina Panthers,NFC South,2.62,2.15,2.3923529411764708,2.5,2.25,2.5
Seattle Seahawks,NFC West,1.02,1.01,1.01125,1.01,1.01,1.01
San Francisco 49ers,NFC West,15.0,13.0,13.8125,13.0,13.0,15.0
Arizona Cardinals,NFC West,151.0,101.0,119.2,101.0,101.0,138.5
