name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Man Utd,England,10.0,,9.0,9.0,9.0,,9.0,9.0,,,9.0,,8.0,,,,10.0,,9.0,10.0,10.5,10.2,
Tottenham,England,17.0,,15.0,19.0,15.0,,17.0,15.0,,,15.0,,15.0,,,,17.0,,17.0,19.5,19.0,20.0,
Everton,England,101.0,,101.0,101.0,101.0,,101.0,101.0,,,101.0,,126.0,,,,100.0,,81.0,88.0,105.0,107.0,
Southampton,England,401.0,,1001.0,501.0,1001.0,,751.0,501.0,,,1001.0,,501.0,,,,400.0,,751.0,365.0,475.0,485.0,
Swansea,England,1001.0,,2501.0,1501.0,2501.0,,2001.0,1001.0,,,2501.0,,1501.0,,,,1500.0,,2001.0,655.0,950.0,970.0,
Aston Villa,England,1251.0,,1501.0,,1501.0,,1001.0,2001.0,,,2501.0,,1501.0,,,,2000.0,,3001.0,660.0,950.0,970.0,
Fulham,England,3501.0,,2501.0,,2501.0,,3001.0,2001.0,,,5001.0,,3001.0,,,,3000.0,,5001.0,660.0,950.0,970.0,
Newcastle,England,2001.0,,2501.0,,2501.0,,2001.0,1001.0,,,4001.0,,1501.0,,,,2000.0,,5001.0,660.0,950.0,970.0,
Stoke,England,5001.0,,2501.0,,2501.0,,3001.0,4001.0,,,5001.0,,5001.0,,,,3000.0,,5001.0,655.0,950.0,970.0,
West Brom,England,3001.0,,1501.0,1501.0,1501.0,,2501.0,2001.0,,,5001.0,,2501.0,,,,3000.0,,5001.0,655.0,950.0,970.0,
West Ham,England,3001.0,,2001.0,,2001.0,,3001.0,2001.0,,,5001.0,,2001.0,,,,2500.0,,5001.0,660.0,950.0,970.0,
Cardiff,England,5001.0,,4001.0,,4001.0,,5001.0,3001.0,,,7501.0,,7501.0,,,,4000.0,,7501.0,655.0,950.0,970.0,
Hull,England,4001.0,,4001.0,,4001.0,,5001.0,7501.0,,,7501.0,,7501.0,,,,4000.0,,7501.0,660.0,950.0,970.0,
Norwich,England,,,4001.0,,4001.0,,3001.0,5001.0,,,7501.0,,5001.0,,,,3000.0,,7501.0,660.0,950.0,970.0,
Crystal Palace,England,,,10001.0,,10000.0,,10001.0,10001.0,,,10001.0,,10001.0,,,,7500.0,,10001.0,660.0,950.0,970.0,
Sunderland,England,,,2501.0,,2501.0,,5001.0,5001.0,,,10001.0,,3001.0,,,,5000.0,,10001.0,660.0,950.0,970.0,
PSG,France,,,,1.2,,,,,,,,,,,,,,,,,1.29,0.03,
Monaco,France,,,,4.33,,,,,,,,,,,,,,,,,4.32,1.97,
Marseille,France,,,,41.0,,,,,,,,,,,,,,,,,20.0,0.03,
Lille,France,,,,51.0,,,,,,,,,,,,,,,,,29.0,0.03,
Nice,France,,,,81.0,,,,,,,,,,,,,,,,,52.0,0.03,
Lyon,France,,,,126.0,,,,,,,,,,,,,,,,,81.0,0.03,
St Etienne,France,,,,151.0,,,,,,,,,,,,,,,,,40.0,0.03,
Rennes,France,,,,201.0,,,,,,,,,,,,,,,,,95.0,0.03,
Toulouse,France,,,,251.0,,,,,,,,,,,,,,,,,105.0,0.03,
Bordeaux,France,,,,351.0,,,,,,,,,,,,,,,,,95.0,0.03,
Montpellier,France,,,,351.0,,,,,,,,,,,,,,,,,95.0,0.03,
Lorient,France,,,,501.0,,,,,,,,,,,,,,,,,95.0,0.03,
Ajaccio,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Bastia,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Evian,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Guingamp,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Nantes,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Reims,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Sochaux,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Valenciennes,France,,,,,,,,,,,,,,,,,,,,,95.0,0.03,
Juventus,Italy,,,,,,,,,,1.72,,,1.73,,,,1.72,,,,1.79,1.8,
Roma,Italy,,,,,,,,,,3.75,,,4.5,,,,3.75,,,,4.42,0.03,
Napoli,Italy,,,,,,,,,,5.0,,,5.0,,,,5.0,,,,6.13,0.03,
Inter,Italy,,,,,,,,,,15.0,,,17.0,,,,15.0,,,,25.0,0.03,
Fiorentina,Italy,,,,,,,,,,25.0,,,41.0,,,,25.0,,,,42.0,0.03,
AC Milan,Italy,,,,,,,,,,50.0,,,41.0,,,,50.0,,,,62.0,0.03,
Lazio,Italy,,,,,,,,,,200.0,,,126.0,,,,200.0,,,,124.0,0.03,
Udinese,Italy,,,,,,,,,,300.0,,,251.0,,,,300.0,,,,570.0,0.03,
Cagliari,Italy,,,,,,,,,,750.0,,,,,,,750.0,,,,950.0,0.03,
Catania,Italy,,,,,,,,,,750.0,,,,,,,750.0,,,,950.0,970.0,
Parma,Italy,,,,,,,,,,750.0,,,,,,,750.0,,,,950.0,970.0,
Torino,Italy,,,,,,,,,,750.0,,,,,,,750.0,,,,950.0,0.03,
Verona,Italy,,,,,,,,,,1000.0,,,,,,,1000.0,,,,950.0,970.0,
Genoa,Italy,,,,,,,,,,,,,,,,,,,,,171.0,970.0,
Atalanta,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Bologna,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Chievo,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Livorno,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Sampdoria,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Sassuolo,Italy,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
Celtic,Scotland,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,,1.0,1.0,,,,,,1.01,1.02,1.01,
Aberdeen,Scotland,101.0,101.0,,81.0,,,51.0,81.0,,,67.0,,101.0,81.0,,,,,,29.0,40.0,31.0,
Motherwell,Scotland,51.0,101.0,,81.0,,,34.0,81.0,,,51.0,,51.0,51.0,,,,,,41.0,57.0,45.0,
Inverness,Scotland,101.0,126.0,,101.0,,,51.0,81.0,,,67.0,,51.0,81.0,,,,,,29.0,40.0,31.0,
Dundee Utd,Scotland,251.0,201.0,,351.0,,,251.0,151.0,,,251.0,,201.0,201.0,,,,,,92.0,133.0,113.0,
Hibernian,Scotland,251.0,401.0,,501.0,,,151.0,201.0,,,201.0,,201.0,201.0,,,,,,92.0,133.0,113.0,
St Johnstone,Scotland,251.0,501.0,,351.0,,,201.0,501.0,,,301.0,,251.0,251.0,,,,,,92.0,133.0,113.0,
Partick,Scotland,1001.0,1001.0,,,,,751.0,2501.0,,,1501.0,,751.0,1001.0,,,,,,84.0,124.0,103.0,
Ross County,Scotland,1501.0,1501.0,,,,,501.0,2501.0,,,751.0,,751.0,1001.0,,,,,,92.0,133.0,113.0,
Kilmarnock,Scotland,1501.0,1501.0,,,,,501.0,5001.0,,,1251.0,,1001.0,1001.0,,,,,,92.0,133.0,113.0,
St Mirren,Scotland,1501.0,2001.0,,,,,501.0,5001.0,,,1501.0,,751.0,1001.0,,,,,,92.0,133.0,113.0,
Hearts,Scotland,,5001.0,,,,,10001.0,7501.0,,,3001.0,,2001.0,7501.0,,,,,,92.0,133.0,113.0,
Ajax,Holland,,,,2.3,,,,,,,,,,,,,,,,,2.16,,
PSV Eindhoven,Holland,,,,2.4,,,,,,,,,,,,,,,,,2.63,,
Feyenoord,Holland,,,,8.0,,,,,,,,,,,,,,,,,5.94,,
Twente,Holland,,,,8.0,,,,,,,,,,,,,,,,,6.32,,
Vitesse,Holland,,,,41.0,,,,,,,,,,,,,,,,,7.65,,
Heerenveen,Holland,,,,41.0,,,,,,,,,,,,,,,,,22.0,,
AZ Alkmaar,Holland,,,,41.0,,,,,,,,,,,,,,,,,40.0,,
Utrecht,Holland,,,,126.0,,,,,,,,,,,,,,,,,57.0,,
Groningen,Holland,,,,126.0,,,,,,,,,,,,,,,,,143.0,,
Zwolle,Holland,,,,,,,,,,,,,,,,,,,,,190.0,,
Cambuur,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Den Haag,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Go Ahead Eagles,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Heracles,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
NAC Breda,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
NEC Nijmegen,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Roda,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Waalwijk,Holland,,,,,,,,,,,,,,,,,,,,,295.0,,
Porto,Portugal,1.57,1.57,,1.57,,,,1.62,,,,,1.57,,,1.55,1.6,,,,1.57,,
Benfica,Portugal,3.0,2.88,,2.8,,,,2.7,,,,,2.88,,,2.9,2.8,,,,3.85,,
Sporting Lisbon,Portugal,7.0,9.0,,8.0,,,,8.5,,,,,9.0,,,6.0,8.0,,,,6.89,,
Braga,Portugal,126.0,81.0,,101.0,,,,101.0,,,,,101.0,,,61.0,80.0,,,,34.0,,
Nacional,Portugal,151.0,,,,,,,,,,,,,,,351.0,300.0,,,,25.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,351.0,,,,,124.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,251.0,500.0,,,,24.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,251.0,500.0,,,,52.0,,
Academica,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Estoril,Portugal,501.0,,,,,,,,,,,,,,,251.0,300.0,,,,24.0,,
Gil Vicente,Portugal,501.0,,,,,,,,,,,,,,,501.0,500.0,,,,24.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Rio Ave,Portugal,501.0,,,,,,,,,,,,,,,251.0,400.0,,,,24.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,501.0,,,,,24.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,24.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,1001.0,,,,,24.0,,
Fenerbahce,Turkey,,,,,,,,,,,,,,2.2,,,,,,,1.95,,
Galatasaray,Turkey,,,,,,,,,,,,,,2.5,,,,,,,1.97,,
Besiktas,Turkey,,,,,,,,,,,,,,4.5,,,,,,,1.95,,
Trabzonspor,Turkey,,,,,,,,,,,,,,26.0,,,,,,,3.38,,
Bursaspor,Turkey,,,,,,,,,,,,,,41.0,,,,,,,3.38,,
Kasimpasa,Turkey,,,,,,,,,,,,,,67.0,,,,,,,3.38,,
Eskisehirspor,Turkey,,,,,,,,,,,,,,151.0,,,,,,,3.38,,
Kayserispor,Turkey,,,,,,,,,,,,,,151.0,,,,,,,3.38,,
Rizespor,Turkey,,,,,,,,,,,,,,,,,,,,,2.9,,
Akhisar,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Antalyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Elazigspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Erciyesspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Gaziantepspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Genclerbirligi,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Karabukspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Konyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
Sivasspor,Turkey,,,,,,,,,,,,,,,,,,,,,3.38,,
