name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Bayern Munich,Germany,,1.11,1.12,,1.13,,,1.12,,1.1,1.14,,,1.14,,,1.1,,,,1.19,1.17,
Bor Dortmund,Germany,,6.0,6.0,,6.0,,,6.0,,6.0,5.5,,,5.5,,,6.0,,,,5.56,5.27,
Bayer Leverkusen,Germany,,26.0,23.0,,23.0,,,23.0,,35.0,21.0,,,26.0,,,35.0,,,,29.0,29.0,
Schalke 04,Germany,,101.0,81.0,,81.0,,,81.0,,100.0,81.0,,,101.0,,,100.0,,,,95.0,0.03,
Bor Monchengladbach,Germany,,126.0,101.0,,101.0,,,101.0,,150.0,101.0,,,151.0,,,150.0,,,,380.0,0.03,
VfL Wolfsburg,Germany,,301.0,,,,,,101.0,,150.0,101.0,,,251.0,,,150.0,,,,200.0,0.03,
Hertha Berlin,Germany,,,,,,,,301.0,,175.0,351.0,,,,,,175.0,,,,209.0,0.03,
Eintracht Frankfurt,Germany,,,,,,,,301.0,,400.0,351.0,,,351.0,,,400.0,,,,371.0,0.03,
VfB Stuttgart,Germany,,301.0,501.0,,501.0,,,301.0,,200.0,301.0,,,351.0,,,200.0,,,,361.0,0.03,
Hannover 96,Germany,,,,,,,,501.0,,400.0,501.0,,,,,,400.0,,,,437.0,0.03,
Hoffenheim,Germany,,,,,,,,401.0,,300.0,501.0,,,,,,300.0,,,,475.0,0.03,
Mainz 05,Germany,,,,,,,,426.0,,400.0,501.0,,,,,,400.0,,,,485.0,0.03,
Werder Bremen,Germany,,401.0,,,,,,301.0,,400.0,501.0,,,351.0,,,400.0,,,,646.0,0.03,
Freiburg,Germany,,,,,,,,501.0,,,751.0,,,,,,,,,,143.0,0.03,
Hamburg,Germany,,,,,,,,326.0,,200.0,751.0,,,,,,200.0,,,,200.0,0.03,
Augsburg,Germany,,,,,,,,401.0,,400.0,751.0,,,,,,400.0,,,,285.0,0.03,
Nurnberg,Germany,,,,,,,,751.0,,,2501.0,,,,,,,,,,371.0,0.03,
Braunschweig,Germany,,,,,,,,401.0,,,3001.0,,,,,,,,,,333.0,0.03,
Barcelona,Spain,,1.3,,,,,1.29,1.3,,1.3,,,,1.29,,,1.3,,,1.22,1.36,1.28,
Real Madrid,Spain,,4.5,,,,,5.0,4.5,,4.5,,,,4.5,,,4.5,,,,4.8,3.86,
Atletico Madrid,Spain,,9.0,,,,,9.0,10.0,,9.0,,,,9.0,,,9.0,,,6.4,11.4,8.95,
Villarreal,Spain,,,,,,,501.0,,,300.0,,,,,,,300.0,,,210.0,342.0,272.0,
Valencia,Spain,,,,,,,501.0,401.0,,500.0,,,,,,,500.0,,,325.0,532.0,427.0,
Real Sociedad,Spain,,,,,,,501.0,401.0,,600.0,,,,,,,600.0,,,295.0,504.0,388.0,
Athl Bilbao,Spain,,,,,,,1001.0,401.0,,400.0,,,,,,,400.0,,,565.0,950.0,766.0,
Sevilla,Spain,,,,,,,1001.0,401.0,,1200.0,,,,,,,1200.0,,,305.0,542.0,403.0,
Getafe,Spain,,,,,,,1501.0,1001.0,,2500.0,,,,,,,2500.0,,,565.0,950.0,766.0,
Betis,Spain,,,,,,,2501.0,326.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Espanyol,Spain,,,,,,,1001.0,1001.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Levante,Spain,,,,,,,2501.0,2001.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Malaga,Spain,,,,,,,1001.0,501.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Celta Vigo,Spain,,,,,,,2501.0,1501.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Valladolid,Spain,,,,,,,3001.0,2501.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Granada,Spain,,,,,,,5001.0,3001.0,,2500.0,,,,,,,2500.0,,,565.0,950.0,766.0,
Osasuna,Spain,,,,,,,5001.0,2501.0,,5000.0,,,,,,,5000.0,,,565.0,950.0,766.0,
Rayo Vallecano,Spain,,,,,,,5001.0,1001.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Almeria,Spain,,,,,,,7501.0,,,5000.0,,,,,,,5000.0,,,565.0,950.0,766.0,
Elche,Spain,,,,,,,7501.0,5001.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Man City,England,2.75,2.75,2.88,2.75,2.88,,2.75,2.88,2.75,2.75,2.75,2.88,2.75,2.75,2.75,2.75,2.75,2.8,2.75,2.83,2.79,2.83,
Arsenal,England,4.33,4.0,4.33,4.33,4.33,,4.5,4.33,4.0,4.2,3.5,4.5,4.0,4.33,4.0,4.5,4.2,4.2,4.25,4.4,4.42,4.49,
Chelsea,England,5.0,4.5,4.5,5.0,4.5,,4.33,4.33,4.5,5.0,4.5,4.5,4.5,4.33,4.5,5.0,5.0,4.5,4.5,5.5,5.46,5.56,
Man Utd,England,8.5,9.0,8.0,8.5,8.0,,9.0,8.5,9.0,9.0,8.0,8.0,8.0,8.5,8.0,8.0,9.0,8.5,9.0,8.6,8.6,8.76,
Liverpool,England,9.0,9.0,9.0,9.0,9.0,,9.0,10.0,9.0,9.0,11.0,9.0,9.0,9.0,9.0,9.0,9.0,10.0,9.0,9.0,9.17,9.34,
Tottenham,England,21.0,21.0,19.0,23.0,19.0,,21.0,21.0,19.0,22.0,21.0,21.0,21.0,21.0,21.0,21.0,22.0,19.0,21.0,24.0,25.0,25.0,
Everton,England,101.0,126.0,101.0,151.0,101.0,,126.0,126.0,101.0,100.0,251.0,101.0,151.0,151.0,101.0,151.0,100.0,101.0,126.0,154.0,190.0,199.0,
Southampton,England,251.0,401.0,251.0,251.0,251.0,,301.0,301.0,251.0,250.0,401.0,151.0,201.0,251.0,201.0,251.0,250.0,251.0,251.0,196.0,247.0,257.0,
Aston Villa,England,1501.0,2001.0,2001.0,,2001.0,,2001.0,2001.0,,2000.0,3001.0,,2001.0,2001.0,,3001.0,2000.0,,,660.0,950.0,970.0,
Newcastle,England,1501.0,2001.0,2501.0,,2501.0,,2001.0,1001.0,,2000.0,3001.0,2501.0,2001.0,2001.0,,2501.0,2000.0,,,660.0,950.0,970.0,
Swansea,England,1001.0,2001.0,2501.0,,2501.0,,2501.0,1001.0,,1500.0,3001.0,1251.0,1501.0,2501.0,,3001.0,1500.0,,,655.0,950.0,970.0,
West Brom,England,2501.0,3001.0,2001.0,,2001.0,,2501.0,2001.0,,3000.0,3001.0,,2001.0,2501.0,,3001.0,3000.0,,,655.0,950.0,970.0,
West Ham,England,2501.0,,2001.0,,2001.0,,4001.0,2001.0,,2500.0,5001.0,,2501.0,2501.0,,5001.0,2500.0,,,660.0,950.0,970.0,
Norwich,England,,,4001.0,,4001.0,,7501.0,5001.0,,3000.0,10000.0,,5001.0,5001.0,,7501.0,3000.0,,,660.0,950.0,970.0,
Stoke,England,5001.0,,2501.0,,2501.0,,7501.0,4001.0,,3000.0,10000.0,,5001.0,5001.0,,7501.0,3000.0,,,655.0,950.0,970.0,
Cardiff,England,5001.0,,4001.0,,4001.0,,7501.0,3001.0,,4000.0,10000.0,,7501.0,7501.0,,10001.0,4000.0,,,655.0,950.0,970.0,
Crystal Palace,England,,,10001.0,,10000.0,,10001.0,10001.0,,7500.0,10001.0,,10001.0,10000.0,,10001.0,7500.0,,,660.0,950.0,970.0,
Fulham,England,5001.0,,2501.0,,2501.0,,5001.0,2001.0,,3000.0,10000.0,,3001.0,5001.0,,10001.0,3000.0,,,660.0,950.0,970.0,
Hull,England,3501.0,,4001.0,,4001.0,,7501.0,7501.0,,4000.0,10000.0,,7501.0,7501.0,,10001.0,4000.0,,,660.0,950.0,970.0,
Sunderland,England,,,2501.0,,2501.0,,5001.0,5001.0,,5000.0,10001.0,,3001.0,5001.0,,7501.0,5000.0,,,660.0,950.0,970.0,
PSG,France,,1.1,1.1,,1.1,,,1.1,,1.1,,,,1.1,,,1.1,,,,1.14,0.03,
Monaco,France,,7.0,7.0,,7.0,,,7.5,,7.0,,,,7.5,,,7.0,,,,10.5,0.03,
Lille,France,,21.0,21.0,,21.0,,,21.0,,20.0,,,,21.0,,,20.0,,,,12.4,0.03,
Marseille,France,,81.0,81.0,,81.0,,,91.0,,100.0,,,,81.0,,,100.0,,,,71.0,0.03,
St Etienne,France,,,201.0,,201.0,,,201.0,,200.0,,,,201.0,,,200.0,,,,48.0,0.03,
