name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.13,1.06,1.0863636363636364,1.0800000000000001,1.0800000000000001,1.0900000000000001
bor dortmund,Germany,11.0,8.0,9.2681818181818176,8.9499999999999993,8.25,10.5
bayer leverkusen,Germany,26.0,14.6,20.690909090909091,21.0,21.0,21.0
vfl wolfsburg,Germany,97.0,51.0,69.181818181818187,67.0,59.0,81.0
schalke 04,Germany,223.0,51.0,79.36363636363636,67.0,59.0,74.0
bor monchengladbach,Germany,251.0,78.0,126.18181818181819,101.0,101.0,151.0
hoffenheim,Germany,291.0,151.0,179.63636363636363,151.0,151.0,188.5
mainz 05,Germany,501.0,204.0,319.45454545454544,301.0,251.0,401.0
vfb stuttgart,Germany,501.0,97.0,414.27272727272725,501.0,376.0,501.0
hannover 96,Germany,751.0,87.0,531.5454545454545,501.0,501.0,626.0
hamburg,Germany,751.0,301.0,518.18181818181813,501.0,501.0,501.0
fc koln,Germany,1001.0,97.0,737.0,751.0,751.0,876.0
eintracht frankfurt,Germany,1501.0,97.0,896.09090909090912,1001.0,1001.0,1001.0
hertha berlin,Germany,1501.0,501.0,1122.6363636363637,1001.0,1001.0,1501.0
werder bremen,Germany,2001.0,376.0,937.4545454545455,1001.0,751.0,1001.0
paderborn,Germany,2501.0,417.0,1266.090909090909,1251.0,626.0,1501.0
augsburg,Germany,2501.0,97.0,909.72727272727275,501.0,501.0,1001.0
freiburg,Germany,2501.0,97.0,1350.6363636363637,1501.0,1126.0,1501.0
barcelona,Spain,2.01,1.75,1.8730769230769231,1.8500000000000001,1.8300000000000001,1.9099999999999999
real madrid,Spain,2.25,1.99,2.1530769230769233,2.2000000000000002,2.1000000000000001,2.2000000000000002
atletico madrid,Spain,20.0,10.0,13.153846153846153,12.0,11.0,16.0
valencia,Spain,151.0,62.0,100.69230769230769,101.0,101.0,101.0
seville,Spain,437.0,126.0,198.0,201.0,151.0,201.0
villarreal,Spain,532.0,251.0,317.07142857142856,276.0,251.0,357.25
athletic bilbao,Spain,675.0,201.0,345.28571428571428,251.0,213.5,501.0
real sociedad,Spain,1501.0,201.0,588.57142857142856,276.0,251.0,644.5
celta vigo,Spain,1501.0,501.0,892.58333333333337,850.5,501.0,1126.0
granada,Spain,2001.0,950.0,1455.0833333333333,1501.0,1001.0,1626.0
malaga,Spain,2001.0,751.0,1288.4166666666667,1251.0,751.0,1626.0
espanyol,Spain,2501.0,751.0,1600.9166666666667,1501.0,1376.0,1751.0
almeria,Spain,4001.0,950.0,2621.75,2751.0,2126.0,3251.0
eibar,Spain,4001.0,950.0,2788.4166666666665,2751.0,2376.0,4001.0
getafe,Spain,4001.0,950.0,2371.75,2251.0,1751.0,2876.0
rayo vallecano,Spain,4001.0,950.0,2288.4166666666665,2001.0,1376.0,3251.0
cordoba,Spain,5001.0,950.0,3955.0833333333335,5001.0,2876.0,5001.0
deportivo la coruna,Spain,5001.0,950.0,2496.75,2001.0,1501.0,4001.0
elche,Spain,5001.0,950.0,2621.75,2501.0,1751.0,4001.0
levante,Spain,5001.0,950.0,2538.4166666666665,2001.0,1376.0,3501.0
chelsea,England,1.72,1.57,1.6472,1.6499999999999999,1.6200000000000001,1.6699999999999999
man city,England,4.22,3.6,3.9648000000000003,4.0,4.0,4.0
arsenal,England,10.0,8.5,9.8900000000000006,10.0,10.0,10.0
man utd,England,17.0,11.0,14.228,15.0,13.0,15.0
liverpool,England,34.0,19.0,26.239999999999998,26.0,23.0,29.0
tottenham,England,162.0,81.0,142.75999999999999,151.0,151.0,151.0
everton,England,401.0,201.0,273.39999999999998,251.0,251.0,301.0
southampton,England,1001.0,496.0,810.72000000000003,1001.0,635.0,1001.0
swansea,England,2501.0,496.0,1707.52,2001.0,1501.0,2001.0
stoke,England,4001.0,496.0,2237.52,2501.0,2001.0,2501.0
aston villa,England,5001.0,496.0,2277.52,2501.0,2001.0,2501.0
leicester,England,5001.0,496.0,3057.52,2501.0,2501.0,5001.0
newcastle,England,5001.0,496.0,1997.52,2001.0,1001.0,2501.0
west ham,England,5001.0,496.0,2797.52,2501.0,2001.0,3001.0
hull,England,7501.0,496.0,4557.5200000000004,5001.0,5001.0,5001.0
crystal palace,England,10001.0,496.0,4797.5200000000004,5001.0,4001.0,5001.0
