name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,188Bet,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Chelsea,England,4.0,4.0,3.75,4.0,3.75,4.0,4.33,4.0,4.0,4.1,3.75,4.0,4.0,4.0,4.0,4.0,4.1,4.1,4.0,4.0,4.2,4.23,4.23,
Arsenal,England,5.0,5.0,5.5,5.0,5.5,5.0,5.5,5.0,4.5,5.0,4.5,5.5,5.0,5.0,5.0,5.5,5.0,5.0,5.0,5.5,5.4,5.37,5.37,
Man Utd,England,7.5,8.0,7.0,7.5,7.0,7.0,8.0,8.0,8.0,8.0,7.5,8.0,7.5,7.5,8.0,8.0,8.0,8.2,8.0,8.0,8.2,8.22,8.22,
Tottenham,England,9.0,10.0,10.0,10.0,10.0,9.0,9.0,8.5,8.5,10.0,10.0,9.0,9.0,9.5,10.0,10.0,10.0,10.0,9.0,10.0,9.2,9.36,9.36,
Liverpool,England,10.0,10.0,11.0,11.0,10.0,9.0,10.0,10.0,10.0,10.0,9.0,9.0,9.0,10.0,10.0,9.0,10.0,10.0,9.5,10.0,9.0,8.98,8.98,
Everton,England,81.0,81.0,81.0,101.0,81.0,81.0,101.0,81.0,101.0,75.0,101.0,81.0,101.0,101.0,101.0,101.0,75.0,101.0,81.0,101.0,74.0,86.0,86.0,
Southampton,England,751.0,1001.0,1501.0,1001.0,1501.0,2001.0,1001.0,501.0,1001.0,1000.0,2001.0,751.0,751.0,1501.0,1001.0,1001.0,1000.0,2001.0,751.0,501.0,660.0,950.0,950.0,
Aston Villa,England,1001.0,1001.0,1501.0,1001.0,1501.0,2001.0,1001.0,2001.0,1001.0,2000.0,2501.0,2001.0,1501.0,1501.0,1001.0,2001.0,2000.0,2501.0,1501.0,2001.0,660.0,950.0,950.0,
Swansea,England,1251.0,2001.0,2001.0,1501.0,2001.0,2001.0,2501.0,1001.0,1501.0,1500.0,2501.0,2001.0,1501.0,2001.0,1501.0,2001.0,1500.0,2001.0,2001.0,2001.0,660.0,950.0,950.0,
Newcastle,England,2501.0,2001.0,2501.0,,2501.0,2001.0,2501.0,1001.0,,2000.0,4001.0,3001.0,1501.0,2501.0,3001.0,2501.0,2000.0,2501.0,2001.0,3001.0,660.0,950.0,950.0,
Fulham,England,3501.0,4001.0,2501.0,,2501.0,2501.0,3001.0,2001.0,1001.0,3000.0,5001.0,5001.0,3001.0,3501.0,3001.0,4001.0,3000.0,3001.0,3001.0,3001.0,660.0,950.0,950.0,
Norwich,England,5001.0,3001.0,2501.0,,2501.0,5001.0,3001.0,5001.0,,3000.0,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,3000.0,5001.0,5001.0,2001.0,660.0,950.0,950.0,
Stoke,England,3501.0,5001.0,2501.0,,2501.0,5001.0,3001.0,4001.0,,3000.0,5001.0,3001.0,5001.0,3501.0,5001.0,5001.0,3000.0,5001.0,2501.0,4001.0,660.0,950.0,950.0,
West Brom,England,3001.0,2001.0,1501.0,1501.0,1501.0,2001.0,2501.0,2001.0,1001.0,3000.0,5001.0,3001.0,2501.0,2501.0,3501.0,3001.0,3000.0,4001.0,3001.0,3001.0,660.0,950.0,950.0,
West Ham,England,3001.0,4001.0,2501.0,,2501.0,2001.0,3001.0,2001.0,,2500.0,5001.0,5001.0,2001.0,2501.0,3501.0,3001.0,2500.0,2501.0,3001.0,3001.0,660.0,950.0,950.0,
Cardiff,England,3501.0,5001.0,4001.0,,4001.0,5001.0,5001.0,3001.0,,4000.0,7501.0,5001.0,7501.0,5001.0,5001.0,5001.0,4000.0,5001.0,5001.0,5001.0,660.0,950.0,950.0,
Hull,England,3501.0,5001.0,4001.0,,4001.0,7501.0,5001.0,7501.0,,4000.0,7501.0,5001.0,7501.0,5001.0,5001.0,7501.0,4000.0,7501.0,5001.0,5001.0,660.0,950.0,950.0,
Sunderland,England,,5001.0,2501.0,,2501.0,7501.0,3001.0,5001.0,,5000.0,7501.0,7501.0,3001.0,5001.0,5001.0,7501.0,5000.0,7501.0,3001.0,3001.0,660.0,950.0,950.0,
Crystal Palace,England,,,10001.0,,10000.0,10001.0,10001.0,10001.0,,7500.0,10001.0,20001.0,10001.0,7501.0,10001.0,10001.0,7500.0,8001.0,10001.0,10001.0,660.0,950.0,950.0,
PSG,France,1.29,1.29,1.29,1.29,1.29,1.3,1.33,1.3,1.29,1.3,1.36,,1.3,1.28,1.3,1.3,1.3,1.3,1.29,1.3,1.26,1.3,1.26,
Monaco,France,3.5,3.75,3.75,3.75,3.75,3.5,3.25,3.75,3.75,3.75,3.25,,3.5,3.6,3.75,3.6,3.75,3.6,3.75,3.75,3.3,3.94,3.61,
Marseille,France,26.0,17.0,19.0,21.0,19.0,23.0,21.0,21.0,26.0,22.0,26.0,,21.0,21.0,26.0,18.0,22.0,23.0,23.0,21.0,18.0,23.0,19.0,
Lille,France,67.0,51.0,51.0,51.0,51.0,67.0,34.0,41.0,67.0,50.0,67.0,,67.0,51.0,67.0,41.0,50.0,67.0,67.0,51.0,35.0,46.0,38.0,
Lyon,France,126.0,67.0,67.0,67.0,67.0,81.0,34.0,91.0,67.0,80.0,126.0,,101.0,67.0,101.0,81.0,80.0,101.0,,81.0,56.0,76.0,63.0,
St Etienne,France,126.0,81.0,101.0,101.0,101.0,126.0,126.0,101.0,101.0,100.0,151.0,,101.0,101.0,101.0,151.0,100.0,126.0,,101.0,132.0,171.0,162.0,
Nice,France,151.0,201.0,67.0,101.0,67.0,201.0,151.0,91.0,201.0,100.0,201.0,,201.0,151.0,101.0,121.0,100.0,201.0,,201.0,150.0,200.0,184.0,
Rennes,France,351.0,151.0,151.0,151.0,151.0,251.0,201.0,151.0,126.0,200.0,501.0,,251.0,151.0,201.0,501.0,200.0,251.0,,151.0,82.0,105.0,99.0,
Toulouse,France,751.0,401.0,501.0,401.0,501.0,401.0,251.0,501.0,401.0,250.0,751.0,,501.0,501.0,501.0,501.0,250.0,501.0,,501.0,78.0,95.0,89.0,
Bordeaux,France,401.0,251.0,401.0,401.0,401.0,501.0,301.0,501.0,401.0,500.0,751.0,,251.0,251.0,501.0,701.0,500.0,501.0,,501.0,148.0,200.0,182.0,
Montpellier,France,751.0,401.0,401.0,501.0,401.0,401.0,401.0,501.0,501.0,500.0,751.0,,501.0,351.0,501.0,701.0,500.0,501.0,,501.0,360.0,513.0,480.0,
Lorient,France,751.0,401.0,401.0,501.0,401.0,501.0,301.0,501.0,401.0,500.0,1001.0,,501.0,351.0,501.0,1001.0,500.0,501.0,,501.0,74.0,95.0,87.0,
Reims,France,1001.0,751.0,1001.0,,1001.0,1001.0,751.0,501.0,1001.0,500.0,1001.0,,751.0,751.0,1001.0,1001.0,500.0,1001.0,,751.0,74.0,95.0,87.0,
Bastia,France,751.0,751.0,,,,1001.0,751.0,501.0,501.0,1000.0,1251.0,,1001.0,751.0,1001.0,1201.0,1000.0,1001.0,,1001.0,74.0,95.0,86.0,
Evian,France,,1001.0,751.0,,751.0,1501.0,1501.0,501.0,1001.0,1000.0,1501.0,,1001.0,1001.0,1501.0,1201.0,1000.0,1501.0,,1001.0,74.0,95.0,87.0,
Sochaux,France,1251.0,1001.0,,,,1001.0,1001.0,501.0,1001.0,1500.0,1501.0,,1001.0,1001.0,1001.0,1501.0,1500.0,1001.0,,1501.0,74.0,95.0,87.0,
Ajaccio,France,1501.0,1251.0,,,,2001.0,1001.0,501.0,1001.0,1000.0,1501.0,,1501.0,1001.0,1501.0,1001.0,1000.0,1501.0,,1501.0,74.0,95.0,87.0,
Guingamp,France,1501.0,1251.0,,,,2001.0,1501.0,501.0,1001.0,1000.0,2001.0,,1001.0,1001.0,2001.0,1201.0,1000.0,2001.0,,1001.0,74.0,95.0,87.0,
Nantes,France,751.0,1501.0,,,,2001.0,1001.0,501.0,1001.0,250.0,2001.0,,751.0,1001.0,2001.0,501.0,250.0,2001.0,,1001.0,74.0,95.0,87.0,
Valenciennes,France,1501.0,1001.0,,,,1001.0,501.0,501.0,501.0,1500.0,2001.0,,1001.0,1001.0,1001.0,2001.0,1500.0,1001.0,,1501.0,74.0,95.0,87.0,
Juventus,Italy,1.62,1.62,1.62,1.57,1.62,1.62,1.57,1.67,1.62,1.6,1.62,,1.62,1.65,,1.65,1.6,1.65,1.62,1.65,,1.74,1.68,
Napoli,Italy,4.33,4.33,4.0,4.33,4.0,4.33,4.5,4.33,4.5,4.5,4.33,,3.75,4.33,,4.5,4.5,4.3,4.33,4.5,4.2,4.42,4.23,
Roma,Italy,8.0,7.5,7.0,8.0,7.0,8.0,8.0,7.0,8.0,8.0,8.0,,8.0,7.0,,7.0,8.0,8.5,8.0,8.0,6.0,7.84,6.7,
Inter,Italy,12.0,11.0,11.0,11.0,11.0,12.0,10.0,10.0,11.0,8.0,10.0,,12.0,11.0,,12.0,8.0,12.0,11.0,12.0,9.0,10.0,9.17,
AC Milan,Italy,29.0,29.0,34.0,26.0,34.0,29.0,21.0,31.0,34.0,25.0,26.0,,26.0,26.0,,34.0,25.0,32.0,29.0,23.0,43.0,48.0,46.0,
Fiorentina,Italy,29.0,29.0,34.0,26.0,34.0,29.0,26.0,36.0,34.0,25.0,29.0,,29.0,26.0,,34.0,25.0,32.0,29.0,29.0,35.0,46.0,40.0,
Lazio,Italy,126.0,101.0,101.0,101.0,101.0,126.0,67.0,101.0,101.0,200.0,101.0,,126.0,101.0,,201.0,200.0,121.0,126.0,151.0,126.0,162.0,156.0,
Udinese,Italy,251.0,151.0,251.0,201.0,251.0,251.0,101.0,201.0,251.0,300.0,251.0,,251.0,201.0,,501.0,300.0,301.0,251.0,251.0,365.0,523.0,485.0,
Atalanta,Italy,1001.0,751.0,,,,1001.0,501.0,501.0,501.0,,1001.0,,1001.0,,,751.0,,1001.0,,1001.0,615.0,950.0,888.0,
Cagliari,Italy,1001.0,751.0,,,,1001.0,751.0,501.0,751.0,750.0,1001.0,,1001.0,,,501.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Parma,Italy,1001.0,751.0,,,,1001.0,501.0,501.0,501.0,750.0,1001.0,,1001.0,,,751.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Torino,Italy,1001.0,751.0,,,,1001.0,751.0,501.0,1001.0,750.0,1001.0,,1001.0,,,751.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Genoa,Italy,1251.0,751.0,,,,1251.0,1001.0,501.0,501.0,,1001.0,,1001.0,,,751.0,,1001.0,,1001.0,615.0,950.0,888.0,
Sampdoria,Italy,1251.0,751.0,,,,1251.0,501.0,501.0,501.0,,1001.0,,1001.0,,,751.0,,1001.0,,1001.0,615.0,950.0,888.0,
Bologna,Italy,1501.0,1001.0,,,,1501.0,751.0,501.0,751.0,,1001.0,,1001.0,,,751.0,,1001.0,,1001.0,615.0,950.0,888.0,
Catania,Italy,1501.0,751.0,,,,1501.0,751.0,501.0,501.0,750.0,1001.0,,1001.0,,,751.0,750.0,1001.0,,1001.0,615.0,950.0,888.0,
Chievo,Italy,2001.0,1001.0,,,,2001.0,751.0,501.0,751.0,,1001.0,,1001.0,,,751.0,,1001.0,,1501.0,615.0,950.0,888.0,
Livorno,Italy,1001.0,1001.0,,,,1001.0,2001.0,501.0,1501.0,,1501.0,,2001.0,,,751.0,,2001.0,,2001.0,615.0,950.0,888.0,
Verona,Italy,1001.0,1001.0,,,,1001.0,2001.0,501.0,1501.0,1000.0,1001.0,,1001.0,,,751.0,1000.0,1001.0,,2001.0,615.0,950.0,888.0,
Sassuolo,Italy,,5001.0,,,,1501.0,5001.0,501.0,1501.0,,5001.0,,1001.0,,,751.0,,2501.0,,5001.0,615.0,950.0,888.0,
Celtic,Scotland,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.01,,1.01,,1.01,1.02,1.03,1.02,
Inverness,Scotland,67.0,81.0,,81.0,,,41.0,67.0,51.0,,51.0,67.0,51.0,67.0,81.0,67.0,,81.0,,81.0,17.5,32.0,18.1,
Motherwell,Scotland,51.0,67.0,,81.0,,,26.0,67.0,41.0,,51.0,51.0,51.0,51.0,81.0,67.0,,81.0,,67.0,29.0,38.0,30.0,
Aberdeen,Scotland,101.0,81.0,,81.0,,,51.0,67.0,67.0,,67.0,67.0,81.0,81.0,81.0,81.0,,121.0,,81.0,29.0,40.0,31.0,
Dundee Utd,Scotland,276.0,251.0,,301.0,,,301.0,251.0,,,301.0,301.0,251.0,251.0,351.0,251.0,,351.0,,301.0,92.0,133.0,110.0,
Hibernian,Scotland,351.0,501.0,,501.0,,,251.0,501.0,201.0,,301.0,401.0,301.0,351.0,401.0,351.0,,351.0,,501.0,92.0,133.0,110.0,
St Johnstone,Scotland,301.0,501.0,,351.0,,,301.0,501.0,251.0,,501.0,301.0,301.0,351.0,501.0,401.0,,351.0,,301.0,92.0,133.0,110.0,
Partick,Scotland,751.0,751.0,,,,,751.0,1001.0,,,1001.0,401.0,751.0,751.0,1001.0,751.0,,1001.0,,751.0,84.0,124.0,101.0,
Kilmarnock,Scotland,1501.0,1501.0,,,,,2501.0,2501.0,,,1501.0,2501.0,1001.0,1501.0,1001.0,1251.0,,1501.0,,2001.0,92.0,133.0,110.0,
Ross County,Scotland,1501.0,1501.0,,,,,751.0,2501.0,,,1001.0,751.0,1001.0,1501.0,1001.0,1251.0,,1001.0,,1001.0,92.0,133.0,110.0,
Hearts,Scotland,,5001.0,,,,,301.0,5001.0,,,2001.0,5001.0,1501.0,2001.0,2001.0,2001.0,,2501.0,,2001.0,92.0,133.0,110.0,
St Mirren,Scotland,2501.0,1501.0,,,,,501.0,5001.0,,,2001.0,3001.0,1001.0,1501.0,1001.0,2001.0,,2501.0,,2001.0,92.0,133.0,110.0,
Ajax,Holland,2.25,2.25,,2.2,,,2.25,2.1,,,,,2.25,,,,,2.15,,,,2.18,,
PSV Eindhoven,Holland,2.5,2.38,,2.25,,,2.5,2.3,,,,,2.38,,,,,2.4,,,,2.41,,
Twente,Holland,11.0,11.0,,11.0,,,9.0,10.0,,,,,9.0,,,,,11.0,,,,6.7,,
Feyenoord,Holland,11.0,13.0,,15.0,,,11.0,15.0,,,,,13.0,,,,,11.0,,,,8.98,,
AZ Alkmaar,Holland,34.0,34.0,,26.0,,,17.0,26.0,,,,,26.0,,,,,34.0,,,,28.0,,
Vitesse,Holland,29.0,34.0,,26.0,,,21.0,41.0,,,,,21.0,,,,,29.0,,,,23.0,,
Heerenveen,Holland,29.0,34.0,,41.0,,,26.0,41.0,,,,,34.0,,,,,29.0,,,,44.0,,
Utrecht,Holland,67.0,101.0,,67.0,,,101.0,67.0,,,,,101.0,,,,,67.0,,,,95.0,,
Zwolle,Holland,151.0,101.0,,,,,151.0,101.0,,,,,151.0,,,,,151.0,,,,162.0,,
Groningen,Holland,151.0,,,101.0,,,201.0,,,,,,151.0,,,,,151.0,,,,105.0,,
Heracles,Holland,501.0,,,,,,251.0,,,,,,,,,,,501.0,,,,304.0,,
NAC Breda,Holland,501.0,,,,,,501.0,,,,,,,,,,,501.0,,,,304.0,,
Den Haag,Holland,1001.0,,,,,,301.0,,,,,,,,,,,1001.0,,,,304.0,,
Go Ahead Eagles,Holland,751.0,,,,,,1001.0,,,,,,,,,,,751.0,,,,304.0,,
Roda,Holland,1001.0,,,,,,501.0,,,,,,,,,,,1001.0,,,,304.0,,
Cambuur,Holland,1501.0,,,,,,751.0,,,,,,,,,,,1501.0,,,,304.0,,
NEC Nijmegen,Holland,2001.0,,,,,,501.0,,,,,,,,,,,2001.0,,,,304.0,,
Waalwijk,Holland,2501.0,,,,,,501.0,,,,,,,,,,,2001.0,,,,304.0,,
Porto,Portugal,1.62,1.57,,1.57,,,1.5,1.62,,,,,,,1.5,,1.6,1.47,,1.55,,1.51,,
Benfica,Portugal,2.63,2.88,,2.8,,,2.88,2.6,,,,,,,3.0,,2.6,2.6,,2.75,,3.04,,
Sporting Lisbon,Portugal,9.0,11.0,,11.0,,,13.0,10.0,,,,,,,11.0,,11.0,10.0,,11.0,,6.51,,
Braga,Portugal,51.0,67.0,,51.0,,,101.0,51.0,,,,,,,41.0,,50.0,67.0,,41.0,,34.0,,
Estoril,Portugal,301.0,,,,,,,,,,,,,,351.0,,300.0,501.0,,,,32.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,501.0,,,501.0,,,,32.0,,
Nacional,Portugal,301.0,,,,,,,,,,,,,,501.0,,300.0,501.0,,,,32.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,501.0,,,501.0,,,,181.0,,
Academica,Portugal,,,,,,,,,,,,,,,501.0,,,751.0,,,,32.0,,
Rio Ave,Portugal,751.0,,,,,,,,,,,,,,501.0,,400.0,501.0,,,,32.0,,
Maritimo,Portugal,751.0,,,,,,,,,,,,,,401.0,,500.0,501.0,,,,52.0,,
Gil Vicente,Portugal,501.0,,,,,,,,,,,,,,1001.0,,500.0,501.0,,,,32.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,1001.0,,,501.0,,,,32.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,1001.0,,,1001.0,,,,32.0,,
Arouca,Portugal,,,,,,,,,,,,,,,2001.0,,,2001.0,,,,32.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,2001.0,,,2001.0,,,,32.0,,
Galatasaray,Turkey,2.0,,,,,,2.0,,,,,,,,,2.0,1.92,1.95,1.9,,,1.95,,
Fenerbahce,Turkey,2.38,,,,,,2.5,,,,,,,,,2.35,2.3,2.35,2.5,,,,,
Besiktas,Turkey,6.5,,,,,,6.0,,,,,,,,,6.5,6.5,6.5,6.5,,,3.38,,
Trabzonspor,Turkey,29.0,,,,,,34.0,,,,,,,,,29.0,30.0,29.0,36.0,,,3.38,,
Kasimpasa,Turkey,67.0,,,,,,67.0,,,,,,,,,67.0,70.0,67.0,71.0,,,32.0,,
Bursaspor,Turkey,101.0,,,,,,41.0,,,,,,,,,67.0,70.0,101.0,101.0,,,3.38,,
Eskisehirspor,Turkey,151.0,,,,,,101.0,,,,,,,,,151.0,125.0,151.0,,,,32.0,,
Rizespor,Turkey,51.0,,,,,,251.0,,,,,,,,,67.0,60.0,,,,,32.0,,
Sivasspor,Turkey,251.0,,,,,,101.0,,,,,,,,,251.0,250.0,251.0,,,,32.0,,
Erciyesspor,Turkey,301.0,,,,,,251.0,,,,,,,,,251.0,300.0,,,,,32.0,,
Antalyaspor,Turkey,401.0,,,,,,51.0,,,,,,,,,251.0,400.0,401.0,,,,32.0,,
Elazigspor,Turkey,501.0,,,,,,251.0,,,,,,,,,251.0,250.0,501.0,,,,32.0,,
Genclerbirligi,Turkey,501.0,,,,,,101.0,,,,,,,,,151.0,250.0,501.0,,,,32.0,,
Karabukspor,Turkey,501.0,,,,,,151.0,,,,,,,,,251.0,250.0,501.0,,,,32.0,,
Kayserispor,Turkey,501.0,,,,,,101.0,,,,,,,,,201.0,200.0,501.0,,,,32.0,,
Konyaspor,Turkey,501.0,,,,,,251.0,,,,,,,,,251.0,400.0,,,,,32.0,,
Akhisar,Turkey,751.0,,,,,,251.0,,,,,,,,,251.0,600.0,751.0,,,,32.0,,
Gaziantepspor,Turkey,751.0,,,,,,101.0,,,,,,,,,501.0,750.0,751.0,,,,32.0,,
