name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.0,,,,,1.0,1.01,,,,,,,,,,,,,,,1.02,,
vfl wolfsburg,Germany,,81.0,,,,,67.0,71.0,,,,,,,,,,,,,,,44.0,54.0,
bor monchengladbach,Germany,,101.0,,,,,126.0,101.0,,,,,,,,,,,,,,,95.0,373.0,
bayer leverkusen,Germany,,126.0,,,,,81.0,81.0,,,,,,,,,,,,,,,133.0,188.0,
schalke 04,Germany,,201.0,,,,,201.0,251.0,,,,,,,,,,,,,,,95.0,182.0,
bor dortmund,Germany,,201.0,,,,,501.0,326.0,,,,,,,,,,,,,,,143.0,330.0,
hannover 96,Germany,,,,,,,501.0,501.0,,,,,,,,,,,,,,,190.0,844.0,
mainz 05,Germany,,,,,,,401.0,501.0,,,,,,,,,,,,,,,494.0,844.0,
hoffenheim,Germany,,251.0,,,,,751.0,501.0,,,,,,,,,,,,,,,238.0,378.0,
vfb stuttgart,Germany,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,114.0,844.0,
fc koln,Germany,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,475.0,844.0,
eintracht frankfurt,Germany,,,,,,,1001.0,501.0,,,,,,,,,,,,,,,950.0,844.0,
hertha berlin,Germany,,,,,,,1501.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
augsburg,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
freiburg,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
werder bremen,Germany,,,,,,,2001.0,501.0,,,,,,,,,,,,,,,40.0,844.0,
paderborn,Germany,,,,,,,2501.0,501.0,,,,,,,,,,,,,,,133.0,844.0,
hamburg,Germany,,,,,,,2501.0,501.0,,,,,,,,,,,,,,,732.0,844.0,
real madrid,Spain,,1.3,1.3,1.3,1.3,1.33,1.29,1.33,,1.33,1.29,1.4,1.33,1.3,,1.33,1.33,1.3,,1.33,1.3,1.33,1.39,1.36,
barcelona,Spain,,3.6,3.5,3.4,3.5,3.4,3.5,3.5,,3.5,3.75,3.0,3.5,3.5,,3.5,3.5,3.45,,3.5,3.55,3.5,3.52,2.94,
atletico madrid,Spain,,26.0,26.0,29.0,26.0,23.0,34.0,26.0,,29.0,29.0,34.0,26.0,34.0,,29.0,23.0,29.0,,29.0,29.0,29.0,26.0,23.0,
seville,Spain,,,201.0,301.0,201.0,151.0,201.0,251.0,,401.0,401.0,501.0,401.0,251.0,,251.0,251.0,301.0,,401.0,401.0,401.0,76.0,247.0,
valencia,Spain,,,151.0,201.0,151.0,151.0,201.0,151.0,,251.0,501.0,501.0,151.0,201.0,,101.0,201.0,221.0,,251.0,201.0,251.0,171.0,192.0,
villarreal,Spain,,,251.0,,251.0,251.0,,251.0,,501.0,501.0,,251.0,251.0,,251.0,,401.0,,501.0,501.0,501.0,950.0,844.0,
malaga,Spain,,,,,,,,1001.0,,1501.0,1001.0,,,1001.0,,,,,,1501.0,1001.0,1501.0,52.0,844.0,
athletic bilbao,Spain,,,,,,,,501.0,,1501.0,3001.0,,,751.0,,501.0,,,,1501.0,,1501.0,380.0,844.0,
real sociedad,Spain,,,,,,,,1001.0,,2501.0,5001.0,,,1501.0,,,,,,2501.0,,2501.0,380.0,844.0,
celta vigo,Spain,,,,,,,,1001.0,,2001.0,5001.0,,,1001.0,,,,,,2001.0,,2001.0,950.0,844.0,
almeria,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
cordoba,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,7501.0,,,,,,5001.0,,5001.0,950.0,844.0,
deportivo la coruna,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
eibar,Spain,,,,,,,,1001.0,,2501.0,10001.0,,,7501.0,,,,,,2501.0,,2501.0,950.0,844.0,
elche,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
espanyol,Spain,,,,,,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,,2501.0,,2501.0,950.0,844.0,
getafe,Spain,,,,,,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,,2501.0,,2501.0,950.0,844.0,
granada,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,2501.0,,,,,,5001.0,,5001.0,950.0,844.0,
levante,Spain,,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,,5001.0,,5001.0,950.0,844.0,
rayo vallecano,Spain,,,,,,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,,2501.0,,2501.0,950.0,844.0,
chelsea,England,1.44,1.44,1.44,1.44,1.44,,1.5,1.5,1.44,1.44,1.44,1.4,1.44,1.44,1.44,1.44,1.45,1.44,1.44,,1.45,1.44,,1.52,1.55
man city,England,3.5,3.4,3.6,3.4,3.6,,3.5,3.75,3.5,3.6,3.2,3.75,3.5,3.5,3.5,3.5,3.5,3.45,3.5,3.6,3.5,3.6,,3.72,3.73
man utd,England,13.0,11.0,12.0,12.0,12.0,,11.0,13.0,11.0,12.0,12.0,13.0,11.0,11.0,11.0,12.0,12.0,12.3,11.0,12.0,13.0,12.0,,12.6,12.9
arsenal,England,67.0,51.0,51.0,67.0,51.0,,51.0,67.0,51.0,67.0,67.0,51.0,67.0,51.0,51.0,67.0,67.0,60.0,51.0,,67.0,67.0,,68.0,65.0
southampton,England,501.0,501.0,401.0,401.0,401.0,,426.0,376.0,401.0,501.0,501.0,301.0,351.0,401.0,401.0,501.0,351.0,451.0,401.0,501.0,501.0,501.0,,635.0,496.0
tottenham,England,501.0,501.0,401.0,401.0,401.0,,426.0,376.0,501.0,501.0,501.0,501.0,301.0,401.0,401.0,501.0,401.0,451.0,401.0,,501.0,501.0,,567.0,80.0
liverpool,England,751.0,251.0,301.0,301.0,301.0,,401.0,376.0,501.0,501.0,501.0,301.0,251.0,151.0,301.0,301.0,301.0,451.0,151.0,501.0,501.0,501.0,,582.0,496.0
everton,England,1001.0,,501.0,501.0,501.0,,451.0,376.0,751.0,751.0,751.0,501.0,501.0,501.0,501.0,401.0,401.0,751.0,501.0,,1001.0,751.0,,912.0,496.0
west ham,England,1251.0,1001.0,,,,,,1001.0,,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,1001.0,,1001.0,1001.0,,907.0,496.0
newcastle,England,2001.0,,,,,,,1501.0,,2001.0,2001.0,2501.0,,2001.0,,751.0,,1001.0,2001.0,,2001.0,2001.0,,970.0,496.0
swansea,England,3001.0,,,,,,,1501.0,,2001.0,5001.0,2501.0,,2501.0,,1001.0,,1001.0,2501.0,,2001.0,2001.0,,917.0,496.0
aston villa,England,3001.0,,,,,,,2501.0,,,10001.0,10001.0,,2501.0,,,,,2501.0,,3001.0,,,970.0,496.0
crystal palace,England,7501.0,,,,,,,4001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,7501.0,,,970.0,496.0
hull,England,7501.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,5001.0,,,970.0,496.0
qpr,England,7501.0,,,,,,,5001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,10001.0,,,970.0,
stoke,England,4001.0,,,,,,,2501.0,,,10001.0,5001.0,,2501.0,,2001.0,,,2501.0,,4001.0,,,970.0,496.0
sunderland,England,2001.0,,,,,,,3001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,2001.0,,,970.0,496.0
west brom,England,4001.0,,,,,,,3001.0,,,10001.0,10001.0,,5001.0,,,,,5001.0,,3001.0,,,970.0,496.0
burnley,England,15001.0,,,,,,,5001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,10001.0,,,970.0,496.0
leicester,England,15001.0,,,,,,,3001.0,,,10001.0,10001.0,,7501.0,,,,,7501.0,,10001.0,,,970.0,496.0
psg,France,1.17,1.17,1.17,1.17,1.17,,1.17,1.17,,1.18,1.17,,,1.16,,,,1.18,1.16,1.18,1.17,1.18,1.19,1.13,
marseille,France,9.0,7.0,7.0,7.0,7.0,,8.0,7.0,,7.0,9.0,,,7.0,,,,7.75,7.0,7.0,8.0,7.0,6.7,2.2,
lyon,France,13.0,11.0,13.0,13.0,13.0,,11.0,13.0,,12.0,13.0,,,13.0,,,,13.0,13.0,12.0,12.0,12.0,10.5,9.15,
st etienne,France,51.0,51.0,51.0,67.0,51.0,,51.0,76.0,,51.0,67.0,,,51.0,,,,56.0,51.0,51.0,51.0,51.0,19.0,6.43,
monaco,France,81.0,41.0,67.0,67.0,67.0,,51.0,81.0,,67.0,81.0,,,41.0,,,,74.0,41.0,67.0,67.0,67.0,29.0,47.0,
bordeaux,France,101.0,101.0,101.0,101.0,101.0,,151.0,101.0,,201.0,101.0,,,151.0,,,,130.0,151.0,201.0,101.0,201.0,67.0,54.0,
lille,France,201.0,,151.0,,151.0,,151.0,251.0,,251.0,251.0,,,151.0,,,,201.0,151.0,251.0,151.0,251.0,25.0,29.0,
montpellier,France,1001.0,,,,,,1001.0,501.0,,,1001.0,,,1001.0,,,,,1001.0,,,,25.0,91.0,
nantes,France,751.0,,,,,,1001.0,501.0,,,1001.0,,,1001.0,,,,,1001.0,,,,25.0,91.0,
