name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.1,1.1,1.11,1.1,1.11,1.1,1.12,,1.1,,,,1.12,,,,,1.12,1.1,1.13,1.1,1.17,1.13,
bor dortmund,Germany,,8.0,7.5,8.0,7.5,7.5,8.0,8.0,,7.0,,,,7.5,,,,,7.5,7.0,6.75,7.0,7.46,7.79,
bayer leverkusen,Germany,,26.0,26.0,21.0,26.0,21.0,21.0,26.0,,51.0,,,,26.0,,,,,26.0,51.0,13.0,51.0,22.0,15.1,
vfl wolfsburg,Germany,,67.0,51.0,67.0,51.0,67.0,67.0,67.0,,101.0,,,,67.0,,,,,67.0,101.0,67.0,101.0,323.0,97.0,
schalke 04,Germany,,67.0,51.0,51.0,51.0,51.0,81.0,67.0,,201.0,,,,67.0,,,,,67.0,201.0,67.0,201.0,542.0,223.0,
bor monchengladbach,Germany,,101.0,101.0,126.0,101.0,101.0,251.0,151.0,,176.0,,,,151.0,,,,,151.0,176.0,67.0,176.0,171.0,43.0,
hoffenheim,Germany,,151.0,151.0,151.0,151.0,251.0,151.0,151.0,,131.0,,,,151.0,,,,,151.0,131.0,101.0,131.0,276.0,159.0,
mainz 05,Germany,,251.0,251.0,301.0,251.0,401.0,401.0,501.0,,301.0,,,,251.0,,,,,251.0,301.0,151.0,301.0,257.0,223.0,
hannover 96,Germany,,501.0,501.0,751.0,501.0,501.0,501.0,501.0,,501.0,,,,501.0,,,,,501.0,501.0,251.0,501.0,105.0,1.94,
eintracht frankfurt,Germany,,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,251.0,,1001.0,,,,1001.0,,,,,1001.0,1001.0,251.0,1001.0,114.0,1.04,
fc koln,Germany,,751.0,751.0,751.0,751.0,751.0,1001.0,501.0,,801.0,,,,751.0,,,,,751.0,801.0,251.0,801.0,209.0,,
werder bremen,Germany,,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,251.0,,1501.0,,,,1001.0,,,,,1001.0,1501.0,501.0,1501.0,11.4,,
vfb stuttgart,Germany,,501.0,501.0,501.0,501.0,501.0,501.0,251.0,,1501.0,,,,501.0,,,,,501.0,1501.0,501.0,1501.0,114.0,,
hamburg,Germany,,501.0,501.0,401.0,501.0,501.0,501.0,251.0,,1501.0,,,,501.0,,,,,501.0,1501.0,251.0,1501.0,713.0,631.0,
hertha berlin,Germany,,1001.0,1001.0,1501.0,1001.0,1001.0,1501.0,501.0,,1501.0,,,,1501.0,,,,,1501.0,1501.0,501.0,1501.0,950.0,839.0,
freiburg,Germany,,1501.0,1251.0,1001.0,1251.0,1001.0,2001.0,501.0,,2001.0,,,,2001.0,,,,,2001.0,2001.0,501.0,2001.0,114.0,,
augsburg,Germany,,501.0,401.0,401.0,401.0,751.0,2001.0,501.0,,1001.0,,,,751.0,,,,,751.0,1001.0,151.0,1001.0,200.0,1.04,
paderborn,Germany,,1501.0,1001.0,501.0,1001.0,2001.0,2001.0,501.0,,1001.0,,,,1501.0,,,,,1501.0,1001.0,501.0,1001.0,475.0,417.0,
barcelona,Spain,,1.73,1.73,1.73,1.73,1.73,1.73,1.73,,1.73,,,,1.73,,,,,1.73,1.73,,1.73,1.73,1.63,
real madrid,Spain,,2.38,2.38,2.4,2.38,2.38,2.38,2.4,,2.4,,,,2.35,,,,,2.35,2.4,,2.4,2.54,,
atletico madrid,Spain,,13.0,12.0,13.0,12.0,11.0,13.0,12.0,,15.0,,,,13.0,,,,,13.0,15.0,,15.0,16.7,7.21,
valencia,Spain,,151.0,151.0,126.0,151.0,101.0,151.0,101.0,,151.0,,,,151.0,,,,,151.0,151.0,,151.0,76.0,34.0,
seville,Spain,,201.0,126.0,126.0,126.0,201.0,151.0,201.0,,201.0,,,,151.0,,,,,151.0,201.0,,201.0,428.0,383.0,
athletic bilbao,Spain,,201.0,201.0,251.0,201.0,151.0,201.0,151.0,,251.0,,,,251.0,,,,,251.0,251.0,,251.0,665.0,597.0,
villarreal,Spain,,251.0,251.0,251.0,251.0,301.0,251.0,251.0,,251.0,,,,251.0,,,,,251.0,251.0,,251.0,523.0,470.0,
real sociedad,Spain,,251.0,251.0,251.0,251.0,201.0,301.0,201.0,,1001.0,,,,251.0,,,,,251.0,1001.0,,1001.0,665.0,553.0,
celta vigo,Spain,,751.0,751.0,751.0,751.0,1001.0,751.0,1001.0,,1001.0,,,,751.0,,,,,751.0,1001.0,,1001.0,950.0,849.0,
malaga,Spain,,1501.0,1501.0,1501.0,1501.0,1501.0,751.0,1001.0,,1501.0,,,,1001.0,,,,,1001.0,1501.0,,1501.0,950.0,849.0,
espanyol,Spain,,1501.0,1501.0,1501.0,1501.0,1501.0,1501.0,1001.0,,2001.0,,,,1501.0,,,,,1501.0,2001.0,,2001.0,950.0,849.0,
granada,Spain,,1501.0,1251.0,1501.0,1251.0,2001.0,1501.0,1001.0,,1501.0,,,,1501.0,,,,,1501.0,1501.0,,1501.0,950.0,849.0,
getafe,Spain,,2501.0,1251.0,2001.0,1251.0,1501.0,2001.0,1001.0,,2501.0,,,,1501.0,,,,,1501.0,2501.0,,2501.0,950.0,849.0,
elche,Spain,,2501.0,2501.0,2001.0,2501.0,3001.0,3001.0,1001.0,,2501.0,,,,2501.0,,,,,2501.0,2501.0,,2501.0,950.0,849.0,
rayo vallecano,Spain,,1501.0,1501.0,3001.0,1501.0,2001.0,2001.0,1001.0,,2001.0,,,,2501.0,,,,,2501.0,2001.0,,2001.0,950.0,849.0,
almeria,Spain,,3001.0,2501.0,3001.0,2501.0,3001.0,3001.0,1001.0,,4001.0,,,,2501.0,,,,,2501.0,4001.0,,4001.0,950.0,849.0,
deportivo la coruna,Spain,,2001.0,1501.0,1501.0,1501.0,2001.0,2001.0,1001.0,,4001.0,,,,2001.0,,,,,2001.0,4001.0,,4001.0,950.0,849.0,
levante,Spain,,2001.0,2501.0,3001.0,2501.0,2001.0,2001.0,1001.0,,4001.0,,,,2501.0,,,,,2501.0,4001.0,,4001.0,950.0,849.0,
cordoba,Spain,,3001.0,4001.0,5001.0,4001.0,,5001.0,1001.0,,5001.0,,,,2501.0,,,,,2501.0,5001.0,,5001.0,950.0,849.0,
eibar,Spain,,2001.0,2501.0,3001.0,2501.0,3001.0,4001.0,1001.0,,5001.0,,,,2501.0,,,,,2501.0,5001.0,,5001.0,950.0,849.0,
chelsea,England,1.67,1.67,1.67,1.67,1.67,1.7,1.67,1.62,1.67,1.6,1.62,1.57,1.73,1.62,1.62,1.61,1.65,,1.62,1.6,1.65,1.6,1.68,1.7,1.71
man city,England,3.75,4.0,4.0,3.75,4.0,4.0,3.75,4.0,4.0,4.0,3.6,4.33,4.0,4.0,4.0,4.0,4.0,,4.0,4.0,4.0,4.0,4.23,4.3,4.37
arsenal,England,10.0,10.0,10.0,10.0,10.0,8.5,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,10.0,10.0,10.0,10.0,9.55,9.73,9.91
man utd,England,17.0,13.0,12.0,12.0,12.0,12.0,13.0,15.0,11.0,15.0,17.0,15.0,13.0,15.0,13.0,15.0,13.0,,15.0,15.0,15.0,15.0,14.8,15.1,14.9
liverpool,England,23.0,21.0,23.0,26.0,23.0,19.0,26.0,26.0,26.0,29.0,29.0,26.0,21.0,29.0,26.0,34.0,23.0,,29.0,29.0,26.0,29.0,34.0,35.0,35.0
tottenham,England,151.0,151.0,151.0,151.0,151.0,81.0,151.0,151.0,126.0,151.0,151.0,151.0,81.0,151.0,151.0,101.0,151.0,,151.0,151.0,151.0,151.0,171.0,175.0,150.0
everton,England,401.0,251.0,251.0,301.0,251.0,201.0,251.0,251.0,201.0,251.0,401.0,301.0,251.0,251.0,251.0,201.0,251.0,,251.0,251.0,301.0,251.0,295.0,291.0,51.0
southampton,England,1001.0,751.0,1001.0,751.0,1001.0,501.0,1001.0,1001.0,1501.0,501.0,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,,1001.0,501.0,501.0,501.0,789.0,747.0,496.0
swansea,England,2001.0,2001.0,2001.0,1501.0,2001.0,751.0,1501.0,2501.0,1501.0,2001.0,2001.0,1501.0,2501.0,2001.0,2001.0,1501.0,2001.0,,2001.0,2001.0,2001.0,2001.0,950.0,970.0,496.0
stoke,England,2501.0,2501.0,2501.0,2501.0,2501.0,2001.0,2501.0,2001.0,2001.0,2501.0,4001.0,2501.0,2501.0,2501.0,2001.0,3001.0,2501.0,,2501.0,2501.0,2501.0,2501.0,950.0,970.0,496.0
