name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.0,1.02,,1.01,1.02,1.01,1.01,1.01,1.01,,,,,1.01,,1.01,1.02,,1.01,,,,1.03,1.01,
vfl wolfsburg,Germany,41.0,51.0,,51.0,41.0,67.0,51.0,81.0,34.0,100.0,,,,51.0,,51.0,51.0,,51.0,100.0,,100.0,30.0,34.0,
bayer leverkusen,Germany,34.0,51.0,,51.0,51.0,67.0,67.0,51.0,41.0,100.0,,,,51.0,,51.0,67.0,,51.0,100.0,,100.0,36.0,34.0,
schalke 04,Germany,151.0,151.0,,151.0,151.0,151.0,201.0,101.0,81.0,250.0,,,,151.0,,151.0,151.0,,151.0,250.0,,250.0,48.0,228.0,
bor monchengladbach,Germany,251.0,101.0,,81.0,101.0,81.0,126.0,101.0,51.0,150.0,,,,101.0,,101.0,126.0,,101.0,150.0,,150.0,67.0,58.0,
bor dortmund,Germany,251.0,101.0,,126.0,67.0,151.0,126.0,101.0,81.0,400.0,,,,101.0,,151.0,151.0,,101.0,400.0,,400.0,90.0,87.0,
hoffenheim,Germany,501.0,251.0,,301.0,251.0,301.0,501.0,301.0,151.0,600.0,,,,251.0,,251.0,,,251.0,600.0,,600.0,219.0,218.0,
mainz 05,Germany,751.0,,,,501.0,501.0,401.0,501.0,501.0,800.0,,,,501.0,,,501.0,,501.0,800.0,,800.0,114.0,466.0,
hannover 96,Germany,1001.0,,,,251.0,501.0,501.0,501.0,,600.0,,,,501.0,,,501.0,,501.0,600.0,,600.0,190.0,378.0,
hertha berlin,Germany,1501.0,,,,,,1501.0,501.0,,2000.0,,,,1001.0,,,,,1001.0,2000.0,,2000.0,46.0,761.0,
augsburg,Germany,1001.0,,,,501.0,,2001.0,501.0,,600.0,,,,501.0,,,,,501.0,600.0,,600.0,124.0,761.0,
eintracht frankfurt,Germany,2001.0,,,,,,1001.0,501.0,,1500.0,,,,501.0,,,,,501.0,1500.0,,1500.0,485.0,761.0,
vfb stuttgart,Germany,1001.0,,,,,,1001.0,501.0,501.0,2500.0,,,,1001.0,,,,,1001.0,2500.0,,2500.0,114.0,761.0,
fc koln,Germany,1501.0,,,,,,1001.0,501.0,,2500.0,,,,751.0,,,,,751.0,2500.0,,2500.0,162.0,761.0,
hamburg,Germany,1001.0,,,,,,2501.0,501.0,,1500.0,,,,1501.0,,,,,1501.0,1500.0,,1500.0,52.0,761.0,
paderborn,Germany,1001.0,,,,,,2501.0,501.0,,2500.0,,,,751.0,,,,,751.0,2500.0,,2500.0,52.0,388.0,
freiburg,Germany,5001.0,,,,,,2001.0,501.0,,3000.0,,,,1001.0,,,,,1001.0,3000.0,,3000.0,40.0,761.0,
werder bremen,Germany,5001.0,,,,,,2001.0,501.0,,4000.0,,,,751.0,,,,,751.0,4000.0,,4000.0,52.0,761.0,
real madrid,Spain,1.44,1.44,,,,,1.44,1.44,,1.45,1.4,,1.44,1.45,,1.44,1.45,1.44,1.45,1.45,,1.45,1.53,1.48,
barcelona,Spain,2.88,2.75,,,,,2.75,2.88,,3.0,3.1,,2.75,2.75,,2.88,2.88,2.85,2.75,3.0,,3.0,2.99,2.84,
atletico madrid,Spain,21.0,23.0,,,,,21.0,21.0,,23.0,23.0,,21.0,21.0,,21.0,21.0,20.0,21.0,23.0,,23.0,24.0,20.0,
valencia,Spain,101.0,67.0,,,,,81.0,101.0,,101.0,201.0,,67.0,81.0,,101.0,81.0,80.0,81.0,101.0,,101.0,48.0,39.0,
seville,Spain,501.0,251.0,,,,,251.0,251.0,,251.0,501.0,,251.0,251.0,,301.0,251.0,221.0,251.0,251.0,,251.0,86.0,91.0,
villarreal,Spain,501.0,401.0,,,,,,501.0,,501.0,751.0,,301.0,501.0,,501.0,501.0,451.0,501.0,501.0,,501.0,475.0,761.0,
malaga,Spain,1501.0,,,,,,,1001.0,,1001.0,2001.0,,2001.0,1001.0,,,,951.0,1001.0,1001.0,,1001.0,48.0,761.0,
athletic bilbao,Spain,1001.0,,,,,,,501.0,,501.0,2001.0,,501.0,301.0,,,,,301.0,501.0,,501.0,380.0,761.0,
celta vigo,Spain,751.0,,,,,,,1001.0,,1001.0,2001.0,,751.0,751.0,,,,951.0,751.0,1001.0,,1001.0,950.0,761.0,
real sociedad,Spain,5001.0,,,,,,,1001.0,,2501.0,6001.0,,,751.0,,,,,751.0,2501.0,,2501.0,380.0,761.0,
deportivo la coruna,Spain,10001.0,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,,5001.0,950.0,761.0,
elche,Spain,10001.0,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,,5001.0,950.0,761.0,
espanyol,Spain,5001.0,,,,,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,2501.0,2501.0,,2501.0,950.0,761.0,
getafe,Spain,1001.0,,,,,,,1001.0,,2501.0,10001.0,,2001.0,2501.0,,,,,2501.0,2501.0,,2501.0,950.0,761.0,
granada,Spain,7501.0,,,,,,,1001.0,,5001.0,10001.0,,,2501.0,,,,,2501.0,5001.0,,5001.0,950.0,761.0,
levante,Spain,10001.0,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,,5001.0,950.0,761.0,
rayo vallecano,Spain,2501.0,,,,,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,2501.0,2501.0,,2501.0,950.0,761.0,
almeria,Spain,20001.0,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,,5001.0,950.0,761.0,
cordoba,Spain,20001.0,,,,,,,1001.0,,5001.0,10001.0,,,7501.0,,,,,7501.0,5001.0,,5001.0,950.0,761.0,
eibar,Spain,20001.0,,,,,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,,5001.0,950.0,761.0,
chelsea,England,1.17,1.14,1.14,,1.14,,1.14,1.17,1.14,1.15,1.14,1.14,1.17,1.14,,1.14,1.14,,1.14,1.15,,1.15,,1.21,1.22
man city,England,7.0,7.0,7.0,,7.0,,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,,7.0,7.0,,7.0,7.0,,7.0,,7.4,7.73
man utd,England,51.0,41.0,41.0,,41.0,,41.0,41.0,41.0,38.0,41.0,34.0,34.0,41.0,,34.0,41.0,,41.0,38.0,,38.0,,41.0,41.0
arsenal,England,81.0,67.0,51.0,,51.0,,51.0,81.0,67.0,81.0,81.0,51.0,67.0,67.0,,51.0,67.0,,67.0,81.0,,81.0,,85.0,80.0
southampton,England,67.0,67.0,51.0,,51.0,,101.0,67.0,67.0,61.0,67.0,51.0,51.0,67.0,,67.0,67.0,,67.0,61.0,,61.0,,74.0,70.0
liverpool,England,251.0,251.0,251.0,,251.0,,251.0,251.0,201.0,251.0,251.0,201.0,201.0,251.0,,251.0,251.0,,251.0,251.0,,251.0,,340.0,298.0
everton,England,451.0,401.0,401.0,,401.0,,401.0,301.0,401.0,401.0,401.0,301.0,251.0,401.0,,251.0,401.0,,401.0,401.0,,401.0,,470.0,496.0
tottenham,England,451.0,401.0,301.0,,301.0,,501.0,251.0,251.0,401.0,401.0,301.0,201.0,251.0,,251.0,301.0,,251.0,401.0,,401.0,,470.0,298.0
swansea,England,2501.0,,,,,,3001.0,1501.0,2001.0,2001.0,2001.0,2501.0,2001.0,2501.0,,1001.0,2001.0,,2501.0,2001.0,,2001.0,,917.0,496.0
west ham,England,2001.0,,,,,,3001.0,1501.0,2001.0,2001.0,2001.0,2501.0,2501.0,2001.0,,1501.0,2501.0,,2001.0,2001.0,,2001.0,,970.0,496.0
newcastle,England,2001.0,,,,,,4001.0,2001.0,2001.0,2001.0,1001.0,2501.0,1501.0,2001.0,,1001.0,2001.0,,2001.0,2001.0,,2001.0,,970.0,496.0
stoke,England,4001.0,,,,,,7501.0,2001.0,3001.0,3001.0,8001.0,7501.0,3001.0,5001.0,,2001.0,2501.0,,5001.0,3001.0,,3001.0,,970.0,496.0
aston villa,England,3001.0,,,,,,7501.0,2001.0,3501.0,5001.0,10001.0,10001.0,3001.0,5001.0,,,2501.0,,5001.0,5001.0,,5001.0,,970.0,496.0
burnley,England,10001.0,,,,,,10001.0,5001.0,,7501.0,10001.0,,,7501.0,,,10001.0,,7501.0,7501.0,,7501.0,,970.0,496.0
crystal palace,England,7501.0,,,,,,10001.0,4001.0,,7501.0,10001.0,10001.0,3001.0,7501.0,,,5001.0,,7501.0,7501.0,,7501.0,,970.0,496.0
hull,England,5001.0,,,,,,7501.0,3001.0,,5001.0,10001.0,10001.0,5001.0,7501.0,,,5001.0,,7501.0,5001.0,,5001.0,,970.0,496.0
leicester,England,10001.0,,,,,,10001.0,3001.0,3001.0,7501.0,10001.0,10001.0,5001.0,7501.0,,,5001.0,,7501.0,7501.0,,7501.0,,970.0,496.0
qpr,England,10001.0,,,,,,10001.0,5001.0,,7501.0,10001.0,,7501.0,7501.0,,,5001.0,,7501.0,7501.0,,7501.0,,970.0,
sunderland,England,2001.0,,,,,,10001.0,3001.0,,5001.0,10001.0,10001.0,3001.0,5001.0,,,2501.0,,5001.0,5001.0,,5001.0,,970.0,496.0
west brom,England,4001.0,,,,,,10001.0,3001.0,5001.0,4001.0,10001.0,10001.0,5001.0,5001.0,,,5001.0,,5001.0,4001.0,,4001.0,,970.0,496.0
psg,France,1.14,1.14,,1.13,,1.11,1.11,1.14,1.12,1.12,1.11,,,1.12,,1.12,1.12,1.14,1.12,1.12,1.13,1.12,1.17,1.08,
marseille,France,8.0,7.0,,8.0,,8.0,8.0,8.0,7.0,8.0,8.5,,,8.0,,8.5,8.0,8.0,8.0,8.0,8.0,8.0,6.32,5.85,
lyon,France,21.0,21.0,,21.0,,21.0,21.0,19.0,17.0,21.0,21.0,,,21.0,,19.0,21.0,21.0,21.0,21.0,21.0,21.0,8.41,7.79,
