name,country,max,min,mean,median,twentyfive,seventyfive
1.02,Germany,1.03,1.01,1.016,1.02,1.01,1.02
21,Germany,27.0,13.0,18.0,17.0,15.0,21.25
401,Germany,501.0,101.0,319.57894736842104,400.0,201.0,451.0
501,Germany,1001.0,34.0,434.26315789473682,301.0,251.0,501.0
751,Germany,1001.0,81.0,499.55555555555554,501.0,251.0,688.5
1001,Germany,1501.0,95.0,763.125,751.0,501.0,1051.0
1001,Germany,1501.0,101.0,777.0,751.0,501.0,1001.0
3001,Germany,4001.0,38.0,2140.7272727272725,2501.0,1001.0,3501.0
3501,Germany,5001.0,38.0,2358.25,2501.0,688.5,4001.0
2501,Germany,5001.0,38.0,2316.5833333333335,2501.0,938.5,4001.0
4501,Germany,8001.0,90.0,3963.6363636363635,4501.0,1251.0,6501.0
4001,Germany,9001.0,38.0,3838.4444444444443,1001.0,1001.0,9001.0
4501,Germany,9001.0,38.0,3977.3333333333335,2001.0,751.0,9001.0
4501,Germany,9001.0,38.0,4144.0,3501.0,751.0,9001.0
4501,Germany,9001.0,38.0,4171.7777777777774,3501.0,1001.0,9001.0
4501,Germany,9001.0,38.0,4005.1111111111113,2001.0,1001.0,9001.0
4501,Germany,9001.0,38.0,4227.333333333333,3501.0,1001.0,9001.0
4501,Germany,9001.0,90.0,4622.0,4501.0,1001.0,9001.0
1.22,Spain,1.28,1.17,1.2131578947368422,1.22,1.2,1.22
6,Spain,6.82,5.5,6.0259999999999998,6.0,5.875,6.125
10,Spain,12.6,7.0,9.5299999999999994,10.0,9.0,10.0
401,Spain,501.0,151.0,410.8125,448.0,379.25,501.0
1001,Spain,1001.0,190.0,610.66666666666663,501.0,301.0,1001.0
1501,Spain,1501.0,475.0,931.20000000000005,1001.0,501.0,1501.0
2001,Spain,3001.0,441.0,1533.1666666666667,1501.0,1251.0,2001.0
4501,Spain,4501.0,40.0,2218.2222222222222,2501.0,917.0,2501.0
4501,Spain,4501.0,40.0,2745.375,4001.0,813.0,4001.0
4501,Spain,4501.0,40.0,2745.375,4001.0,813.0,4001.0
4501,Spain,4501.0,40.0,2682.875,3751.0,813.0,4001.0
4501,Spain,4501.0,238.0,2702.75,4001.0,470.25,4001.0
4501,Spain,4501.0,247.0,2191.125,3001.0,444.75,3001.0
4501,Spain,5001.0,40.0,2384.8888888888887,2001.0,917.0,4501.0
4501,Spain,5001.0,40.0,3182.875,4501.0,813.0,5001.0
4501,Spain,5001.0,40.0,3182.875,4501.0,813.0,5001.0
4501,Spain,5001.0,40.0,3182.875,4501.0,813.0,5001.0
4501,Spain,5001.0,105.0,3191.0,4501.0,813.0,5001.0
4501,Spain,5001.0,105.0,3191.0,4501.0,813.0,5001.0
3001,Spain,7501.0,238.0,2032.0,1501.0,917.0,2501.0
2,England,2.19,1.91,2.0280952380952377,2.0,2.0,2.0499999999999998
2.5,England,2.65,2.25,2.4938095238095235,2.5,2.5,2.54
17,England,17.3,12.0,15.333333333333334,15.0,15.0,17.0
17,England,18.3,15.0,16.614285714285714,17.0,17.0,17.0
21,England,23.0,17.0,21.047619047619047,21.0,21.0,21.0
81,England,176.0,81.0,128.0952380952381,151.0,101.0,151.0
201,England,501.0,201.0,268.47619047619048,251.0,201.0,301.0
251,England,589.0,251.0,410.14999999999998,498.5,301.0,501.0
401,England,779.0,401.0,531.15789473684208,501.0,501.0,501.0
751,England,1501.0,496.0,881.30769230769226,950.0,751.0,1001.0
1001,England,2001.0,496.0,1342.8461538461538,1001.0,1001.0,2001.0
1501,England,3001.0,496.0,1538.0,1501.0,1001.0,2001.0
2501,England,5001.0,496.0,3105.8888888888887,2501.0,2501.0,5001.0
1001,England,5001.0,496.0,1463.9333333333334,1001.0,1001.0,1001.0
4501,England,9001.0,496.0,5272.5555555555557,5001.0,4501.0,9001.0
4001,England,9001.0,950.0,5307.125,4001.0,3626.0,9001.0
4001,England,9001.0,950.0,6057.125,6251.0,4001.0,9001.0
3501,England,9001.0,496.0,4605.8888888888887,3501.0,3001.0,9001.0
2001,England,9001.0,950.0,4995.333333333333,4001.0,2001.0,9001.0
4501,England,10001.0,950.0,6494.625,7001.0,4501.0,9001.0
1,France,1.0,1.0,1.0,1.0,1.0,1.0
151,France,201.0,41.0,123.06666666666666,126.0,98.0,151.0
401,France,501.0,51.0,293.93333333333334,301.0,126.0,451.0
501,France,501.0,95.0,427.26666666666665,501.0,401.0,501.0
751,France,801.0,95.0,493.93333333333334,501.0,301.0,751.0
751,France,1001.0,95.0,500.45454545454544,501.0,301.0,751.0
501,France,1001.0,95.0,645.39999999999998,551.0,501.0,938.5
1001,France,1001.0,95.0,550.33333333333337,501.0,501.0,501.0
1001,France,1001.0,95.0,650.39999999999998,501.0,501.0,1001.0
1501,France,1501.0,95.0,770.39999999999998,801.0,501.0,1001.0
1501,France,1501.0,95.0,671.57142857142856,501.0,501.0,801.0
1501,France,1510.0,95.0,923.10000000000002,801.0,501.0,1507.75
2501,France,2501.0,95.0,1014.4285714285714,1001.0,751.0,1001.0
2501,France,2501.0,95.0,1433.3333333333333,1501.0,1501.0,1501.0
3001,France,3001.0,95.0,1524.5,1501.0,399.5,2626.0
