name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.14,1.05,1.076842105263158,1.0700000000000001,1.0649999999999999,1.085
bor dortmund,Germany,13.0,7.5,9.3110526315789475,8.5,8.0,10.0
wolfsburg,Germany,41.0,13.0,24.94736842105263,23.0,21.0,26.0
schalke 04,Germany,190.0,51.0,83.89473684210526,81.0,67.0,91.0
bayer leverkusen,Germany,351.0,24.0,103.89473684210526,67.0,51.0,67.0
fc koln,Germany,751.0,26.0,494.05555555555554,501.0,501.0,501.0
hamburg,Germany,1001.0,16.2,589.34444444444443,501.0,501.0,688.5
werder bremen,Germany,1001.0,16.2,579.62222222222226,501.0,501.0,901.0
eintracht frankfurt,Germany,1001.0,29.0,547.0,501.0,501.0,501.0
mainz 05,Germany,1001.0,29.0,499.77777777777777,501.0,401.0,601.0
hertha berlin,Germany,1501.0,18.6,840.86666666666667,751.0,638.5,1001.0
ingolstadt,Germany,2001.0,26.0,919.05555555555554,901.0,751.0,1001.0
bor monchengladbach,Germany,2501.0,26.0,622.11111111111109,251.0,213.5,451.0
hoffenheim,Germany,2501.0,26.0,935.72222222222217,626.0,401.0,938.5
augsburg,Germany,2501.0,29.0,938.66666666666663,551.0,501.0,938.5
vfb stuttgart,Germany,3001.0,16.2,1035.1777777777779,751.0,501.0,938.5
darmstadt,Germany,6001.0,26.0,2780.1666666666665,2501.0,1251.0,4376.0
hannover,Germany,7001.0,16.2,1840.7333333333331,1001.0,751.0,1188.5
barcelona,Spain,1.62,1.41,1.555625,1.5700000000000001,1.53,1.5975000000000001
real madrid,Spain,2.77,2.5,2.5973333333333333,2.6200000000000001,2.5499999999999998,2.625
atletico madrid,Spain,21.0,15.0,17.75,17.5,17.0,18.25
valencia,Spain,251.0,81.0,131.875,126.0,101.0,151.0
seville,Spain,501.0,81.0,187.5625,151.0,104.0,251.0
villarreal,Spain,501.0,126.0,246.6875,251.0,242.75,251.0
celta vigo,Spain,751.0,190.0,426.66666666666669,501.0,251.0,501.0
athletic bilbao,Spain,1001.0,301.0,735.875,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,1018.8,1001.0,712.5,1501.0
malaga,Spain,1501.0,95.0,1018.8,1001.0,837.5,1501.0
real sociedad,Spain,1501.0,143.0,1130.6428571428571,1251.0,1001.0,1501.0
rayo vallecano,Spain,4001.0,95.0,2198.6428571428573,2501.0,1126.0,2876.0
betis,Spain,5001.0,95.0,2091.5,2501.0,1001.0,2501.0
deportivo la coruna,Spain,5001.0,95.0,2127.2142857142858,2001.0,1126.0,2501.0
eibar,Spain,5001.0,95.0,3591.5,4001.0,4001.0,5001.0
getafe,Spain,5001.0,95.0,3591.5,5001.0,2001.0,5001.0
gijon,Spain,5001.0,95.0,2555.7857142857142,2501.0,2126.0,2501.0
granada,Spain,5001.0,95.0,3234.3571428571427,3751.0,2001.0,5001.0
levante,Spain,5001.0,95.0,3627.2142857142858,5001.0,2126.0,5001.0
