name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.04,1.01,1.0172727272727273,1.02,1.01,1.02
bor dortmund,Germany,24.0,13.0,17.118181818181821,17.0,15.0,17.450000000000003
wolfsburg,Germany,1001.0,26.0,398.90476190476193,301.0,251.0,501.0
bor monchengladbach,Germany,1001.0,81.0,457.69999999999999,451.0,238.5,563.5
bayer leverkusen,Germany,1001.0,81.0,368.28571428571428,251.0,151.0,401.0
hertha berlin,Germany,1501.0,95.0,761.77777777777783,751.0,501.0,1001.0
schalke 04,Germany,1501.0,101.0,709.39999999999998,751.0,476.0,1001.0
hamburg,Germany,4001.0,95.0,1969.7692307692307,1001.0,1001.0,3001.0
fc koln,Germany,5001.0,22.0,2163.2142857142858,1751.0,813.5,3876.0
mainz 05,Germany,5001.0,152.0,2136.7857142857142,1751.0,1001.0,3626.0
ingolstadt,Germany,8001.0,90.0,3507.8461538461538,2001.0,1001.0,5001.0
eintracht frankfurt,Germany,9001.0,22.0,3434.7272727272725,1001.0,876.0,6751.0
augsburg,Germany,9001.0,29.0,3321.7272727272725,1001.0,1001.0,6501.0
hannover,Germany,9001.0,52.0,3573.818181818182,1001.0,876.0,6751.0
hoffenheim,Germany,9001.0,52.0,3596.5454545454545,1001.0,1001.0,6751.0
vfb stuttgart,Germany,9001.0,52.0,3460.181818181818,1001.0,1001.0,6751.0
werder bremen,Germany,9001.0,57.0,3642.4545454545455,1501.0,1001.0,6751.0
darmstadt,Germany,9001.0,90.0,3963.6363636363635,3501.0,1001.0,7001.0
barcelona,Spain,1.22,1.17,1.2036842105263157,1.2,1.2,1.21
real madrid,Spain,6.5,5.5,5.8674999999999997,6.0,5.5,6.0
atletico madrid,Spain,10.7,8.0,9.3849999999999998,10.0,9.0,10.0
villarreal,Spain,501.0,151.0,364.61111111111109,348.5,251.0,501.0
seville,Spain,1001.0,251.0,581.93333333333328,501.0,301.0,1001.0
celta vigo,Spain,1001.0,251.0,682.26666666666665,501.0,501.0,1001.0
athletic bilbao,Spain,2051.0,422.0,1165.25,1251.0,501.0,1501.0
rayo vallecano,Spain,4001.0,2.1,2380.6777777777775,2501.0,917.0,4001.0
deportivo la coruna,Spain,4501.0,101.0,2002.5999999999999,2501.0,1063.0,2501.0
eibar,Spain,4501.0,151.0,2057.5999999999999,2501.0,1188.0,2501.0
gijon,Spain,5001.0,1.62,2880.6244444444442,2501.0,917.0,5001.0
granada,Spain,5001.0,2.3,2880.6999999999998,2501.0,917.0,5001.0
levante,Spain,5001.0,1.22,2880.5799999999999,2501.0,917.0,5001.0
ud las palmas,Spain,5001.0,2.3,3436.2555555555555,5001.0,917.0,5001.0
valencia,Spain,5001.0,501.0,1266.4285714285713,1001.0,792.5,1388.5
betis,Spain,10001.0,4.5,3680.0454545454545,4501.0,1709.0,5001.0
espanyol,Spain,10001.0,10.0,3226.0,4001.0,1209.0,4251.0
getafe,Spain,10001.0,8.0,3293.3000000000002,3251.0,1313.0,4001.0
malaga,Spain,10001.0,67.0,2715.3636363636365,3001.0,501.0,3751.0
real sociedad,Spain,10001.0,17.0,3190.3000000000002,3251.0,1001.0,4001.0
man city,England,2.2,2.1,2.1583333333333337,2.1749999999999998,2.1000000000000001,2.2000000000000002
arsenal,England,2.78,2.05,2.3465217391304347,2.3700000000000001,2.25,2.4500000000000002
tottenham,England,13.0,10.0,11.88695652173913,12.0,11.0,13.0
man utd,England,23.0,19.0,21.782608695652176,21.0,21.0,23.0
leicester,England,35.0,23.0,27.217391304347824,26.0,26.0,26.0
liverpool,England,70.0,41.0,55.869565217391305,51.0,51.0,67.0
chelsea,England,151.0,81.0,121.56521739130434,126.0,101.0,151.0
west ham,England,1001.0,199.0,527.09523809523807,501.0,501.0,501.0
everton,England,1001.0,251.0,544.26086956521738,501.0,501.0,501.0
crystal palace,England,1001.0,251.0,557.59090909090912,501.0,424.75,751.0
stoke,England,1501.0,496.0,981.9375,1001.0,1001.0,1001.0
watford,England,2001.0,496.0,1177.1764705882354,1001.0,751.0,1501.0
southampton,England,3001.0,496.0,1594.4375,1251.0,1001.0,2126.0
aston villa,England,9001.0,1001.0,5701.0,5001.0,4626.0,8001.0
bournemouth,England,10001.0,496.0,4654.4615384615381,4001.0,2001.0,9001.0
newcastle,England,10001.0,1001.0,5273.727272727273,4001.0,2751.0,9001.0
norwich,England,10001.0,1001.0,5455.545454545455,4001.0,3251.0,9001.0
sunderland,England,10001.0,1001.0,6091.909090909091,5001.0,4751.0,9001.0
swansea,England,10001.0,496.0,4542.25,3251.0,1501.0,9001.0
west brom,England,10001.0,1001.0,4751.0,3001.0,2376.0,9001.0
psg,France,1.0,1.0,1.0,1.0,1.0,1.0
monaco,France,201.0,41.0,106.73333333333333,95.0,73.5,138.5
lyon,France,401.0,51.0,137.93333333333334,101.0,88.0,151.0
st etienne,France,501.0,91.0,321.93333333333334,301.0,148.0,501.0
marseille,France,751.0,95.0,340.60000000000002,251.0,251.0,426.0
angers,France,1001.0,95.0,423.61538461538464,501.0,101.0,501.0
caen,France,1001.0,95.0,654.66666666666663,501.0,501.0,1001.0
nice,France,1001.0,95.0,441.36363636363637,251.0,251.0,501.0
rennes,France,1001.0,95.0,542.16666666666663,401.0,288.5,1001.0
