name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.07,1.03,1.0536842105263158,1.05,1.0449999999999999,1.0649999999999999
salzburg,Germany,1.1,1.1,1.1000000000000001,1.1000000000000001,1.1000000000000001,1.1000000000000001
wolfsberger ac,Germany,5.0,5.0,5.0,5.0,5.0,5.0
rapid vienna,Germany,13.0,13.0,13.0,13.0,13.0,13.0
bor dortmund,Germany,34.0,13.0,19.094736842105263,15.0,15.0,21.5
austria vienna,Germany,40.0,40.0,40.0,40.0,40.0,40.0
bayer leverkusen,Germany,55.0,21.0,32.578947368421055,26.0,21.0,46.0
sturm graz,Germany,60.0,60.0,60.0,60.0,60.0,60.0
altach,Germany,100.0,100.0,100.0,100.0,100.0,100.0
vfl wolfsburg,Germany,101.0,41.0,70.0,67.0,51.0,98.5
schalke 04,Germany,223.0,67.0,104.68421052631579,81.0,67.0,138.0
bor monchengladbach,Germany,171.0,75.0,117.78947368421052,125.0,101.0,126.0
sv grodig,Germany,151.0,151.0,151.0,151.0,151.0,151.0
hoffenheim,Germany,200.0,81.0,138.31578947368422,150.0,113.5,151.0
admira,Germany,251.0,251.0,251.0,251.0,251.0,251.0
ried,Germany,451.0,451.0,451.0,451.0,451.0,451.0
mainz 05,Germany,501.0,180.0,351.63157894736844,400.0,276.0,401.0
wiener neustadt,Germany,951.0,951.0,951.0,951.0,951.0,951.0
eintracht frankfurt,Germany,1001.0,99.0,570.88888888888891,501.0,288.25,1001.0
fc koln,Germany,1501.0,99.0,1045.1111111111111,1001.0,751.0,1500.0
hannover 96,Germany,1501.0,251.0,733.72222222222217,600.0,501.0,923.5
hertha berlin,Germany,1501.0,501.0,1003.1666666666666,1001.0,774.25,1001.0
vfb stuttgart,Germany,2000.0,201.0,1000.3888888888889,897.0,751.0,1001.0
augsburg,Germany,2001.0,99.0,809.0,751.0,526.0,1000.0
freiburg,Germany,2500.0,99.0,1503.4444444444443,1501.0,1001.0,2001.0
werder bremen,Germany,2500.0,99.0,1385.3888888888889,1126.0,1001.0,2001.0
paderborn,Germany,2501.0,99.0,1312.0,1001.0,751.0,1876.0
hamburg,Germany,2501.0,301.0,1000.3888888888889,897.0,501.0,1001.0
barcelona,Spain,1.91,1.67,1.8400000000000003,1.8400000000000001,1.8300000000000001,1.8500000000000001
real madrid,Spain,2.2,2.1,2.1130000000000004,2.1000000000000001,2.1000000000000001,2.1000000000000001
atletico madrid,Spain,26.0,15.0,18.824999999999999,17.0,15.0,23.5
valencia,Spain,67.0,22.0,47.950000000000003,51.0,41.0,51.0
seville,Spain,523.0,151.0,253.90000000000001,201.0,201.0,251.0
villarreal,Spain,950.0,251.0,367.68421052631578,301.0,301.0,301.0
athletic bilbao,Spain,1501.0,201.0,553.21052631578948,351.0,251.0,751.0
celta vigo,Spain,1501.0,751.0,945.0,1001.0,774.25,1001.0
real sociedad,Spain,2001.0,201.0,708.47368421052636,501.0,501.0,897.0
espanyol,Spain,2501.0,844.0,1503.3333333333333,1501.0,1126.0,1501.0
malaga,Spain,2501.0,844.0,1308.8888888888889,1376.0,1001.0,1501.0
eibar,Spain,5001.0,844.0,2822.7777777777778,3001.0,2001.0,4001.0
granada,Spain,5001.0,844.0,1767.2222222222222,1501.0,1126.0,2001.0
rayo vallecano,Spain,5001.0,844.0,2100.5555555555557,2001.0,1126.0,3001.0
almeria,Spain,7501.0,844.0,2878.3333333333335,3001.0,1376.0,3751.0
deportivo la coruna,Spain,8001.0,844.0,3045.0,2501.0,2001.0,4001.0
elche,Spain,8001.0,844.0,3045.0,2501.0,1251.0,4001.0
getafe,Spain,8001.0,844.0,2489.4444444444443,2501.0,1001.0,2501.0
levante,Spain,8001.0,844.0,2878.3333333333335,2501.0,1251.0,4501.0
cordoba,Spain,9001.0,844.0,4018.1764705882351,5001.0,2501.0,5001.0
chelsea,England,1.55,1.44,1.5036,1.5,1.5,1.5
man city,England,4.12,3.3,3.6943999999999999,3.75,3.5,3.75
man utd,England,17.0,11.0,14.98,15.0,15.0,15.0
arsenal,England,24.0,17.0,20.199999999999999,21.0,19.0,21.0
liverpool,England,48.0,26.0,37.0,34.0,34.0,41.0
tottenham,England,175.0,67.0,136.12,151.0,126.0,151.0
everton,England,665.0,251.0,405.12,401.0,301.0,496.0
southampton,England,1501.0,496.0,751.39999999999998,751.0,501.0,1001.0
swansea,England,2501.0,496.0,1757.52,2001.0,1501.0,2001.0
leicester,England,5001.0,496.0,3147.52,3001.0,2501.0,5001.0
newcastle,England,5001.0,496.0,2577.52,2001.0,2001.0,3001.0
stoke,England,5001.0,496.0,2397.52,2501.0,2501.0,2501.0
west ham,England,5001.0,496.0,2837.52,2501.0,2501.0,3001.0
aston villa,England,7501.0,496.0,3377.52,2501.0,2001.0,5001.0
hull,England,7501.0,496.0,4517.5200000000004,5001.0,5001.0,5001.0
crystal palace,England,10001.0,496.0,4937.5200000000004,5001.0,4001.0,5001.0
sunderland,England,10001.0,496.0,3837.52,5001.0,2501.0,5001.0
west brom,England,10001.0,496.0,4517.5200000000004,5001.0,3501.0,5001.0
qpr,England,20001.0,496.0,6937.5200000000004,7501.0,5001.0,10001.0
burnley,England,25001.0,496.0,7837.5200000000004,7501.0,7501.0,10001.0
psg,France,1.3,1.18,1.2258823529411764,1.22,1.2,1.25
marseille,France,6.0,4.4,5.2947058823529414,5.5,5.0,5.5
lille,France,51.0,21.0,32.176470588235297,34.0,29.0,34.0
monaco,France,51.0,25.0,32.470588235294116,34.0,29.0,34.0
lyon,France,51.0,34.0,42.529411764705884,41.0,41.0,41.0
bordeaux,France,81.0,51.0,71.764705882352942,67.0,67.0,81.0
st etienne,France,101.0,62.0,82.470588235294116,81.0,67.0,101.0
metz,France,1001.0,99.0,781.13333333333333,1001.0,751.0,1001.0
montpellier,France,1001.0,99.0,641.13333333333333,751.0,501.0,876.0
nantes,France,1001.0,99.0,731.13333333333333,751.0,626.0,1001.0
toulouse,France,1501.0,99.0,751.13333333333333,751.0,501.0,1001.0
nice,France,2501.0,99.0,1347.8,1001.0,1001.0,2251.0
rennes,France,2501.0,99.0,1181.1333333333334,1001.0,876.0,1501.0
lorient,France,3501.0,99.0,1147.8,1001.0,751.0,1001.0
caen,France,4001.0,99.0,1747.8,1501.0,1501.0,2001.0
bastia,France,5001.0,99.0,1847.8,1501.0,1251.0,2001.0
guingamp,France,5001.0,99.0,2533.2857142857142,2001.0,2001.0,4376.0
lens,France,5001.0,99.0,3181.1333333333332,3001.0,2001.0,5001.0
reims,France,5001.0,99.0,2347.8000000000002,2001.0,1001.0,4501.0
evian,France,10001.0,99.0,4214.4666666666662,4001.0,1751.0,5001.0
juventus,Italy,1.62,1.5,1.5431578947368421,1.55,1.5,1.5700000000000001
roma,Italy,3.75,3.13,3.5368421052631582,3.5,3.5,3.6000000000000001
napoli,Italy,17.0,11.7,14.889473684210525,15.0,15.0,15.0
ac milan,Italy,30.0,17.0,24.05263157894737,26.0,21.0,26.0
inter,Italy,41.0,23.0,29.736842105263158,29.0,26.0,32.0
fiorentina,Italy,143.0,23.0,41.157894736842103,29.0,26.0,34.0
lazio,Italy,301.0,150.0,194.52631578947367,201.0,151.0,237.0
udinese,Italy,501.0,50.0,209.68421052631578,201.0,176.0,251.0
sampdoria,Italy,1001.0,151.0,428.5,434.0,201.0,560.25
verona,Italy,1001.0,451.0,572.9473684210526,501.0,501.0,584.5
torino,Italy,1001.0,451.0,751.38888888888891,751.0,501.0,1001.0
parma,Italy,1001.0,180.0,781.42105263157896,751.0,601.0,1001.0
atalanta,Italy,1501.0,669.0,975.52941176470586,1001.0,951.0,1001.0
genoa,Italy,1501.0,501.0,823.64705882352939,751.0,587.0,1001.0
cagliari,Italy,2001.0,587.0,1132.4705882352941,1001.0,950.0,1501.0
empoli,Italy,2001.0,839.0,1517.8823529411766,1501.0,1001.0,2001.0
palermo,Italy,2001.0,751.0,1294.3529411764705,1001.0,1001.0,1501.0
sassuolo,Italy,2501.0,669.0,1584.9411764705883,2001.0,1001.0,2001.0
cesena,Italy,2501.0,839.0,1694.3529411764705,2001.0,1001.0,2001.0
chievo,Italy,2501.0,587.0,1353.0588235294117,1001.0,1001.0,1501.0
celtic,Scotland,1.12,1.05,1.0725000000000002,1.0700000000000001,1.0600000000000001,1.0700000000000001
aberdeen,Scotland,17.6,13.0,15.109999999999999,15.0,14.5,16.0
dundee utd,Scotland,26.0,2.42,22.081,21.0,21.0,26.0
inverness,Scotland,67.0,41.0,58.200000000000003,56.0,51.0,67.0
hamilton,Scotland,101.0,64.0,88.450000000000003,81.0,81.0,101.0
kilmarnock,Scotland,251.0,81.0,164.55000000000001,165.5,126.0,201.0
motherwell,Scotland,351.0,109.0,232.90000000000001,251.0,201.0,251.0
st johnstone,Scotland,501.0,180.0,279.39999999999998,251.0,251.0,263.5
dundee,Scotland,1001.0,180.0,516.79999999999995,501.0,501.0,501.0
partick,Scotland,1001.0,401.0,563.0,501.0,460.5,563.5
st mirren,Scotland,2001.0,401.0,1078.0,1001.0,751.0,1501.0
ross county,Scotland,5001.0,519.0,2068.8000000000002,1501.0,1438.5,2626.0
psv,Holland,2.2,1.8,1.891111111111111,1.8500000000000001,1.8300000000000001,1.9099999999999999
