name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,1.02,,1.02,1.02,1.05,1.02,,,1.02,,,,1.03,,,,,1.05,,1.04,,1.04,,
bor dortmund,Germany,21.0,15.0,19.0,,19.0,15.0,15.0,26.0,,,15.0,,,,15.0,,,,,9.0,,9.0,,29.0,,
wolfsburg,Germany,67.0,51.0,51.0,,51.0,51.0,21.0,81.0,,,51.0,,,,51.0,,,,,67.0,,71.0,,76.0,,
bayer leverkusen,Germany,101.0,101.0,67.0,,67.0,81.0,21.0,151.0,,,101.0,,,,101.0,,,,,101.0,,101.0,,81.0,,
schalke 04,Germany,201.0,101.0,67.0,,67.0,81.0,51.0,201.0,,,101.0,,,,101.0,,,,,101.0,,101.0,,95.0,,
bor monchengladbach,Germany,751.0,,101.0,,101.0,201.0,81.0,201.0,,,101.0,,,,151.0,,,,,101.0,,101.0,,95.0,,
fc koln,Germany,1501.0,,1251.0,,1251.0,501.0,501.0,501.0,,,1001.0,,,,501.0,,,,,501.0,,601.0,,48.0,,
hertha berlin,Germany,1501.0,,751.0,,751.0,501.0,751.0,501.0,,,751.0,,,,751.0,,,,,501.0,,601.0,,48.0,,
eintracht frankfurt,Germany,3001.0,,1251.0,,1251.0,501.0,751.0,501.0,,,1001.0,,,,501.0,,,,,501.0,,501.0,,19.0,,
hamburg,Germany,3001.0,,601.0,,601.0,501.0,1001.0,501.0,,,751.0,,,,501.0,,,,,501.0,,601.0,,23.0,,
hoffenheim,Germany,3001.0,,751.0,,751.0,501.0,1001.0,501.0,,,1501.0,,,,1001.0,,,,,1001.0,,1001.0,,23.0,,
mainz 05,Germany,3001.0,,751.0,,751.0,401.0,751.0,501.0,,,1001.0,,,,501.0,,,,,1001.0,,1001.0,,48.0,,
werder bremen,Germany,4001.0,,1251.0,,1251.0,301.0,1501.0,501.0,,,1501.0,,,,751.0,,,,,1001.0,,1001.0,,48.0,,
hannover,Germany,4501.0,,1751.0,,1751.0,501.0,751.0,501.0,,,1501.0,,,,501.0,,,,,1001.0,,1001.0,,23.0,,
vfb stuttgart,Germany,4501.0,,751.0,,751.0,501.0,1001.0,501.0,,,1501.0,,,,501.0,,,,,1001.0,,1001.0,,23.0,,
augsburg,Germany,4501.0,,1501.0,,1501.0,501.0,1001.0,501.0,,,2001.0,,,,1001.0,,,,,1001.0,,1001.0,,48.0,,
ingolstadt,Germany,4501.0,,1001.0,,1001.0,751.0,1501.0,501.0,,,1001.0,,,,1001.0,,,,,501.0,,501.0,,90.0,,
darmstadt,Germany,4501.0,,2001.0,,2001.0,1001.0,5001.0,501.0,,,2001.0,,,,1501.0,,,,,1001.0,,1001.0,,90.0,,
barcelona,Spain,1.8,1.73,,,,1.8,1.83,1.83,,,,,,,1.8,,,,,,,,,1.75,,
real madrid,Spain,2.1,2.1,,,,2.0,2.0,2.0,,,,,,,2.1,,,,,,,,,2.31,,
atletico madrid,Spain,21.0,19.0,,,,17.0,17.0,17.0,,,,,,,15.0,,,,,,,,,20.0,,
valencia,Spain,251.0,,,,,351.0,501.0,501.0,,,,,,,126.0,,,,,,,,,266.0,,
villarreal,Spain,401.0,501.0,,,,401.0,501.0,501.0,,,,,,,251.0,,,,,,,,,266.0,,
celta vigo,Spain,501.0,501.0,,,,401.0,501.0,501.0,,,,,,,126.0,,,,,,,,,285.0,,
seville,Spain,751.0,,,,,501.0,201.0,501.0,,,,,,,251.0,,,,,,,,,190.0,,
athletic bilbao,Spain,1501.0,,,,,1001.0,,501.0,,,,,,,,,,,,,,,,143.0,,
espanyol,Spain,1501.0,,,,,1001.0,1001.0,501.0,,,,,,,,,,,,,,,,143.0,,
malaga,Spain,2001.0,,,,,1501.0,501.0,501.0,,,,,,,,,,,,,,,,143.0,,
rayo vallecano,Spain,3001.0,,,,,1501.0,2501.0,501.0,,,,,,,,,,,,,,,,143.0,,
real sociedad,Spain,4001.0,,,,,1501.0,1001.0,501.0,,,,,,,,,,,,,,,,190.0,,
levante,Spain,4501.0,,,,,2001.0,2501.0,501.0,,,,,,,,,,,,,,,,143.0,,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
deportivo la coruna,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
getafe,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
gijon,Spain,4501.0,,,,,3001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
granada,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,,,,,,,,,,,143.0,,
man city,England,1.91,1.8,,1.91,1.91,1.91,1.91,1.91,1.91,2.0,1.91,1.91,1.91,1.9,1.9,1.91,,1.9,2.0,1.9,2.0,1.91,,2.03,,2.07
arsenal,England,2.63,2.5,,2.5,2.63,2.5,2.5,2.5,2.5,2.5,2.38,2.5,2.5,2.5,2.5,2.75,,2.5,2.5,2.6,2.5,2.6,,2.63,,2.7
