name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.0,,,,,1.01,1.01,1.01,,,,,1.01,,1.01,,,1.01,,,,1.02,1.01,
vfl wolfsburg,Germany,,67.0,,,,,51.0,51.0,67.0,,,,,51.0,,67.0,,,51.0,80.0,,,30.0,34.0,
bayer leverkusen,Germany,,101.0,,,,,67.0,81.0,67.0,,,,,81.0,,67.0,,,81.0,150.0,,,95.0,161.0,
bor monchengladbach,Germany,,81.0,,,,,126.0,126.0,126.0,,,,,126.0,,126.0,,,126.0,250.0,,,57.0,252.0,
schalke 04,Germany,,126.0,,,,,201.0,251.0,151.0,,,,,151.0,,151.0,,,151.0,250.0,,,285.0,267.0,
hoffenheim,Germany,,251.0,,,,,751.0,501.0,251.0,,,,,501.0,,251.0,,,501.0,750.0,,,95.0,369.0,
bor dortmund,Germany,,101.0,,,,,251.0,251.0,251.0,,,,,251.0,,251.0,,,251.0,800.0,,,143.0,281.0,
hannover 96,Germany,,,,,,,501.0,501.0,,,,,,501.0,,,,,501.0,1500.0,,,190.0,844.0,
mainz 05,Germany,,,,,,,401.0,501.0,401.0,,,,,501.0,,,,,501.0,1500.0,,,494.0,844.0,
eintracht frankfurt,Germany,,,,,,,1001.0,501.0,,,,,,501.0,,,,,501.0,1500.0,,,950.0,844.0,
augsburg,Germany,,,,,,,2001.0,501.0,,,,,,751.0,,,,,751.0,350.0,,,32.0,844.0,
hertha berlin,Germany,,,,,,,1501.0,501.0,,,,,,1001.0,,,,,1001.0,2500.0,,,32.0,844.0,
vfb stuttgart,Germany,,,,,,,1001.0,501.0,501.0,,,,,1001.0,,,,,1001.0,2500.0,,,114.0,844.0,
fc koln,Germany,,,,,,,1001.0,501.0,,,,,,751.0,,,,,751.0,2500.0,,,475.0,844.0,
paderborn,Germany,,,,,,,2501.0,501.0,,,,,,1001.0,,,,,1001.0,2500.0,,,133.0,844.0,
hamburg,Germany,,,,,,,2501.0,501.0,,,,,,1001.0,,,,,1001.0,2000.0,,,732.0,844.0,
freiburg,Germany,,,,,,,2001.0,501.0,,,,,,1001.0,,,,,1001.0,3000.0,,,32.0,844.0,
werder bremen,Germany,,,,,,,2001.0,501.0,,,,,,1001.0,,,,,1001.0,4000.0,,,32.0,844.0,
real madrid,Spain,,1.33,,1.3,,,1.4,1.36,,1.33,,,,1.3,,1.33,,,,,,1.33,1.33,1.29,
barcelona,Spain,,3.5,,3.4,,,2.88,3.3,,3.5,,,,3.5,,3.5,,,,,,3.5,3.52,3.33,
atletico madrid,Spain,,17.0,,21.0,,,26.0,17.0,,21.0,,,,21.0,,21.0,,,,,,21.0,16.2,14.6,
seville,Spain,,,,251.0,,,201.0,201.0,,401.0,,,,201.0,,251.0,,,,,,401.0,124.0,272.0,
valencia,Spain,,,,201.0,,,201.0,151.0,,401.0,,,,151.0,,101.0,,,,,,401.0,171.0,179.0,
villarreal,Spain,,,,,,,,501.0,,501.0,,,,501.0,,501.0,,,,,,501.0,950.0,844.0,
malaga,Spain,,,,,,,,1001.0,,1501.0,,,,751.0,,,,,,,,1501.0,13.8,844.0,
athletic bilbao,Spain,,,,,,,,501.0,,1501.0,,,,501.0,,501.0,,,,,,1501.0,380.0,844.0,
celta vigo,Spain,,,,,,,,1001.0,,2001.0,,,,1001.0,,,,,,,,2001.0,950.0,844.0,
real sociedad,Spain,,,,,,,,1001.0,,2501.0,,,,1001.0,,,,,,,,2501.0,380.0,844.0,
