name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.05,1.01,1.0238095238095237,1.02,1.02,1.03
bor dortmund,Germany,28.0,9.0,18.761904761904763,17.0,15.0,23.0
wolfsburg,Germany,161.0,21.0,76.0,67.0,51.0,81.0
schalke 04,Germany,251.0,51.0,136.5,101.0,101.0,201.0
bayer leverkusen,Germany,401.0,21.0,162.5,151.0,101.0,151.0
bor monchengladbach,Germany,751.0,81.0,273.66666666666669,151.0,101.0,426.0
hertha berlin,Germany,2501.0,501.0,1212.5384615384614,1001.0,751.0,1501.0
eintracht frankfurt,Germany,3001.0,501.0,1542.6666666666667,1126.0,688.5,3001.0
fc koln,Germany,3001.0,501.0,1396.8333333333333,1126.0,501.0,1876.0
hamburg,Germany,3001.0,501.0,1459.3333333333333,876.0,501.0,3001.0
mainz 05,Germany,3001.0,501.0,1480.1666666666667,876.0,688.5,3001.0
ingolstadt,Germany,4501.0,501.0,1855.1666666666667,1001.0,938.5,3501.0
hannover,Germany,5001.0,501.0,2230.1666666666665,1251.0,688.5,4626.0
vfb stuttgart,Germany,5001.0,501.0,1997.1538461538462,1001.0,601.0,4501.0
werder bremen,Germany,5001.0,501.0,2376.0,1501.0,938.5,4251.0
augsburg,Germany,6001.0,501.0,2646.8333333333335,1501.0,1001.0,4876.0
darmstadt,Germany,6001.0,501.0,3209.3333333333335,2501.0,1376.0,5251.0
hoffenheim,Germany,8001.0,501.0,2855.1666666666665,1001.0,751.0,4251.0
barcelona,Spain,1.85,1.72,1.7904545454545455,1.8,1.7549999999999999,1.8
real madrid,Spain,2.39,2.0,2.1086363636363639,2.1000000000000001,2.1000000000000001,2.1000000000000001
atletico madrid,Spain,26.0,17.0,20.136363636363637,21.0,17.5,21.0
celta vigo,Spain,501.0,126.0,369.81818181818181,501.0,251.0,501.0
villarreal,Spain,501.0,201.0,365.77272727272725,401.0,251.0,501.0
valencia,Spain,501.0,126.0,258.40909090909093,251.0,201.0,251.0
seville,Spain,751.0,190.0,519.52380952380952,501.0,251.0,751.0
athletic bilbao,Spain,1501.0,143.0,1029.0,1001.0,626.0,1501.0
espanyol,Spain,2501.0,143.0,1510.4666666666667,1501.0,1001.0,2251.0
betis,Spain,5001.0,143.0,3077.1333333333332,4001.0,1751.0,4501.0
deportivo la coruna,Spain,5001.0,143.0,2689.7142857142858,2501.0,1813.5,4001.0
eibar,Spain,5001.0,143.0,3154.0,3251.0,1751.0,4876.0
malaga,Spain,5001.0,143.0,1643.8,1251.0,1001.0,2251.0
real sociedad,Spain,5001.0,190.0,2478.7857142857142,2501.0,1126.0,4001.0
getafe,Spain,10001.0,143.0,3832.5714285714284,4001.0,2501.0,4501.0
gijon,Spain,10001.0,143.0,3761.1428571428573,4501.0,1626.0,5001.0
granada,Spain,10001.0,143.0,4118.2857142857147,4501.0,3251.0,5001.0
levante,Spain,10001.0,143.0,4582.5714285714284,5001.0,3001.0,5001.0
rayo vallecano,Spain,10001.0,143.0,3296.8571428571427,3001.0,1751.0,4001.0
ud las palmas,Spain,10001.0,143.0,4304.5,5001.0,3876.0,5001.0
man city,England,2.05,1.83,1.9295238095238094,1.9099999999999999,1.9099999999999999,2.0
arsenal,England,2.74,2.3,2.5452380952380955,2.5,2.5,2.6000000000000001
man utd,England,11.0,7.5,9.4299999999999997,9.5,9.0,10.0
liverpool,England,41.0,26.0,33.909090909090907,34.0,34.0,34.0
chelsea,England,81.0,51.0,69.047619047619051,67.0,67.0,81.0
tottenham,England,126.0,41.0,74.047619047619051,67.0,67.0,81.0
west ham,England,751.0,80.0,375.0,251.0,251.0,501.0
everton,England,901.0,251.0,526.9545454545455,501.0,497.25,538.5
southampton,England,1001.0,151.0,598.38095238095241,751.0,496.0,751.0
leicester,England,1501.0,251.0,648.5,501.0,501.0,751.0
crystal palace,England,3001.0,496.0,1379.2857142857142,1001.0,1001.0,1501.0
swansea,England,4001.0,496.0,1632.3157894736842,1501.0,1001.0,2251.0
stoke,England,5001.0,496.0,2382.3157894736842,2001.0,1001.0,3001.0
watford,England,5001.0,496.0,3664.5555555555557,4501.0,2626.0,5001.0
west brom,England,7501.0,496.0,2806.2777777777778,2501.0,1501.0,3001.0
aston villa,England,10001.0,496.0,5445.166666666667,5001.0,3001.0,7876.0
bournemouth,England,10001.0,496.0,5177.1764705882351,5001.0,4001.0,7501.0
newcastle,England,10001.0,496.0,4472.9444444444443,4501.0,2376.0,5001.0
norwich,England,10001.0,496.0,5412.4705882352937,5001.0,5001.0,8001.0
sunderland,England,10001.0,496.0,5997.8888888888887,7501.0,5001.0,7876.0
psg,France,1.02,1.0,1.0095000000000001,1.01,1.01,1.01
lyon,France,41.0,21.0,27.699999999999999,26.0,23.0,31.0
monaco,France,101.0,21.0,40.399999999999999,36.0,26.0,41.0
st etienne,France,161.0,51.0,102.57894736842105,101.0,96.0,101.0
marseille,France,201.0,101.0,148.89473684210526,151.0,151.0,151.0
nice,France,801.0,201.0,466.625,501.0,401.0,501.0
caen,France,1001.0,251.0,627.92307692307691,551.0,501.0,751.0
lille,France,1001.0,401.0,553.94117647058829,501.0,401.0,501.0
nantes,France,1001.0,501.0,816.38461538461536,1001.0,601.0,1001.0
rennes,France,1001.0,201.0,508.35294117647061,501.0,301.0,601.0
angers,France,1501.0,251.0,599.4375,501.0,338.5,701.0
bordeaux,France,1510.0,201.0,582.0,501.0,251.0,501.0
reims,France,1751.0,751.0,1346.8333333333333,1501.0,1001.0,1526.0
lorient,France,2001.0,501.0,1001.0,1001.0,501.0,1126.0
guingamp,France,2501.0,501.0,1242.6666666666667,1026.0,1001.0,1163.5
montpellier,France,3001.0,501.0,1667.6666666666667,1501.0,1376.0,2001.0
toulouse,France,3001.0,501.0,1726.0,1751.0,801.0,2501.0
bastia,France,4001.0,501.0,2192.6666666666665,2001.0,2001.0,2501.0
gfco ajaccio,France,4501.0,1001.0,2432.818181818182,2501.0,2001.0,2751.0
troyes,France,6001.0,751.0,2796.8333333333335,2501.0,1601.0,3376.0
roma,Italy,3.0,2.62,2.7777272727272728,2.75,2.75,2.7999999999999998
napoli,Italy,4.0,2.62,3.4595454545454545,3.5,3.4100000000000001,3.75
juventus,Italy,6.5,4.0,4.7340909090909093,4.5,4.3300000000000001,5.0
inter,Italy,9.0,5.0,6.2904545454545451,6.0,5.5,6.9725000000000001
fiorentina,Italy,12.0,6.5,10.540909090909091,11.0,10.25,11.0
ac milan,Italy,51.0,21.0,28.772727272727273,26.0,21.0,34.0
lazio,Italy,67.0,26.0,42.18181818181818,41.0,34.0,50.25
torino,Italy,501.0,143.0,393.28571428571428,451.0,301.0,501.0
sassuolo,Italy,551.0,95.0,363.93333333333334,301.0,251.0,501.0
sampdoria,Italy,751.0,95.0,475.60000000000002,501.0,401.0,501.0
atalanta,Italy,1001.0,95.0,635.39999999999998,626.0,501.0,751.0
genoa,Italy,1001.0,95.0,552.58333333333337,501.0,501.0,751.0
udinese,Italy,1001.0,95.0,797.89999999999998,1001.0,751.0,1001.0
palermo,Italy,1251.0,95.0,805.0,1001.0,626.0,1001.0
bologna,Italy,3001.0,95.0,2160.4000000000001,2501.0,2126.0,2876.0
chievo,Italy,3001.0,95.0,2035.4000000000001,2501.0,1063.5,3001.0
empoli,Italy,3001.0,95.0,1510.4000000000001,1251.0,751.0,2376.0
verona,Italy,3001.0,95.0,1760.4000000000001,1501.0,1501.0,2751.0
frosinone,Italy,4001.0,95.0,2510.4000000000001,2501.0,2501.0,3626.0
carpi fc,Italy,10001.0,95.0,5460.3999999999996,5001.0,4501.0,8751.0
celtic,Scotland,1.02,1.01,1.0162500000000001,1.02,1.01,1.02
aberdeen,Scotland,41.0,17.0,28.0625,26.0,21.0,35.75
hearts,Scotland,81.0,41.0,60.75,67.0,51.0,67.0
st johnstone,Scotland,751.0,501.0,639.88888888888891,751.0,501.0,751.0
ross county,Scotland,1001.0,501.0,586.0,501.0,501.0,576.0
dundee,Scotland,1501.0,501.0,751.0,751.0,501.0,751.0
inverness,Scotland,2001.0,501.0,969.75,1001.0,688.5,1001.0
hamilton,Scotland,2001.0,501.0,1195.4444444444443,1001.0,501.0,2001.0
motherwell,Scotland,3001.0,501.0,1969.75,2001.0,1688.5,2251.0
dundee utd,Scotland,4501.0,501.0,2438.5,2251.0,1751.0,3001.0
kilmarnock,Scotland,5001.0,501.0,3376.0,4001.0,2376.0,4251.0
partick,Scotland,5001.0,501.0,3688.5,4501.0,2501.0,5001.0
ajax,Holland,2.0,1.83,1.8841176470588237,1.8999999999999999,1.8500000000000001,1.9099999999999999
psv,Holland,2.75,2.25,2.6152941176470588,2.6499999999999999,2.6200000000000001,2.75
feyenoord,Holland,7.0,5.0,5.7723529411764707,6.0,5.0,6.0
