name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.0008333333333332,1.0,1.0,1.0
vfl wolfsburg,Germany,101.0,26.0,36.692307692307693,31.0,29.0,34.0
schalke 04,Germany,201.0,151.0,176.0,176.0,163.5,188.5
bor monchengladbach,Germany,501.0,201.0,321.0,201.0,201.0,501.0
bayer leverkusen,Germany,970.0,201.0,437.5,376.0,213.5,501.0
bor dortmund,Germany,501.0,501.0,501.0,501.0,501.0,501.0
hannover 96,Germany,501.0,501.0,501.0,501.0,501.0,501.0
mainz 05,Germany,501.0,401.0,451.0,451.0,426.0,476.0
hoffenheim,Germany,751.0,501.0,626.0,626.0,563.5,688.5
eintracht frankfurt,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
fc koln,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
vfb stuttgart,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
hertha berlin,Germany,1501.0,501.0,1001.0,1001.0,751.0,1251.0
augsburg,Germany,2001.0,501.0,1251.0,1251.0,876.0,1626.0
freiburg,Germany,2001.0,501.0,1251.0,1251.0,876.0,1626.0
werder bremen,Germany,2001.0,501.0,1251.0,1251.0,876.0,1626.0
hamburg,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
paderborn,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
barcelona,Spain,1.33,1.17,1.27,1.28,1.25,1.29
real madrid,Spain,4.33,3.25,3.809047619047619,3.75,3.75,4.0
atletico madrid,Spain,126.0,1.97,60.57,51.0,51.0,81.0
valencia,Spain,501.0,101.0,162.52380952380952,126.0,101.0,151.0
almeria,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
celta vigo,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
cordoba,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
deportivo la coruna,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
eibar,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
elche,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
espanyol,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
getafe,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
granada,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
levante,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
rayo vallecano,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
real sociedad,Spain,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0
seville,Spain,1501.0,1.97,834.495,1001.0,626.0,1001.0
villarreal,Spain,5001.0,1.02,2167.6700000000001,2501.0,1001.0,2501.0
malaga,Spain,10001.0,1001.0,5501.0,5501.0,3251.0,7751.0
athletic bilbao,Spain,20001.0,1001.0,10501.0,10501.0,5751.0,15251.0
chelsea,England,1.09,1.05,1.0658333333333334,1.0649999999999999,1.0600000000000001,1.0725
man city,England,25.0,15.0,17.5,17.0,15.0,19.0
