name,country,max,min,mean,median,twentyfive,seventyfive
Bayern Munich,Germany,1.18,1.1,1.1274999999999999,1.1200000000000001,1.1200000000000001,1.1324999999999998
Bor Dortmund,Germany,6.0,5.0,5.8944999999999999,6.0,6.0,6.0
Bayer Leverkusen,Germany,41.0,21.0,27.699999999999999,26.0,23.0,32.25
Schalke 04,Germany,251.0,74.0,132.80000000000001,101.0,89.25,163.5
VfL Wolfsburg,Germany,351.0,101.0,219.64705882352942,251.0,150.0,251.0
Mainz 05,Germany,501.0,78.0,340.39999999999998,400.0,160.25,501.0
Bor Monchengladbach,Germany,501.0,101.0,208.94999999999999,151.0,144.0,215.75
Hamburg,Germany,751.0,124.0,367.10000000000002,263.0,171.5,501.0
Eintracht Frankfurt,Germany,751.0,255.0,472.45454545454544,500.0,361.0,501.0
Hannover 96,Germany,751.0,270.0,481.39999999999998,450.5,385.0,501.0
Hoffenheim,Germany,751.0,300.0,446.66666666666669,451.0,340.0,501.0
Hertha Berlin,Germany,1001.0,150.0,413.0,401.0,186.25,501.0
VfB Stuttgart,Germany,1001.0,200.0,414.21052631578948,301.0,253.0,501.0
Werder Bremen,Germany,1001.0,301.0,551.75,501.0,400.75,623.5
Augsburg,Germany,1501.0,205.0,495.0,400.0,280.5,426.0
Freiburg,Germany,2001.0,76.0,795.83333333333337,303.0,94.5,1626.0
Nurnberg,Germany,2501.0,265.0,1039.6666666666667,561.0,354.5,1688.5
Braunschweig,Germany,5001.0,240.0,1381.8333333333333,367.0,319.5,1601.0
Barcelona,Spain,1.4,1.25,1.2988888888888888,1.29,1.29,1.3
Real Madrid,Spain,5.0,3.0,4.3361111111111112,4.5,4.0925000000000002,4.5
Atletico Madrid,Spain,12.0,8.8,10.75,11.0,10.050000000000001,11.0
Villarreal,Spain,1001.0,235.0,384.75,300.5,287.75,327.5
Athl Bilbao,Spain,1001.0,400.0,685.5,665.5,400.75,962.75
Valencia,Spain,2001.0,325.0,684.77777777777783,532.0,427.0,600.0
Real Sociedad,Spain,3001.0,295.0,782.33333333333337,504.0,401.0,600.0
Sevilla,Spain,3001.0,305.0,922.25,721.0,383.75,925.25
Getafe,Spain,3001.0,565.0,1598.0,1251.0,904.0,2500.0
Levante,Spain,3001.0,565.0,1973.0,2251.0,904.0,3000.0
Almeria,Spain,10001.0,565.0,3713.6666666666665,2975.0,812.0,5000.0
Betis,Spain,10001.0,326.0,2701.125,975.5,715.75,4000.0
Celta Vigo,Spain,10001.0,565.0,2973.0,1751.0,904.0,4000.0
Elche,Spain,10001.0,565.0,3848.0,3000.0,904.0,5626.0
Espanyol,Spain,10001.0,565.0,2535.5,1001.0,904.0,3000.0
Granada,Spain,10001.0,565.0,2910.5,2500.0,904.0,3001.0
Malaga,Spain,10001.0,501.0,2723.0,975.5,715.75,4000.0
Osasuna,Spain,10001.0,565.0,3473.0,2751.0,904.0,5000.0
Rayo Vallecano,Spain,10001.0,565.0,2848.0,1251.0,904.0,4000.0
Valladolid,Spain,10001.0,565.0,3223.0,2751.0,904.0,4000.0
Man City,England,3.76,3.5,3.6645454545454546,3.75,3.6000000000000001,3.75
Arsenal,England,4.59,4.0,4.4431818181818183,4.5,4.3725000000000005,4.5
Chelsea,England,4.88,3.75,4.456818181818182,4.5,4.3725000000000005,4.5
Man Utd,England,6.04,4.8,5.5354545454545452,5.5,5.5,5.9850000000000003
Liverpool,England,8.0,6.5,7.3390909090909098,7.4800000000000004,7.0,7.5
Tottenham,England,36.0,23.0,29.863636363636363,29.5,26.0,34.0
Everton,England,201.0,101.0,150.22727272727272,151.0,142.5,151.0
Southampton,England,251.0,101.0,163.72727272727272,151.0,149.25,151.0
Aston Villa,England,3001.0,660.0,1849.4375,2001.0,1501.0,2001.0
Newcastle,England,3001.0,660.0,1770.1176470588234,2000.0,1001.0,2501.0
Swansea,England,3001.0,660.0,1784.8235294117646,1501.0,1001.0,2501.0
West Brom,England,3001.0,660.0,2161.9375,2251.0,2001.0,2625.75
West Ham,England,5001.0,660.0,2506.0,2500.0,2001.0,2501.0
Norwich,England,7501.0,660.0,4632.416666666667,5001.0,3243.25,7501.0
Stoke,England,7501.0,660.0,4006.0,4001.0,2501.0,5001.0
Cardiff,England,10001.0,660.0,4772.666666666667,4001.0,3500.5,6251.0
Crystal Palace,England,10001.0,660.0,7715.583333333333,10001.0,7742.5,10001.0
Fulham,England,10001.0,660.0,4340.75,3751.0,1743.25,5626.0
Hull,England,10001.0,660.0,4972.666666666667,4001.0,3750.5,7501.0
Sunderland,England,10001.0,660.0,4174.083333333333,5001.0,2118.25,5001.0
PSG,France,1.17,1.1,1.1138888888888889,1.105,1.1000000000000001,1.1200000000000001
Monaco,France,7.5,5.0,6.6331578947368426,7.0,6.25,7.0
Lille,France,26.0,10.5,19.900000000000002,21.0,21.0,21.0
Marseille,France,101.0,52.0,76.15789473684211,80.0,67.0,81.0
Lyon,France,301.0,62.0,187.29411764705881,201.0,151.0,201.0
Nice,France,501.0,45.0,300.75,325.5,238.5,401.0
St Etienne,France,501.0,44.0,247.76470588235293,251.0,201.0,301.0
Lorient,France,501.0,82.0,199.5,107.5,96.25,210.75
Rennes,France,501.0,82.0,286.14285714285717,300.0,251.0,338.5
Valenciennes,France,501.0,82.0,199.5,107.5,96.25,210.75
Bordeaux,France,501.0,96.0,316.77777777777777,300.0,133.0,501.0
Toulouse,France,751.0,82.0,383.33333333333331,307.5,104.25,688.5
Ajaccio,France,1001.0,82.0,324.5,107.5,96.25,335.75
Bastia,France,1001.0,80.0,410.77777777777777,500.0,114.0,501.0
Evian,France,1001.0,82.0,324.5,107.5,96.25,335.75
Guingamp,France,1001.0,82.0,359.80000000000001,114.0,101.0,501.0
Montpellier,France,1001.0,82.0,359.80000000000001,114.0,101.0,501.0
Nantes,France,1001.0,82.0,265.19999999999999,200.0,123.25,251.0
Reims,France,1001.0,82.0,450.11111111111109,500.0,114.0,501.0
Sochaux,France,1001.0,82.0,324.5,107.5,96.25,335.75
Juventus,Italy,1.67,1.53,1.6357894736842105,1.6499999999999999,1.6200000000000001,1.6699999999999999
Roma,Italy,4.2,3.42,3.8644444444444446,3.8449999999999998,3.75,4.0
Napoli,Italy,7.46,5.5,6.4036842105263156,6.5,6.0,6.75
Inter,Italy,30.0,17.0,22.421052631578949,21.0,21.0,23.0
Fiorentina,Italy,41.0,21.0,27.05263157894737,26.0,25.0,29.0
AC Milan,Italy,351.0,142.0,195.3125,201.0,172.75,201.0
Lazio,Italy,950.0,151.0,418.375,301.0,288.5,517.0
Verona,Italy,1001.0,34.0,457.44444444444446,501.0,40.0,751.0
Genoa,Italy,1001.0,36.0,326.0,133.5,38.25,421.25
Cagliari,Italy,1001.0,182.0,429.0,266.5,224.0,471.5
Udinese,Italy,1001.0,400.0,646.0,611.5,512.75,732.0
Atalanta,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Bologna,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Catania,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Chievo,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Livorno,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Parma,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Sampdoria,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Sassuolo,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Torino,Italy,1001.0,565.0,820.5,858.0,715.75,962.75
Celtic,Scotland,1.02,1.0,1.0038461538461538,1.0,1.0,1.01
Inverness,Scotland,81.0,42.0,67.0,67.0,67.0,81.0
Aberdeen,Scotland,126.0,29.0,68.92307692307692,67.0,51.0,81.0
Motherwell,Scotland,126.0,45.0,94.307692307692307,101.0,81.0,101.0
Dundee Utd,Scotland,351.0,92.0,172.92307692307693,201.0,113.0,201.0
St Johnstone,Scotland,501.0,92.0,234.46153846153845,251.0,151.0,251.0
Hibernian,Scotland,1001.0,92.0,483.08333333333331,451.0,221.5,751.0
Partick,Scotland,2501.0,112.0,1038.1818181818182,1001.0,331.5,1626.0
Kilmarnock,Scotland,2501.0,118.0,1244.909090909091,1251.0,336.0,2001.0
Ross County,Scotland,2501.0,118.0,1199.4545454545455,1251.0,336.0,1751.0
St Mirren,Scotland,5001.0,118.0,1790.3636363636363,1501.0,461.0,2251.0
Hearts,Scotland,10001.0,118.0,4494.3000000000002,5001.0,628.5,6876.0
Ajax,Holland,2.4,2.2,2.3259999999999996,2.3500000000000001,2.2999999999999998,2.3799999999999999
PSV Eindhoven,Holland,3.75,3.14,3.5990000000000002,3.6749999999999998,3.5,3.75
Feyenoord,Holland,8.5,4.99,6.8989999999999991,7.0,6.5,7.375
Twente,Holland,9.0,7.5,8.2029999999999994,8.0,8.0,8.3825000000000003
Vitesse,Holland,11.0,7.84,8.9340000000000011,9.0,8.5,9.0
AZ Alkmaar,Holland,15.0,8.0,10.5,10.0,9.0,12.25
Heerenveen,Holland,81.0,38.0,58.100000000000001,51.0,51.0,73.0
Groningen,Holland,126.0,50.0,73.125,51.0,50.75,102.0
Zwolle,Holland,201.0,101.0,138.75,150.0,104.0,151.0
Utrecht,Holland,201.0,81.0,148.33333333333334,150.0,126.0,151.0
Den Haag,Holland,409.0,251.0,315.0,300.0,287.75,327.25
Cambuur,Holland,501.0,409.0,477.5,500.0,477.25,500.25
Go Ahead Eagles,Holland,501.0,300.0,377.5,354.5,300.0,432.0
Heracles,Holland,501.0,300.0,377.5,354.5,300.0,432.0
NAC Breda,Holland,501.0,200.0,327.5,304.5,200.0,432.0
Roda,Holland,501.0,200.0,312.19999999999999,251.0,200.0,409.0
Waalwijk,Holland,751.0,409.0,540.0,500.0,477.25,562.75
NEC Nijmegen,Holland,1001.0,409.0,602.5,500.0,477.25,625.25
Porto,Portugal,1.7,1.55,1.598888888888889,1.5700000000000001,1.5700000000000001,1.6200000000000001
Benfica,Portugal,3.0,2.55,2.73,2.75,2.6200000000000001,2.75
Sporting Lisbon,Portugal,10.0,6.5,8.9766666666666666,9.0,8.7899999999999991,10.0
Gil Vicente,Portugal,201.0,24.0,135.40000000000001,151.0,101.0,200.0
Rio Ave,Portugal,251.0,24.0,175.0,250.0,137.0,250.5
Braga,Portugal,251.0,71.0,155.88888888888889,126.0,101.0,201.0
Estoril,Portugal,300.0,86.0,195.66666666666666,201.0,143.5,250.5
Nacional,Portugal,351.0,25.0,208.66666666666666,250.0,137.5,300.5
Maritimo,Portugal,351.0,52.0,201.5,201.5,126.75,276.25
Guimaraes,Portugal,351.0,76.0,242.33333333333334,300.0,188.0,325.5
Pacos Ferreira,Portugal,351.0,162.0,256.5,256.5,209.25,303.75
Academica,Portugal,501.0,24.0,262.5,262.5,143.25,381.75
Olhanense,Portugal,501.0,24.0,262.5,262.5,143.25,381.75
Vitoria Setubal,Portugal,501.0,24.0,262.5,262.5,143.25,381.75
Arouca,Portugal,1001.0,24.0,512.5,512.5,268.25,756.75
Belenenses,Portugal,1001.0,24.0,512.5,512.5,268.25,756.75
Fenerbahce,Turkey,1.91,1.03,1.635,1.7000000000000002,1.5775000000000001,1.8749999999999998
Galatasaray,Turkey,3.25,1.97,2.5133333333333332,2.4399999999999999,2.3799999999999999,2.5750000000000002
Besiktas,Turkey,8.0,2.95,6.4083333333333341,7.0,6.625,7.0
Trabzonspor,Turkey,51.0,1.49,31.081666666666667,34.0,28.0,38.5
Kasimpasa,Turkey,67.0,3.38,28.73,25.5,19.0,32.0
Sivasspor,Turkey,81.0,3.38,57.844999999999999,73.5,51.094999999999999,80.25
Genclerbirligi,Turkey,100.0,3.38,51.689999999999998,51.689999999999998,27.535,75.844999999999999
Bursaspor,Turkey,151.0,3.38,82.896666666666661,91.0,51.0,115.25
Eskisehirspor,Turkey,151.0,3.38,101.276,101.0,101.0,150.0
Rizespor,Turkey,300.0,2.9,151.44999999999999,151.44999999999999,77.174999999999997,225.72499999999999
Antalyaspor,Turkey,300.0,3.38,151.69,151.69,77.534999999999997,225.845
Kayserispor,Turkey,300.0,3.38,151.46000000000001,151.0,77.189999999999998,225.5
Konyaspor,Turkey,400.0,3.38,201.69,201.69,102.535,300.84500000000003
Akhisar,Turkey,500.0,3.38,251.69,251.69,127.535,375.84500000000003
Erciyesspor,Turkey,500.0,3.38,251.69,251.69,127.535,375.84500000000003
Karabukspor,Turkey,500.0,3.38,251.69,251.69,127.535,375.84500000000003
Gaziantepspor,Turkey,750.0,3.38,376.69,376.69,190.035,563.34500000000003
Elazigspor,Turkey,1000.0,3.38,501.69,501.69,252.535,750.84500000000003
