name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,,1.06,1.07,1.06,1.08,1.05,1.08,,,,1.1,1.11,1.08,1.07,1.08,1.09,1.08,,1.14,,1.06,,1.11,,
bor dortmund,Germany,,,12.0,11.0,12.0,11.0,17.0,9.0,,,,8.0,8.0,11.0,10.0,11.0,8.5,11.0,,8.0,,9.0,,9.17,,
wolfsburg,Germany,,,21.0,23.0,21.0,26.0,17.0,26.0,,,,21.0,26.0,21.0,19.0,21.0,25.0,21.0,,13.0,,21.0,,23.0,,
bayer leverkusen,Germany,,,41.0,41.0,41.0,41.0,26.0,51.0,,,,41.0,67.0,41.0,34.0,41.0,52.0,41.0,,51.0,,41.0,,62.0,,
schalke 04,Germany,,,67.0,81.0,67.0,81.0,41.0,81.0,,,,67.0,81.0,67.0,67.0,67.0,76.0,67.0,,75.0,,81.0,,190.0,,
bor monchengladbach,Germany,,,251.0,151.0,251.0,201.0,67.0,201.0,,,,251.0,251.0,151.0,101.0,201.0,251.0,151.0,,151.0,,301.0,,26.0,,
fc koln,Germany,,,501.0,501.0,501.0,501.0,501.0,501.0,,,,501.0,501.0,501.0,751.0,501.0,451.0,501.0,,501.0,,401.0,,26.0,,
eintracht frankfurt,Germany,,,401.0,501.0,401.0,501.0,751.0,501.0,,,,501.0,501.0,501.0,501.0,401.0,451.0,501.0,,501.0,,601.0,,29.0,,
hamburg,Germany,,,501.0,501.0,501.0,501.0,1001.0,301.0,,,,1001.0,501.0,501.0,201.0,501.0,551.0,501.0,,501.0,,51.0,,18.6,,
hertha berlin,Germany,,,1001.0,1001.0,1001.0,501.0,751.0,501.0,,,,501.0,751.0,751.0,751.0,751.0,751.0,751.0,,751.0,,1001.0,,18.6,,
