name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
boavista,Portugal,,251.0,501.0,301.0,501.0,251.0,,376.0,301.0,501.0,,,,401.0,,,,401.0,501.0,,501.0,,5.46,,
estoril,Portugal,,251.0,501.0,301.0,501.0,251.0,,226.0,251.0,301.0,,,,501.0,,,,501.0,301.0,,301.0,,5.46,,
moreirense,Portugal,,251.0,501.0,301.0,501.0,251.0,,501.0,501.0,501.0,,,,501.0,,,,501.0,501.0,,501.0,,5.46,,
rio ave,Portugal,,251.0,501.0,301.0,501.0,251.0,,501.0,301.0,201.0,,,,501.0,,,,501.0,201.0,,201.0,,5.46,,
academica viseu,Portugal,,751.0,751.0,751.0,751.0,501.0,,501.0,751.0,751.0,,,,751.0,,,,751.0,751.0,,751.0,,5.46,,
arouca,Portugal,,501.0,751.0,751.0,751.0,501.0,,501.0,751.0,501.0,,,,501.0,,,,501.0,501.0,,501.0,,5.46,,
tondela,Portugal,,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,1001.0,,,,1001.0,,,,1001.0,1001.0,,1001.0,,5.46,,
u madeira,Portugal,,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,501.0,,,,1001.0,,,,1001.0,501.0,,501.0,,5.46,,
vitoria setubal,Portugal,,501.0,1001.0,751.0,1001.0,251.0,,501.0,1001.0,751.0,,,,501.0,,,,501.0,751.0,,751.0,,5.46,,
fenerbahce,Turkey,,2.0,,,,2.0,2.25,2.0,1.9,2.0,,,,,,,,,2.0,,2.0,1.91,,,
galatasaray,Turkey,,2.75,,,,2.8,2.62,2.88,2.75,2.8,,,,,,,,,2.8,,2.8,2.8,,,
besiktas,Turkey,,8.0,,,,9.0,7.0,8.5,7.0,9.0,,,,,,,,,9.0,,9.0,9.0,,,
trabzonspor,Turkey,,17.0,,,,15.0,10.0,14.0,12.0,19.0,,,,,,,,,19.0,,19.0,19.0,,,
bursaspor,Turkey,,21.0,,,,19.0,15.0,26.0,21.0,23.0,,,,,,,,,23.0,,23.0,23.0,,,
istanbul bb,Turkey,,34.0,,,,41.0,34.0,36.0,34.0,47.0,,,,,,,,,47.0,,47.0,46.0,,,
kasimpasa,Turkey,,34.0,,,,41.0,34.0,36.0,34.0,57.0,,,,,,,,,57.0,,57.0,56.0,,,
mersin i y,Turkey,,67.0,,,,67.0,67.0,67.0,51.0,71.0,,,,,,,,,71.0,,71.0,71.0,,,
gaziantepspor,Turkey,,67.0,,,,81.0,51.0,67.0,67.0,106.0,,,,,,,,,106.0,,106.0,111.0,,,
genclerbirligi,Turkey,,67.0,,,,81.0,51.0,101.0,67.0,121.0,,,,,,,,,121.0,,121.0,121.0,,,
konyaspor,Turkey,,101.0,,,,101.0,151.0,101.0,81.0,156.0,,,,,,,,,156.0,,156.0,161.0,,,
kayserispor,Turkey,,151.0,,,,201.0,201.0,101.0,151.0,211.0,,,,,,,,,211.0,,211.0,201.0,,,
sivasspor,Turkey,,151.0,,,,201.0,151.0,101.0,126.0,211.0,,,,,,,,,211.0,,211.0,201.0,,,
akhisar,Turkey,,101.0,,,,201.0,101.0,101.0,151.0,256.0,,,,,,,,,256.0,,256.0,251.0,,,
rizespor,Turkey,,201.0,,,,251.0,151.0,101.0,176.0,261.0,,,,,,,,,261.0,,261.0,251.0,,,
antalyaspor,Turkey,,201.0,,,,67.0,251.0,276.0,126.0,281.0,,,,,,,,,281.0,,281.0,276.0,,,
eskisehirspor,Turkey,,151.0,,,,201.0,401.0,101.0,226.0,206.0,,,,,,,,,206.0,,206.0,201.0,,,
osmanlispor,Turkey,,501.0,,,,501.0,501.0,501.0,401.0,,,,,,,,,,,,,501.0,,,
