name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.12,1.05,1.0947826086956522,1.1000000000000001,1.085,1.1000000000000001
vfl wolfsburg,Germany,18.0,15.0,17.076923076923077,17.0,17.0,17.0
bor dortmund,Germany,23.0,14.0,17.221739130434784,17.0,15.0,18.800000000000001
wolfsburg,Germany,26.0,12.6,17.039999999999999,16.75,15.074999999999999,17.0
bayer leverkusen,Germany,46.0,26.0,35.478260869565219,34.0,34.0,35.0
bor monchengladbach,Germany,51.0,29.0,37.565217391304351,38.0,34.0,41.0
schalke 04,Germany,151.0,34.0,51.826086956521742,45.0,41.0,51.0
mainz 05,Germany,601.0,87.0,424.04347826086956,501.0,401.0,501.0
augsburg,Germany,751.0,87.0,424.04347826086956,451.0,251.0,501.0
eintracht frankfurt,Germany,751.0,87.0,461.0,501.0,476.0,501.0
hoffenheim,Germany,751.0,87.0,292.52173913043481,251.0,251.0,263.5
fc koln,Germany,1001.0,87.0,619.695652173913,751.0,501.0,751.0
hamburg,Germany,1001.0,87.0,481.90909090909093,501.0,501.0,501.0
hannover,Germany,1001.0,87.0,479.75,501.0,399.5,538.5
hannover 96,Germany,1001.0,501.0,684.33333333333337,751.0,501.0,801.0
hertha berlin,Germany,1001.0,87.0,741.43478260869563,751.0,751.0,801.0
vfb stuttgart,Germany,1001.0,87.0,434.91304347826087,451.0,276.0,501.0
werder bremen,Germany,1001.0,87.0,463.17391304347825,501.0,276.0,501.0
ingolstadt,Germany,2501.0,87.0,1302.304347826087,1001.0,1001.0,2001.0
darmstadt,Germany,5001.0,95.0,2444.0434782608695,2501.0,1501.0,3001.0
barcelona,Spain,1.75,1.61,1.6849999999999998,1.6799999999999999,1.6499999999999999,1.73
real madrid,Spain,2.7,2.4,2.5649999999999999,2.54,2.5,2.6299999999999999
atletico madrid,Spain,21.0,15.0,17.145833333333332,17.0,15.0,17.5
seville,Spain,67.0,41.0,50.708333333333336,51.0,41.0,51.0
valencia,Spain,67.0,29.0,46.75,46.5,39.25,51.0
villarreal,Spain,301.0,101.0,206.5,213.5,151.0,251.0
athletic bilbao,Spain,501.0,101.0,285.58333333333331,251.0,250.0,301.0
celta vigo,Spain,1001.0,95.0,638.39130434782612,501.0,501.0,876.0
malaga,Spain,1001.0,95.0,653.5,501.0,501.0,1001.0
real sociedad,Spain,1001.0,95.0,716.6521739130435,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,924.33333333333337,1001.0,751.0,1001.0
betis,Spain,5001.0,95.0,2197.086956521739,1501.0,1001.0,3751.0
rayo vallecano,Spain,5001.0,95.0,2153.608695652174,2001.0,1001.0,2501.0
girona,Spain,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0
deportivo la coruna,Spain,10001.0,95.0,2914.478260869565,2501.0,1251.0,3751.0
eibar,Spain,10001.0,95.0,4305.782608695652,5001.0,2501.0,5001.0
getafe,Spain,10001.0,95.0,3653.608695652174,2501.0,1751.0,5001.0
gijon,Spain,10001.0,95.0,4120.5238095238092,2501.0,2501.0,5001.0
levante,Spain,10001.0,95.0,3762.304347826087,2501.0,2501.0,5001.0
ud las palmas,Spain,10001.0,95.0,3751.4545454545455,3751.0,2126.0,5001.0
granada,Spain,10001.0,105.0,3675.782608695652,2501.0,2001.0,5001.0
chelsea,England,2.64,2.25,2.4676,2.5,2.3799999999999999,2.5
man city,England,4.0,3.4,3.7412000000000001,3.75,3.75,3.75
arsenal,England,5.55,4.75,5.3704166666666664,5.5,5.25,5.5
man utd,England,6.5,5.5,5.9752000000000001,6.0,6.0,6.0
liverpool,England,31.0,21.0,24.719999999999999,23.0,21.0,26.0
tottenham,England,151.0,67.0,106.875,101.0,101.0,114.75
everton,England,494.0,201.0,274.54166666666669,251.0,251.0,301.0
southampton,England,608.0,201.0,265.45833333333331,251.0,201.0,251.0
crystal palace,England,3001.0,950.0,1915.0833333333333,2001.0,1876.0,2126.0
stoke,England,3001.0,501.0,1363.0,1501.0,1001.0,1501.0
swansea,England,3001.0,501.0,1415.0833333333333,1501.0,1001.0,1501.0
west ham,England,3001.0,501.0,1477.5833333333333,1501.0,1001.0,2001.0
aston villa,England,5001.0,950.0,2185.9166666666665,2001.0,1501.0,2501.0
leicester,England,5001.0,950.0,2331.75,2501.0,2001.0,2501.0
newcastle,England,5001.0,501.0,1894.25,2001.0,1001.0,2501.0
sunderland,England,5001.0,950.0,2435.9166666666665,2501.0,2001.0,3001.0
west brom,England,5001.0,950.0,2144.25,2001.0,2001.0,2501.0
bournemouth,England,7501.0,950.0,3727.5833333333335,5001.0,2501.0,5001.0
norwich,England,7501.0,950.0,3810.9166666666665,5001.0,2001.0,5001.0
watford,England,10001.0,950.0,4623.416666666667,5001.0,4376.0,5001.0
psg,France,1.18,1.12,1.1434782608695651,1.1399999999999999,1.1399999999999999,1.145
lyon,France,13.0,10.0,11.778260869565216,11.0,11.0,13.0
monaco,France,17.0,8.0,11.456086956521739,11.0,10.5,12.199999999999999
marseille,France,23.0,17.5,20.913043478260871,21.0,21.0,21.0
st etienne,France,101.0,51.0,96.708333333333329,101.0,101.0,101.0
bordeaux,France,151.0,51.0,119.47826086956522,101.0,101.0,151.0
lille,France,251.0,95.0,198.0,201.0,168.0,227.5
montpellier,France,251.0,95.0,224.78260869565219,251.0,202.5,251.0
rennes,France,501.0,87.0,380.56521739130437,401.0,301.0,501.0
lorient,France,776.0,87.0,579.47826086956525,501.0,501.0,751.0
nantes,France,801.0,87.0,530.56521739130437,501.0,501.0,551.0
nice,France,801.0,87.0,521.86956521739125,501.0,501.0,501.0
guingamp,France,1051.0,87.0,774.04347826086962,751.0,601.0,1001.0
toulouse,France,1051.0,87.0,728.39130434782612,751.0,576.0,1001.0
caen,France,1301.0,87.0,887.08695652173913,1001.0,751.0,1001.0
reims,France,1501.0,87.0,913.17391304347825,1001.0,751.0,1001.0
troyes,France,1601.0,87.0,1084.9130434782608,1001.0,1001.0,1501.0
ajaccio,France,1751.0,87.0,946.33333333333337,1001.0,544.0,1376.0
bastia,France,2001.0,87.0,934.91304347826087,1001.0,751.0,1001.0
angers,France,2501.0,87.0,1326.2631578947369,1001.0,1001.0,1751.0
gfco ajaccio,France,2751.0,95.0,1543.2,1501.0,1001.0,2001.0
juventus,Italy,1.65,1.44,1.5525,1.55,1.53,1.5700000000000001
roma,Italy,8.0,6.04,7.5545833333333334,7.5,7.5,8.0
napoli,Italy,10.0,7.5,9.2825000000000006,9.5,9.0,10.0
inter,Italy,17.0,10.0,12.504166666666668,12.699999999999999,11.0,13.0
ac milan,Italy,17.0,11.0,13.15,13.0,12.0,15.0
lazio,Italy,24.0,13.0,17.4375,17.0,16.125,18.0
fiorentina,Italy,57.0,15.0,34.708333333333336,34.0,29.0,41.0
genoa,Italy,501.0,95.0,313.08333333333331,251.0,251.0,501.0
sampdoria,Italy,501.0,95.0,304.75,251.0,235.5,501.0
torino,Italy,501.0,95.0,404.75,501.0,288.5,501.0
udinese,Italy,501.0,95.0,398.04166666666669,501.0,338.5,501.0
empoli,Italy,1501.0,95.0,988.91666666666663,1001.0,988.5,1001.0
palermo,Italy,1501.0,95.0,693.08333333333337,501.0,501.0,751.0
atalanta,Italy,2001.0,95.0,1074.5416666666667,1001.0,1001.0,1002.25
bologna,Italy,2001.0,95.0,1551.4166666666667,1601.0,1501.0,2001.0
sassuolo,Italy,2001.0,95.0,1095.1666666666667,1001.0,751.0,1126.0
verona,Italy,2001.0,95.0,1001.4166666666666,1001.0,751.0,1001.0
chievo,Italy,2501.0,95.0,1672.25,2001.0,1001.0,2001.0
frosinone,Italy,5001.0,95.0,3775.7083333333335,5001.0,2001.0,5001.0
carpi fc,Italy,5001.0,143.0,3670.0833333333335,5001.0,2001.0,5001.0
celtic,Scotland,1.08,1.02,1.0333333333333334,1.03,1.03,1.03
aberdeen,Scotland,27.0,16.5,23.025000000000002,21.0,21.0,26.0
hearts,Scotland,67.0,19.0,45.916666666666664,51.0,41.0,51.0
inverness,Scotland,301.0,67.0,124.625,108.0,98.5,151.0
dundee utd,Scotland,301.0,67.0,124.08333333333333,101.0,99.5,151.0
st johnstone,Scotland,301.0,95.0,205.375,226.0,151.0,251.0
dundee,Scotland,751.0,95.0,428.79166666666669,501.0,251.0,501.0
partick,Scotland,761.0,95.0,585.04166666666663,526.0,501.0,751.0
kilmarnock,Scotland,1001.0,95.0,832.54166666666663,1001.0,751.0,1001.0
motherwell,Scotland,1001.0,95.0,657.75,651.0,501.0,1001.0
