name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.02,1.0,1.006875,1.01,1.0,1.01
vfl wolfsburg,Germany,51.0,19.0,27.0,26.0,21.0,29.0
schalke 04,Germany,751.0,101.0,214.0,138.5,101.0,166.5
bor monchengladbach,Germany,1001.0,52.0,260.5,201.0,151.0,213.75
bayer leverkusen,Germany,1001.0,133.0,280.8125,201.0,151.0,297.25
augsburg,Germany,2001.0,95.0,736.22222222222217,501.0,201.0,1001.0
hoffenheim,Germany,4001.0,22.0,865.125,501.0,357.5,563.5
werder bremen,Germany,4001.0,22.0,1473.8,844.0,501.0,2001.0
fc koln,Germany,5001.0,18.1,1473.02,844.0,501.0,1001.0
hamburg,Germany,5001.0,22.0,1773.8,844.0,501.0,2501.0
hannover 96,Germany,5001.0,22.0,1171.5,672.5,501.0,1001.0
bor dortmund,Germany,5001.0,95.0,871.20000000000005,501.0,351.0,501.0
eintracht frankfurt,Germany,5001.0,133.0,1283.1428571428571,751.0,626.0,922.5
hertha berlin,Germany,7501.0,18.1,2073.02,844.0,501.0,1501.0
mainz 05,Germany,7501.0,22.0,1409.0,626.0,476.0,774.25
freiburg,Germany,10001.0,18.1,2673.02,844.0,501.0,2001.0
paderborn,Germany,10001.0,18.1,2773.02,844.0,501.0,2501.0
vfb stuttgart,Germany,10001.0,22.0,2228.3333333333335,922.5,586.75,1001.0
real madrid,Spain,1.9,1.45,1.7765,1.8,1.7875000000000001,1.8075000000000001
barcelona,Spain,3.28,1.95,2.2015000000000002,2.1000000000000001,2.1000000000000001,2.25
atletico madrid,Spain,16.7,9.0,12.442857142857143,12.0,11.0,13.0
valencia,Spain,501.0,151.0,223.1875,201.0,151.0,251.0
seville,Spain,1001.0,251.0,636.11764705882354,501.0,501.0,1001.0
villarreal,Spain,1001.0,501.0,857.57142857142856,950.5,751.0,1001.0
malaga,Spain,2501.0,844.0,1549.6666666666667,1501.0,962.75,2001.0
celta vigo,Spain,5001.0,844.0,2133.0,1751.0,962.75,2501.0
eibar,Spain,5001.0,844.0,2633.0,2501.0,962.75,4001.0
real sociedad,Spain,5001.0,844.0,2299.6666666666665,2001.0,962.75,3001.0
rayo vallecano,Spain,7501.0,844.0,2716.3333333333335,2001.0,962.75,3001.0
athletic bilbao,Spain,10001.0,380.0,2871.3333333333335,1751.0,883.25,2501.0
almeria,Spain,10001.0,844.0,3799.6666666666665,3001.0,962.75,5001.0
deportivo la coruna,Spain,10001.0,844.0,3466.3333333333335,2501.0,962.75,4001.0
elche,Spain,10001.0,844.0,3799.6666666666665,3001.0,962.75,5001.0
espanyol,Spain,10001.0,844.0,2966.3333333333335,1751.0,962.75,2501.0
getafe,Spain,10001.0,844.0,3466.3333333333335,2501.0,962.75,4001.0
granada,Spain,10001.0,844.0,3799.6666666666665,3001.0,962.75,5001.0
cordoba,Spain,20001.0,844.0,5466.333333333333,3001.0,962.75,5001.0
levante,Spain,20001.0,844.0,5466.333333333333,3001.0,962.75,5001.0
chelsea,England,1.28,1.09,1.1343478260869566,1.1299999999999999,1.1200000000000001,1.1299999999999999
man city,England,8.37,5.09,7.5126086956521734,7.5,7.5,7.5
man utd,England,85.0,34.0,56.217391304347828,51.0,41.0,67.0
arsenal,England,109.0,40.0,77.782608695652172,67.0,67.0,101.0
southampton,England,325.0,151.0,237.2608695652174,251.0,163.5,301.0
tottenham,England,476.0,70.0,275.13043478260869,251.0,251.0,301.0
liverpool,England,567.0,301.0,435.91304347826087,401.0,401.0,501.0
everton,England,2501.0,496.0,1373.0,950.0,917.0,2001.0
newcastle,England,2501.0,496.0,1229.25,960.0,836.5,1352.75
stoke,England,2501.0,496.0,1229.25,960.0,836.5,1352.75
swansea,England,2501.0,496.0,1216.0,933.5,811.75,1337.75
