name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,,1.02,,1.02,1.02,1.02,1.01,1.01,1.02,,1.03,1.02,1.03,1.02,1.01,1.02,1.01,1.05,1.01,1.02,1.05,1.05,,
bor dortmund,Germany,17.0,15.0,,15.0,,17.0,13.0,21.0,21.0,18.0,13.0,,15.0,15.0,17.0,17.0,13.3,15.0,18.0,10.0,18.0,19.0,15.0,15.3,,
wolfsburg,Germany,401.0,151.0,,,,67.0,101.0,226.0,67.0,401.0,151.0,,201.0,51.0,101.0,67.0,200.0,51.0,401.0,151.0,401.0,226.0,151.0,76.0,,
bor monchengladbach,Germany,501.0,,,,,151.0,81.0,201.0,501.0,601.0,151.0,,201.0,151.0,151.0,101.0,251.0,151.0,601.0,151.0,601.0,601.0,751.0,76.0,,
schalke 04,Germany,1001.0,201.0,,,,151.0,101.0,176.0,501.0,1001.0,201.0,,501.0,151.0,201.0,101.0,401.0,151.0,1001.0,501.0,1001.0,176.0,501.0,219.0,,
hertha berlin,Germany,1501.0,,,,,501.0,751.0,501.0,,1501.0,501.0,,,751.0,501.0,501.0,801.0,751.0,1501.0,1001.0,1501.0,,501.0,81.0,,
bayer leverkusen,Germany,751.0,151.0,,,,101.0,101.0,201.0,201.0,1501.0,251.0,,501.0,101.0,101.0,101.0,401.0,101.0,1501.0,251.0,1501.0,201.0,501.0,105.0,,
mainz 05,Germany,2501.0,,,,,,751.0,501.0,,2501.0,501.0,,,1001.0,501.0,,1001.0,1001.0,2501.0,3001.0,2501.0,601.0,751.0,81.0,,
hamburg,Germany,3001.0,,,,,,1001.0,501.0,,4001.0,751.0,,,1001.0,251.0,,1001.0,1001.0,4001.0,3001.0,4001.0,,751.0,76.0,,
fc koln,Germany,3501.0,,,,,,501.0,501.0,,4001.0,751.0,,,1001.0,501.0,,1001.0,1001.0,4001.0,3001.0,4001.0,501.0,751.0,81.0,,
augsburg,Germany,4001.0,,,,,,1001.0,501.0,,,2001.0,,,1001.0,1001.0,,1001.0,1001.0,,5001.0,,,1001.0,81.0,,
hannover,Germany,4501.0,,,,,,751.0,501.0,,,2001.0,,,1001.0,751.0,,1001.0,1001.0,,5001.0,,601.0,1001.0,81.0,,
hoffenheim,Germany,4501.0,,,,,,1001.0,501.0,,,2001.0,,,1001.0,1001.0,,1001.0,1001.0,,5001.0,,,1001.0,81.0,,
vfb stuttgart,Germany,4501.0,,,,,1001.0,1001.0,501.0,,,2501.0,,,1001.0,501.0,,1001.0,1001.0,,5001.0,,,1001.0,81.0,,
werder bremen,Germany,4501.0,,,,,,1501.0,501.0,,,2501.0,,,1001.0,751.0,,1001.0,1001.0,,5001.0,,,1001.0,81.0,,
ingolstadt,Germany,4501.0,,,,,,1501.0,501.0,,5001.0,1501.0,,,1001.0,1001.0,,1001.0,1001.0,5001.0,3001.0,5001.0,,1001.0,90.0,,
eintracht frankfurt,Germany,4501.0,,,,,,751.0,501.0,,6001.0,2001.0,,,1001.0,501.0,,1001.0,1001.0,6001.0,5001.0,6001.0,501.0,1001.0,81.0,,
darmstadt,Germany,4501.0,,,,,,5001.0,501.0,,9001.0,2001.0,,,1001.0,1501.0,,1001.0,1001.0,9001.0,5001.0,9001.0,,1001.0,90.0,,
barcelona,Spain,1.22,1.2,1.2,1.25,1.2,1.22,1.22,1.22,1.22,1.22,1.18,1.22,1.2,,1.25,1.22,,,1.22,1.26,1.22,1.2,,,,
real madrid,Spain,5.0,5.0,5.5,4.5,5.5,4.75,4.33,4.5,5.0,5.0,5.5,5.0,5.5,,5.0,5.0,,,5.0,4.25,5.0,4.75,,,5.66,
atletico madrid,Spain,15.0,13.0,13.0,15.0,13.0,15.0,15.0,13.0,15.0,16.0,15.0,15.0,11.0,,15.0,15.0,,,16.0,13.0,16.0,15.0,,,16.5,
celta vigo,Spain,751.0,501.0,401.0,,401.0,501.0,501.0,251.0,401.0,751.0,751.0,501.0,,,201.0,401.0,,,751.0,501.0,751.0,751.0,,,344.0,
seville,Spain,501.0,,251.0,,251.0,201.0,201.0,201.0,501.0,751.0,1001.0,1001.0,,,151.0,501.0,,,751.0,401.0,751.0,501.0,,,233.0,
athletic bilbao,Spain,2001.0,,751.0,,751.0,1001.0,,501.0,,1501.0,751.0,,,,,1001.0,,,1501.0,1001.0,1501.0,2001.0,,,354.0,
villarreal,Spain,1001.0,,401.0,,401.0,251.0,501.0,251.0,501.0,751.0,2001.0,1001.0,,,251.0,251.0,,,751.0,751.0,751.0,1001.0,,,553.0,
valencia,Spain,1001.0,,501.0,,501.0,251.0,501.0,376.0,501.0,1501.0,2001.0,1001.0,,,251.0,501.0,,,1501.0,401.0,1501.0,1001.0,,,398.0,
deportivo la coruna,Spain,4501.0,,,,,2001.0,5001.0,501.0,,2001.0,2001.0,,,,,,,,2001.0,2501.0,2001.0,,,,153.0,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,3001.0,2001.0,,,,,,,,3001.0,4001.0,3001.0,,,,153.0,
levante,Spain,4501.0,,,,,2001.0,2501.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,,917.0,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,2501.0,10001.0,,,,,,,,2501.0,2501.0,2501.0,4501.0,,,153.0,
espanyol,Spain,4501.0,,,,,1001.0,1001.0,501.0,,3001.0,10001.0,,,,,,,,3001.0,3001.0,3001.0,4501.0,,,153.0,
getafe,Spain,4501.0,,,,,2001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,,153.0,
gijon,Spain,4501.0,,,,,3001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,,153.0,
granada,Spain,4501.0,,,,,2001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,,153.0,
malaga,Spain,4501.0,,,,,1501.0,501.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,1501.0,5001.0,4501.0,,,153.0,
rayo vallecano,Spain,3001.0,,,,,1501.0,2501.0,501.0,,4001.0,10001.0,,,,,,,,4001.0,3001.0,4001.0,,,,153.0,
real sociedad,Spain,4001.0,,,,,1501.0,1001.0,501.0,,4001.0,10001.0,,,,,,,,4001.0,4001.0,4001.0,,,,153.0,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,,153.0,
man city,England,2.38,2.25,2.5,,2.5,2.38,2.38,2.5,2.38,2.5,2.5,2.4,2.38,2.44,2.5,2.5,2.4,2.44,2.5,2.35,2.5,2.4,2.28,2.48,,2.54
arsenal,England,3.5,3.5,3.5,,3.5,3.6,3.5,3.5,3.5,3.6,2.88,3.5,3.5,3.5,3.5,3.6,3.5,3.5,3.6,3.5,3.6,3.5,3.5,3.71,,3.81
man utd,England,6.0,5.5,6.0,,6.0,5.75,5.5,5.5,6.0,5.75,6.0,5.5,5.5,6.0,5.5,5.5,5.75,6.0,5.75,6.0,5.75,6.0,,5.66,,5.85
liverpool,England,11.0,13.0,11.0,,11.0,10.0,12.0,10.0,10.0,11.0,12.0,13.0,9.0,10.0,11.0,12.0,10.8,10.0,11.0,11.0,11.0,9.5,12.0,13.8,,14.4
tottenham,England,15.0,17.0,15.0,,15.0,13.0,17.0,17.0,13.0,15.0,15.0,17.0,13.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.7,,16.3
leicester,England,26.0,29.0,29.0,,29.0,26.0,26.0,26.0,26.0,26.0,29.0,26.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,29.0,36.0,29.0,,30.0
chelsea,England,81.0,81.0,51.0,,51.0,67.0,81.0,67.0,51.0,76.0,67.0,81.0,51.0,51.0,51.0,51.0,68.0,51.0,76.0,51.0,76.0,56.0,61.0,71.0,,70.0
everton,England,151.0,201.0,201.0,,201.0,101.0,251.0,201.0,151.0,151.0,176.0,201.0,151.0,201.0,126.0,151.0,165.0,201.0,151.0,151.0,151.0,151.0,126.0,171.0,,150.0
southampton,England,1001.0,501.0,751.0,,751.0,501.0,,501.0,501.0,1001.0,1001.0,501.0,1001.0,751.0,1001.0,751.0,801.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,884.0,,80.0
crystal palace,England,751.0,2001.0,1251.0,,1251.0,501.0,,1001.0,801.0,1001.0,1251.0,751.0,1001.0,751.0,751.0,501.0,801.0,751.0,1001.0,751.0,1001.0,751.0,501.0,741.0,,80.0
west ham,England,1501.0,1501.0,751.0,,751.0,501.0,,501.0,801.0,1001.0,1501.0,751.0,1001.0,751.0,2001.0,751.0,1001.0,751.0,1001.0,1501.0,1001.0,1501.0,1001.0,884.0,,496.0
stoke,England,751.0,,1001.0,,1001.0,1001.0,,3001.0,1001.0,3001.0,3001.0,3001.0,3001.0,751.0,,,1001.0,751.0,3001.0,751.0,3001.0,751.0,1001.0,950.0,,496.0
watford,England,1501.0,,3001.0,,3001.0,,,2001.0,2001.0,4001.0,3001.0,2501.0,4001.0,2501.0,,,1001.0,2501.0,4001.0,1501.0,4001.0,1501.0,1001.0,950.0,,496.0
swansea,England,3001.0,,2001.0,,2001.0,,,1501.0,2001.0,,5001.0,2501.0,2001.0,1001.0,,,1001.0,1001.0,,3001.0,,3001.0,1001.0,950.0,,496.0
west brom,England,2501.0,,1501.0,,1501.0,,,3001.0,2501.0,5001.0,5001.0,3001.0,2501.0,2501.0,,,1001.0,2501.0,5001.0,2501.0,5001.0,2501.0,1001.0,950.0,,496.0
aston villa,England,4001.0,,5001.0,,5001.0,,,4001.0,8001.0,,10001.0,10001.0,5001.0,7501.0,,,1001.0,7501.0,,4001.0,,4001.0,1001.0,950.0,,496.0
bournemouth,England,4501.0,,2001.0,,2001.0,,,4001.0,7501.0,,10001.0,10001.0,2001.0,5001.0,,,1001.0,5001.0,,4501.0,,4501.0,1001.0,950.0,,496.0
newcastle,England,4001.0,,2001.0,,2001.0,,,4001.0,5001.0,,10001.0,5001.0,5001.0,5001.0,,,1001.0,5001.0,,4001.0,,4001.0,1001.0,950.0,,496.0
norwich,England,4751.0,,5001.0,,5001.0,,,5001.0,4001.0,,10001.0,5001.0,1501.0,5001.0,,,1001.0,5001.0,,4501.0,,5001.0,1001.0,950.0,,496.0
sunderland,England,4751.0,,5001.0,,5001.0,,,4001.0,7501.0,,10001.0,10001.0,5001.0,5001.0,,,1001.0,5001.0,,4501.0,,5001.0,1001.0,950.0,,496.0
psg,France,1.0,,,,,1.0,1.0,1.0,1.0,1.01,1.0,,1.0,1.0,1.0,1.0,,1.0,1.01,1.01,1.01,1.0,1.0,1.01,,
monaco,France,101.0,,,,,81.0,41.0,101.0,51.0,76.0,101.0,,81.0,51.0,51.0,81.0,,51.0,76.0,101.0,76.0,81.0,71.0,16.7,,
lyon,France,201.0,,,,,151.0,51.0,126.0,101.0,81.0,151.0,,101.0,67.0,81.0,67.0,,67.0,81.0,201.0,81.0,111.0,81.0,18.1,,
marseille,France,301.0,,,,,301.0,251.0,426.0,201.0,251.0,451.0,,251.0,251.0,251.0,201.0,,251.0,251.0,301.0,251.0,226.0,151.0,18.1,,
st etienne,France,301.0,,,,,201.0,501.0,426.0,151.0,91.0,501.0,,51.0,201.0,501.0,151.0,,201.0,91.0,301.0,91.0,351.0,111.0,18.1,,
angers,France,501.0,,,,,501.0,1001.0,501.0,501.0,1001.0,1001.0,,501.0,501.0,,751.0,,501.0,1001.0,501.0,1001.0,601.0,1001.0,18.1,,
caen,France,751.0,,,,,501.0,,501.0,501.0,1001.0,1001.0,,501.0,501.0,,751.0,,501.0,1001.0,751.0,1001.0,501.0,1001.0,18.1,,
