name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
chelsea,England,4.33,4.33,,4.0,4.0,4.6,,4.33,4.33,4.5,4.33,4.33,4.33,4.33,4.0,4.33,4.25,4.33,4.5,4.33,4.5,4.2,4.42,4.59,4.56
arsenal,England,6.5,6.5,,6.0,6.0,6.5,,6.0,6.0,6.25,6.5,6.5,5.5,6.0,7.0,6.0,6.2,6.0,6.25,6.0,6.25,6.5,7.27,7.21,7.53
man utd,England,11.0,11.0,,10.0,10.0,11.0,,11.0,10.0,11.0,11.0,11.0,11.0,10.0,11.0,10.0,11.0,10.0,11.0,11.0,11.0,11.0,12.9,12.6,13.4
liverpool,England,23.0,23.0,,26.0,21.0,17.0,,23.0,23.0,23.0,23.0,15.0,21.0,23.0,21.0,21.0,22.0,23.0,23.0,23.0,23.0,23.0,25.0,24.0,26.0
tottenham,England,251.0,201.0,,251.0,201.0,301.0,,201.0,251.0,301.0,301.0,351.0,201.0,251.0,251.0,251.0,251.0,251.0,301.0,251.0,301.0,251.0,285.0,228.0,199.0
everton,England,501.0,501.0,,401.0,501.0,501.0,,301.0,501.0,601.0,501.0,501.0,501.0,401.0,501.0,401.0,501.0,401.0,601.0,501.0,601.0,501.0,779.0,820.0,80.0
southampton,England,751.0,501.0,,501.0,501.0,501.0,,501.0,751.0,751.0,751.0,501.0,351.0,501.0,1001.0,401.0,601.0,501.0,751.0,751.0,751.0,751.0,950.0,878.0,496.0
swansea,England,1501.0,1501.0,,1501.0,1001.0,1501.0,,1001.0,1001.0,1501.0,1501.0,1501.0,1001.0,1501.0,1001.0,1001.0,1001.0,1501.0,1501.0,1501.0,1501.0,1501.0,950.0,970.0,496.0
crystal palace,England,1501.0,1501.0,,1001.0,2001.0,2001.0,,1251.0,1001.0,1501.0,3001.0,1501.0,3001.0,1501.0,1501.0,1251.0,1001.0,1501.0,1501.0,1501.0,1501.0,1501.0,950.0,970.0,496.0
stoke,England,1251.0,1501.0,,1501.0,1001.0,1001.0,,1501.0,1501.0,1501.0,2501.0,1501.0,3001.0,2001.0,1501.0,1501.0,1001.0,2001.0,1501.0,1251.0,1501.0,1251.0,950.0,970.0,496.0
aston villa,England,2001.0,5001.0,,3001.0,2001.0,2001.0,,2001.0,5001.0,5001.0,5001.0,2001.0,5001.0,2001.0,2501.0,2501.0,1001.0,2001.0,5001.0,2001.0,5001.0,2001.0,950.0,970.0,496.0
leicester,England,1501.0,5001.0,,1501.0,2001.0,2001.0,,1501.0,1501.0,1501.0,2501.0,2001.0,1501.0,2001.0,1501.0,2001.0,1001.0,2001.0,1501.0,1501.0,1501.0,1751.0,950.0,970.0,496.0
newcastle,England,2501.0,5001.0,,2001.0,1001.0,1501.0,,1501.0,2501.0,2001.0,5001.0,1501.0,3001.0,3001.0,2501.0,1501.0,1001.0,3001.0,2001.0,2501.0,2001.0,2501.0,950.0,970.0,496.0
west ham,England,1001.0,5001.0,,2001.0,1501.0,1001.0,,1251.0,2501.0,2001.0,5001.0,1501.0,1001.0,2001.0,2501.0,2001.0,1001.0,2001.0,2001.0,1001.0,2001.0,1001.0,950.0,970.0,496.0
bournemouth,England,5000.0,5001.0,,2501.0,2001.0,5001.0,,2001.0,3001.0,5001.0,7501.0,5001.0,1001.0,5001.0,2501.0,3001.0,1001.0,5001.0,5001.0,5001.0,5001.0,7501.0,950.0,970.0,496.0
west brom,England,2001.0,5001.0,,3001.0,2001.0,2001.0,,2001.0,4001.0,5001.0,7501.0,2001.0,5001.0,3001.0,2501.0,2001.0,1001.0,3001.0,5001.0,2001.0,5001.0,2001.0,950.0,970.0,496.0
norwich,England,5000.0,5001.0,,5001.0,2001.0,5001.0,,5001.0,6001.0,7501.0,8001.0,5001.0,1001.0,5001.0,1501.0,7501.0,1001.0,5001.0,7501.0,5001.0,7501.0,7501.0,950.0,970.0,496.0
watford,England,4501.0,5001.0,,5001.0,5001.0,5001.0,,5001.0,7001.0,8001.0,8001.0,5001.0,7501.0,7501.0,2501.0,5001.0,1001.0,7501.0,8001.0,5001.0,8001.0,5001.0,950.0,970.0,496.0
sunderland,England,4501.0,5001.0,,5001.0,2001.0,5001.0,,4001.0,8001.0,7501.0,10001.0,5001.0,3001.0,7501.0,2501.0,5001.0,1001.0,7501.0,7501.0,5001.0,7501.0,5001.0,950.0,970.0,496.0
psg,France,,1.07,1.05,1.05,1.05,1.06,1.08,1.07,1.06,1.04,1.07,,1.05,,1.05,,,,1.04,,1.04,1.05,1.07,,
monaco,France,,12.0,13.0,13.0,13.0,12.0,11.0,13.0,11.0,13.0,13.0,,13.0,,13.0,,,,13.0,,13.0,12.0,11.4,,
lyon,France,,17.0,17.0,17.0,17.0,17.0,15.0,17.0,17.0,17.0,17.0,,21.0,,17.0,,,,17.0,,17.0,17.0,14.8,,
marseille,France,,51.0,41.0,41.0,41.0,51.0,34.0,51.0,34.0,61.0,51.0,,41.0,,41.0,,,,61.0,,61.0,51.0,32.0,,
st etienne,France,,,67.0,81.0,67.0,101.0,101.0,101.0,81.0,101.0,81.0,,51.0,,101.0,,,,101.0,,101.0,111.0,81.0,,
bordeaux,France,,,151.0,151.0,151.0,126.0,151.0,201.0,151.0,151.0,201.0,,251.0,,151.0,,,,151.0,,151.0,191.0,95.0,,
lille,France,,,251.0,301.0,251.0,201.0,501.0,201.0,251.0,251.0,501.0,,251.0,,251.0,,,,251.0,,251.0,201.0,95.0,,
montpellier,France,,,251.0,401.0,251.0,251.0,501.0,326.0,251.0,351.0,501.0,,251.0,,501.0,,,,351.0,,351.0,351.0,95.0,,
lorient,France,,,751.0,751.0,751.0,501.0,751.0,501.0,751.0,501.0,751.0,,751.0,,501.0,,,,501.0,,501.0,501.0,95.0,,
nantes,France,,,401.0,401.0,401.0,501.0,501.0,501.0,401.0,801.0,751.0,,501.0,,501.0,,,,801.0,,801.0,501.0,95.0,,
nice,France,,,401.0,501.0,401.0,501.0,1001.0,501.0,401.0,801.0,751.0,,501.0,,301.0,,,,801.0,,801.0,601.0,95.0,,
rennes,France,,,301.0,301.0,301.0,301.0,1001.0,501.0,501.0,501.0,501.0,,401.0,,501.0,,,,501.0,,501.0,601.0,95.0,,
toulouse,France,,,751.0,751.0,751.0,751.0,1001.0,501.0,501.0,801.0,1001.0,,751.0,,501.0,,,,801.0,,801.0,501.0,95.0,,
caen,France,,,751.0,751.0,751.0,1001.0,751.0,501.0,501.0,1001.0,1251.0,,751.0,,751.0,,,,1001.0,,1001.0,501.0,95.0,,
guingamp,France,,,751.0,751.0,751.0,751.0,1501.0,501.0,1001.0,1051.0,751.0,,751.0,,751.0,,,,1051.0,,1051.0,501.0,95.0,,
reims,France,,,1001.0,1001.0,1001.0,751.0,1001.0,751.0,751.0,1501.0,1001.0,,1001.0,,1001.0,,,,1501.0,,1501.0,751.0,95.0,,
troyes,France,,,1501.0,1001.0,1501.0,1001.0,1501.0,751.0,1501.0,1601.0,1501.0,,1001.0,,1501.0,,,,1601.0,,1601.0,751.0,95.0,,
bastia,France,,,751.0,751.0,751.0,751.0,751.0,501.0,751.0,2001.0,1001.0,,1001.0,,1001.0,,,,2001.0,,2001.0,501.0,95.0,,
angers,France,,,1501.0,1001.0,1501.0,1001.0,2001.0,1001.0,1001.0,1301.0,2501.0,,1501.0,,2001.0,,,,1301.0,,1301.0,,95.0,,
gfco ajaccio,France,,,1501.0,1001.0,1501.0,1501.0,2001.0,1001.0,2001.0,2751.0,1501.0,,1501.0,,1001.0,,,,2751.0,,2751.0,,95.0,,
juventus,Italy,1.67,1.62,1.67,1.62,1.67,1.62,1.62,1.62,1.62,1.7,1.67,1.73,1.73,1.62,1.72,1.62,,1.62,1.7,1.7,1.7,1.67,1.73,1.83,
roma,Italy,5.5,5.5,6.0,6.0,6.0,5.5,6.0,6.0,5.5,6.0,5.5,5.5,6.0,6.0,5.0,5.5,,6.0,6.0,6.0,6.0,5.5,4.89,4.4,
inter,Italy,11.0,11.0,11.0,12.0,11.0,12.0,11.0,12.0,11.0,12.0,11.0,12.0,9.0,13.0,9.0,11.0,,13.0,12.0,11.0,12.0,11.0,10.5,9.54,
napoli,Italy,13.0,11.0,12.0,11.0,12.0,10.0,11.0,11.0,11.0,12.0,9.5,9.0,13.0,11.0,9.0,11.0,,11.0,12.0,11.0,12.0,13.0,11.4,9.54,
lazio,Italy,17.0,15.0,15.0,15.0,15.0,13.0,15.0,13.0,17.0,16.0,19.0,12.0,15.0,13.0,19.0,17.0,,13.0,16.0,13.0,16.0,17.0,19.0,18.0,
ac milan,Italy,21.0,13.0,19.0,19.0,19.0,19.0,15.0,17.0,17.0,18.0,19.0,17.0,15.0,17.0,21.0,14.0,,17.0,18.0,17.0,18.0,21.0,12.4,10.7,
fiorentina,Italy,23.0,29.0,21.0,26.0,21.0,23.0,21.0,17.0,26.0,31.0,34.0,17.0,26.0,21.0,34.0,34.0,,21.0,31.0,17.0,31.0,25.0,29.0,26.0,
sampdoria,Italy,151.0,201.0,151.0,201.0,151.0,151.0,251.0,81.0,201.0,501.0,201.0,101.0,101.0,251.0,301.0,251.0,,251.0,501.0,101.0,501.0,151.0,95.0,412.0,
torino,Italy,401.0,201.0,251.0,401.0,251.0,351.0,251.0,101.0,401.0,501.0,301.0,101.0,251.0,251.0,251.0,501.0,,251.0,501.0,201.0,501.0,401.0,95.0,,
udinese,Italy,251.0,201.0,251.0,251.0,251.0,351.0,201.0,151.0,251.0,501.0,351.0,501.0,151.0,501.0,501.0,251.0,,501.0,501.0,151.0,501.0,301.0,95.0,844.0,
genoa,Italy,501.0,201.0,501.0,301.0,501.0,201.0,751.0,151.0,501.0,501.0,501.0,501.0,251.0,501.0,301.0,251.0,,501.0,501.0,251.0,501.0,501.0,95.0,417.0,
palermo,Italy,401.0,501.0,301.0,401.0,301.0,501.0,401.0,401.0,501.0,1501.0,751.0,251.0,501.0,501.0,751.0,501.0,,501.0,1501.0,501.0,1501.0,501.0,95.0,844.0,
atalanta,Italy,1501.0,501.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,1501.0,2001.0,1501.0,1001.0,1001.0,501.0,1001.0,1001.0,,501.0,2001.0,1001.0,2001.0,2001.0,95.0,844.0,
bologna,Italy,1501.0,2001.0,2001.0,1501.0,2001.0,1501.0,2001.0,501.0,1501.0,2001.0,2001.0,2001.0,2001.0,501.0,1501.0,2001.0,,501.0,2001.0,1501.0,2001.0,2001.0,95.0,844.0,
empoli,Italy,1501.0,501.0,2001.0,1001.0,2001.0,1001.0,1001.0,501.0,1001.0,1501.0,2001.0,1001.0,1001.0,501.0,2001.0,1501.0,,501.0,1501.0,1001.0,1501.0,1751.0,95.0,844.0,
sassuolo,Italy,501.0,751.0,501.0,751.0,501.0,751.0,751.0,501.0,501.0,2001.0,1251.0,2001.0,501.0,1001.0,751.0,1001.0,,1001.0,2001.0,501.0,2001.0,2001.0,95.0,844.0,
chievo,Italy,1501.0,1501.0,1501.0,1501.0,1501.0,2001.0,2501.0,501.0,1501.0,2501.0,2001.0,2001.0,2001.0,501.0,1001.0,2001.0,,501.0,2501.0,1001.0,2501.0,2501.0,95.0,844.0,
verona,Italy,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,401.0,1001.0,2001.0,1501.0,1001.0,751.0,751.0,501.0,751.0,,751.0,2001.0,1001.0,2001.0,2501.0,95.0,844.0,
carpi fc,Italy,5000.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,2001.0,5001.0,501.0,2501.0,5001.0,,501.0,5001.0,3501.0,5001.0,5001.0,95.0,844.0,
frosinone,Italy,5000.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,2001.0,5001.0,501.0,5001.0,5001.0,,501.0,5001.0,3001.0,5001.0,5001.0,95.0,844.0,
celtic,Scotland,1.04,1.04,1.03,1.03,1.03,1.03,1.02,1.04,1.02,1.03,1.03,1.03,1.03,1.03,1.02,1.03,,1.03,1.03,1.04,,1.04,1.07,1.02,
aberdeen,Scotland,17.0,17.0,21.0,21.0,21.0,21.0,17.0,17.0,21.0,21.0,19.0,23.0,17.0,21.0,17.0,21.0,,21.0,21.0,17.0,,15.0,17.6,14.6,
hearts,Scotland,29.0,21.0,21.0,21.0,21.0,26.0,21.0,21.0,26.0,21.0,19.0,26.0,21.0,21.0,21.0,21.0,,21.0,21.0,21.0,,29.0,19.0,17.0,
dundee,Scotland,251.0,301.0,501.0,301.0,501.0,301.0,201.0,251.0,201.0,301.0,501.0,501.0,301.0,401.0,501.0,401.0,,401.0,301.0,251.0,,251.0,95.0,188.0,
dundee utd,Scotland,251.0,401.0,251.0,401.0,251.0,151.0,401.0,251.0,301.0,201.0,501.0,501.0,251.0,201.0,251.0,501.0,,201.0,201.0,251.0,,251.0,95.0,153.0,
inverness,Scotland,501.0,501.0,501.0,501.0,501.0,251.0,751.0,501.0,251.0,301.0,501.0,501.0,501.0,301.0,501.0,501.0,,301.0,301.0,251.0,,501.0,95.0,194.0,
st johnstone,Scotland,251.0,1001.0,251.0,301.0,251.0,301.0,301.0,376.0,401.0,301.0,501.0,301.0,301.0,301.0,201.0,251.0,,301.0,301.0,251.0,,276.0,95.0,213.0,
partick,Scotland,1001.0,1001.0,1001.0,1001.0,1001.0,751.0,751.0,501.0,501.0,751.0,1001.0,1001.0,751.0,751.0,1501.0,1001.0,,751.0,751.0,1001.0,,1001.0,95.0,151.0,
ross county,Scotland,1501.0,1001.0,501.0,1001.0,501.0,1001.0,251.0,251.0,751.0,1001.0,1001.0,501.0,501.0,1001.0,501.0,1001.0,,1001.0,1001.0,1001.0,,1501.0,95.0,151.0,
hamilton,Scotland,1501.0,2501.0,1001.0,1001.0,1001.0,1001.0,501.0,501.0,1001.0,751.0,1501.0,1501.0,1001.0,1501.0,501.0,1001.0,,1501.0,751.0,1001.0,,1501.0,95.0,151.0,
motherwell,Scotland,1001.0,2501.0,1001.0,1001.0,1001.0,751.0,751.0,501.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,,1001.0,1001.0,751.0,,1001.0,95.0,151.0,
kilmarnock,Scotland,2501.0,10001.0,1001.0,2001.0,1001.0,2501.0,5001.0,501.0,1001.0,2001.0,3501.0,1501.0,1251.0,2001.0,2501.0,2501.0,,2001.0,2001.0,1001.0,,2501.0,95.0,151.0,
ajax,Holland,,2.25,2.25,2.25,2.25,,2.0,2.2,2.38,,2.62,,,,2.25,,,,,2.2,,,2.33,,
psv,Holland,,2.5,2.5,2.6,2.5,,3.0,2.62,2.5,,2.62,,,,2.5,,,,,2.6,,,2.42,,
feyenoord,Holland,,5.0,5.0,4.5,5.0,,4.5,4.5,5.5,,3.5,,,,4.5,,,,,5.0,,,4.14,,
vitesse,Holland,,51.0,34.0,51.0,34.0,,26.0,51.0,34.0,,51.0,,,,34.0,,,,,34.0,,,19.0,,
az alkmaar,Holland,,51.0,41.0,67.0,41.0,,67.0,31.0,34.0,,81.0,,,,34.0,,,,,34.0,,,30.0,,
twente,Holland,,51.0,67.0,81.0,67.0,,67.0,61.0,67.0,,101.0,,,,67.0,,,,,51.0,,,48.0,,
heerenveen,Holland,,81.0,81.0,81.0,81.0,,81.0,91.0,81.0,,101.0,,,,81.0,,,,,101.0,,,62.0,,
groningen,Holland,,201.0,201.0,201.0,201.0,,201.0,201.0,201.0,,201.0,,,,151.0,,,,,151.0,,,95.0,,
zwolle,Holland,,201.0,201.0,201.0,201.0,,67.0,201.0,101.0,,201.0,,,,201.0,,,,,151.0,,,95.0,,
utrecht,Holland,,501.0,251.0,401.0,251.0,,501.0,276.0,201.0,,501.0,,,,501.0,,,,,201.0,,,95.0,,
nec nijmegen,Holland,,751.0,501.0,501.0,501.0,,501.0,251.0,501.0,,351.0,,,,251.0,,,,,201.0,,,95.0,,
willem ii,Holland,,501.0,501.0,501.0,501.0,,501.0,501.0,501.0,,751.0,,,,501.0,,,,,301.0,,,95.0,,
den haag,Holland,,1001.0,1001.0,1001.0,1001.0,,751.0,501.0,1001.0,,1001.0,,,,751.0,,,,,501.0,,,95.0,,
cambuur,Holland,,1001.0,1001.0,1001.0,1001.0,,1001.0,501.0,1001.0,,1501.0,,,,751.0,,,,,301.0,,,95.0,,
heracles,Holland,,1001.0,1001.0,1001.0,1001.0,,1001.0,501.0,1001.0,,1501.0,,,,1501.0,,,,,501.0,,,285.0,,
roda,Holland,,1501.0,751.0,1001.0,751.0,,1501.0,501.0,501.0,,1501.0,,,,751.0,,,,,501.0,,,285.0,,
de graafschap,Holland,,1501.0,1501.0,1001.0,1501.0,,1501.0,501.0,1001.0,,2501.0,,,,751.0,,,,,501.0,,,285.0,,
sbv excelsior,Holland,,1501.0,1501.0,1001.0,1501.0,,1501.0,501.0,1001.0,,2501.0,,,,1001.0,,,,,501.0,,,285.0,,
porto,Portugal,2.0,2.1,2.0,1.91,2.0,2.05,2.1,2.1,2.0,,,,,2.0,2.0,,,2.0,,2.05,,,1.94,,
benfica,Portugal,2.63,2.38,2.25,2.62,2.25,2.3,2.25,2.3,2.5,,,,,2.5,2.5,,,2.5,,2.3,,,2.37,,
sporting lisbon,Portugal,5.5,5.5,6.0,5.0,6.0,5.5,6.0,5.5,5.0,,,,,5.5,4.5,,,5.5,,5.5,,,5.46,,
braga,Portugal,151.0,67.0,67.0,81.0,67.0,67.0,81.0,81.0,101.0,,,,,67.0,101.0,,,67.0,,67.0,,,81.0,,
guimaraes,Portugal,151.0,151.0,201.0,151.0,201.0,201.0,,226.0,201.0,,,,,201.0,101.0,,,201.0,,201.0,,,81.0,,
maritimo,Portugal,201.0,151.0,251.0,201.0,251.0,201.0,,226.0,201.0,,,,,251.0,251.0,,,251.0,,201.0,,,95.0,,
nacional madeira,Portugal,201.0,151.0,251.0,151.0,251.0,201.0,,226.0,201.0,,,,,251.0,201.0,,,251.0,,201.0,,,95.0,,
pacos ferreira,Portugal,201.0,201.0,251.0,201.0,251.0,201.0,,226.0,201.0,,,,,251.0,251.0,,,251.0,,201.0,,,95.0,,
belenenses,Portugal,201.0,251.0,501.0,301.0,501.0,201.0,,226.0,301.0,,,,,401.0,251.0,,,401.0,,301.0,,,95.0,,
boavista,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,376.0,301.0,,,,,401.0,301.0,,,401.0,,351.0,,,95.0,,
estoril,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,226.0,301.0,,,,,501.0,251.0,,,501.0,,351.0,,,95.0,,
moreirense,Portugal,501.0,251.0,501.0,301.0,501.0,251.0,,501.0,501.0,,,,,501.0,251.0,,,501.0,,501.0,,,95.0,,
rio ave,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,501.0,301.0,,,,,501.0,251.0,,,501.0,,251.0,,,95.0,,
arouca,Portugal,751.0,501.0,751.0,751.0,751.0,501.0,,501.0,751.0,,,,,501.0,501.0,,,501.0,,751.0,,,95.0,,
academica viseu,Portugal,751.0,751.0,751.0,1001.0,751.0,501.0,,501.0,751.0,,,,,751.0,301.0,,,751.0,,501.0,,,95.0,,
tondela,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,,,,,1001.0,1001.0,,,1001.0,,1001.0,,,95.0,,
u madeira,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,1001.0,,,,,1001.0,1001.0,,,1001.0,,1001.0,,,95.0,,
vitoria setubal,Portugal,501.0,501.0,1001.0,501.0,1001.0,251.0,,501.0,501.0,,,,,501.0,1001.0,,,501.0,,751.0,,,95.0,,
fenerbahce,Turkey,,,,,,1.95,2.25,1.91,1.83,,,,,,,,,,,,,,,,
galatasaray,Turkey,,,,,,2.95,2.62,3.0,2.75,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,7.0,7.0,7.0,7.5,,,,,,,,,,,,,,,,
trabzonspor,Turkey,,,,,,17.0,10.0,17.0,13.0,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,21.0,15.0,26.0,23.0,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,41.0,34.0,41.0,41.0,,,,,,,,,,,,,,,,
kasimpasa,Turkey,,,,,,41.0,34.0,41.0,34.0,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,67.0,67.0,67.0,51.0,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,81.0,51.0,101.0,67.0,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,126.0,51.0,101.0,67.0,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,101.0,151.0,101.0,101.0,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,201.0,101.0,101.0,151.0,,,,,,,,,,,,,,,,
kayserispor,Turkey,,,,,,201.0,201.0,101.0,151.0,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,201.0,151.0,101.0,126.0,,,,,,,,,,,,,,,,
