name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.12,1.05,1.094090909090909,1.1000000000000001,1.0825,1.1000000000000001
bor dortmund,Germany,21.0,14.0,17.65909090909091,17.0,15.0,21.0
vfl wolfsburg,Germany,21.0,15.0,18.692307692307693,17.0,17.0,21.0
wolfsburg,Germany,26.0,13.0,17.288888888888888,17.0,14.5,17.0
bayer leverkusen,Germany,47.0,26.0,37.727272727272727,38.5,34.0,41.0
bor monchengladbach,Germany,51.0,29.0,39.409090909090907,41.0,38.25,41.0
schalke 04,Germany,101.0,41.0,52.272727272727273,51.0,41.0,51.0
mainz 05,Germany,601.0,97.0,439.45454545454544,501.0,401.0,501.0
augsburg,Germany,751.0,97.0,450.81818181818181,501.0,301.0,501.0
eintracht frankfurt,Germany,751.0,97.0,494.0,501.0,501.0,501.0
hoffenheim,Germany,751.0,87.0,328.77272727272725,251.0,251.0,451.0
fc koln,Germany,1001.0,97.0,666.72727272727275,751.0,501.0,751.0
hamburg,Germany,1001.0,97.0,524.61904761904759,501.0,501.0,501.0
hannover,Germany,1001.0,97.0,536.14285714285711,501.0,501.0,576.0
hertha berlin,Germany,1001.0,97.0,782.63636363636363,751.0,751.0,951.0
vfb stuttgart,Germany,1001.0,97.0,437.18181818181819,401.0,263.5,501.0
werder bremen,Germany,1001.0,97.0,503.09090909090907,501.0,301.0,576.0
hannover 96,Germany,1001.0,501.0,701.0,751.0,501.0,801.0
ingolstadt,Germany,2501.0,87.0,1425.3636363636363,1251.0,1001.0,2001.0
darmstadt,Germany,5001.0,97.0,2573.5454545454545,2501.0,1501.0,3001.0
barcelona,Spain,1.73,1.6,1.6634782608695651,1.6499999999999999,1.6200000000000001,1.72
real madrid,Spain,2.75,2.45,2.6013043478260869,2.6200000000000001,2.5,2.6950000000000003
atletico madrid,Spain,23.0,15.0,18.239130434782609,17.0,16.0,21.0
seville,Spain,82.0,41.0,54.695652173913047,51.0,51.0,67.0
valencia,Spain,87.0,34.0,51.869565217391305,51.0,41.0,67.0
villarreal,Spain,301.0,101.0,210.34782608695653,247.0,151.0,251.0
athletic bilbao,Spain,501.0,101.0,287.91304347826087,251.0,236.0,315.5
celta vigo,Spain,1001.0,501.0,693.86363636363637,501.0,501.0,1001.0
malaga,Spain,1001.0,501.0,696.3478260869565,501.0,501.0,1001.0
real sociedad,Spain,1001.0,501.0,764.31818181818187,751.0,501.0,1001.0
espanyol,Spain,1501.0,501.0,976.78260869565213,1001.0,751.0,1001.0
betis,Spain,5001.0,501.0,2312.0454545454545,1501.0,1001.0,4376.0
rayo vallecano,Spain,5001.0,501.0,2266.590909090909,2001.0,1001.0,2501.0
deportivo la coruna,Spain,10001.0,501.0,3062.0454545454545,2501.0,1501.0,4376.0
eibar,Spain,10001.0,501.0,4516.590909090909,5001.0,2501.0,5001.0
getafe,Spain,10001.0,501.0,3834.7727272727275,3751.0,2001.0,5001.0
gijon,Spain,10001.0,501.0,4402.954545454545,5001.0,2501.0,5001.0
granada,Spain,10001.0,501.0,3857.5,3751.0,2001.0,5001.0
levante,Spain,10001.0,501.0,3948.409090909091,3751.0,2501.0,5001.0
ud las palmas,Spain,10001.0,501.0,3993.8636363636365,5001.0,2501.0,5001.0
man city,England,2.88,2.62,2.7795833333333331,2.7649999999999997,2.75,2.8124999999999996
chelsea,England,3.32,2.88,3.0525000000000002,3.0,3.0,3.1000000000000001
arsenal,England,6.0,5.0,5.5604166666666659,5.5,5.5,5.5
man utd,England,7.34,6.0,6.3641666666666667,6.5,6.0,6.5
liverpool,England,23.0,15.0,19.666666666666668,20.5,18.5,21.0
tottenham,England,201.0,126.0,170.91666666666666,151.0,151.0,201.0
southampton,England,390.0,70.0,265.45833333333331,276.0,251.0,301.0
everton,England,1001.0,80.0,495.95833333333331,501.0,401.0,501.0
west ham,England,2001.0,496.0,1080.7083333333333,1001.0,1001.0,1063.5
crystal palace,England,3001.0,496.0,1570.2916666666667,1501.0,1001.0,2001.0
stoke,England,3001.0,496.0,1528.625,1501.0,1001.0,1626.0
swansea,England,3001.0,496.0,1393.2083333333333,1501.0,1001.0,1501.0
aston villa,England,5001.0,496.0,2247.375,2001.0,1501.0,2501.0
leicester,England,5001.0,496.0,2070.2916666666665,2001.0,1688.5,2501.0
newcastle,England,5001.0,496.0,2018.2083333333333,2001.0,1001.0,2501.0
west brom,England,5001.0,496.0,2747.375,2001.0,2001.0,3501.0
bournemouth,England,7501.0,496.0,4476.541666666667,5001.0,2501.0,5626.0
sunderland,England,7501.0,496.0,3976.5416666666665,5001.0,2001.0,5001.0
norwich,England,8001.0,496.0,4978.625,5001.0,2376.0,7501.0
