name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.05,1.04,1.0481818181818183,1.05,1.05,1.05
bor dortmund,Germany,24.0,17.0,17.990909090909092,17.0,17.0,17.949999999999999
bayer leverkusen,Germany,39.0,21.0,26.300000000000001,26.0,26.0,26.0
vfl wolfsburg,Germany,105.0,51.0,71.727272727272734,67.0,67.0,67.0
schalke 04,Germany,223.0,51.0,92.200000000000003,81.0,81.0,81.0
bor monchengladbach,Germany,126.0,67.0,107.27272727272727,101.0,101.0,126.0
hoffenheim,Germany,247.0,126.0,160.27272727272728,151.0,151.0,163.5
mainz 05,Germany,501.0,251.0,392.60000000000002,401.0,326.0,480.0
eintracht frankfurt,Germany,1001.0,144.0,556.39999999999998,376.0,251.0,1001.0
vfb stuttgart,Germany,1001.0,201.0,733.55555555555554,751.0,751.0,1001.0
hannover 96,Germany,1501.0,87.0,570.89999999999998,501.0,501.0,688.5
fc koln,Germany,1501.0,97.0,855.5,975.5,751.0,1001.0
hertha berlin,Germany,1501.0,501.0,905.20000000000005,897.0,751.0,1001.0
augsburg,Germany,2001.0,97.0,817.22222222222217,751.0,501.0,1001.0
freiburg,Germany,2001.0,97.0,1205.5,1251.0,962.75,1501.0
werder bremen,Germany,2001.0,97.0,1093.0,1001.0,962.75,1376.0
paderborn,Germany,2501.0,97.0,1060.9000000000001,876.0,565.75,1376.0
hamburg,Germany,2501.0,301.0,820.39999999999998,578.0,501.0,936.0
barcelona,Spain,1.91,1.67,1.8290909090909091,1.8300000000000001,1.8300000000000001,1.8450000000000002
real madrid,Spain,2.15,2.01,2.0927272727272728,2.1000000000000001,2.1000000000000001,2.1000000000000001
atletico madrid,Spain,30.0,15.0,20.272727272727273,19.0,17.0,22.0
valencia,Spain,67.0,23.0,49.727272727272727,51.0,42.5,59.0
seville,Spain,580.0,201.0,308.09090909090907,251.0,201.0,375.5
villarreal,Spain,950.0,251.0,429.81818181818181,301.0,301.0,438.5
athletic bilbao,Spain,1501.0,201.0,491.18181818181819,301.0,251.0,572.5
celta vigo,Spain,1501.0,751.0,930.20000000000005,897.0,751.0,1001.0
real sociedad,Spain,2001.0,201.0,682.09090909090912,501.0,501.0,797.5
espanyol,Spain,2501.0,844.0,1480.2,1501.0,1126.0,1501.0
malaga,Spain,2501.0,844.0,1230.2,1001.0,1001.0,1376.0
