name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.08,1.05,,,,1.06,1.05,1.06,,,,,,1.05,1.05,1.05,1.09,1.05,,1.12,,1.07,,1.12,,
bor dortmund,Germany,9.0,9.0,,,,9.0,9.0,12.0,,,,,,10.0,9.0,9.0,7.75,10.0,,7.0,,7.0,,8.22,,
wolfsburg,Germany,41.0,41.0,,,,34.0,21.0,26.0,,,,,,34.0,34.0,34.0,25.0,34.0,,19.0,,17.0,,28.0,,
bayer leverkusen,Germany,81.0,67.0,,,,81.0,51.0,76.0,,,,,,51.0,67.0,67.0,100.0,51.0,,81.0,,51.0,,38.0,,
schalke 04,Germany,101.0,101.0,,,,101.0,67.0,76.0,,,,,,81.0,101.0,67.0,80.0,81.0,,81.0,,81.0,,190.0,,
eintracht frankfurt,Germany,501.0,,,,,501.0,501.0,501.0,,,,,,501.0,501.0,501.0,501.0,501.0,,501.0,,601.0,,32.0,,
bor monchengladbach,Germany,401.0,,,,,201.0,501.0,426.0,,,,,,151.0,81.0,251.0,701.0,151.0,,501.0,,301.0,,29.0,,
hamburg,Germany,751.0,,,,,501.0,501.0,301.0,,,,,,501.0,501.0,501.0,651.0,501.0,,501.0,,501.0,,29.0,,
fc koln,Germany,501.0,,,,,501.0,501.0,501.0,,,,,,501.0,751.0,501.0,451.0,501.0,,501.0,,501.0,,32.0,,
mainz 05,Germany,501.0,,,,,401.0,751.0,501.0,,,,,,501.0,301.0,501.0,451.0,501.0,,501.0,,601.0,,32.0,,
hannover,Germany,751.0,,,,,501.0,1001.0,501.0,,,,,,751.0,751.0,751.0,1001.0,751.0,,1001.0,,1001.0,,29.0,,
hertha berlin,Germany,1501.0,,,,,501.0,751.0,501.0,,,,,,751.0,501.0,751.0,1001.0,751.0,,501.0,,501.0,,29.0,,
vfb stuttgart,Germany,1501.0,,,,,501.0,1001.0,501.0,,,,,,751.0,501.0,751.0,1001.0,751.0,,501.0,,501.0,,29.0,,
werder bremen,Germany,501.0,,,,,301.0,1501.0,501.0,,,,,,501.0,501.0,501.0,601.0,501.0,,501.0,,601.0,,29.0,,
augsburg,Germany,751.0,,,,,501.0,1501.0,501.0,,,,,,751.0,501.0,501.0,1001.0,751.0,,501.0,,601.0,,32.0,,
hoffenheim,Germany,501.0,,,,,501.0,2001.0,301.0,,,,,,751.0,751.0,401.0,1001.0,751.0,,501.0,,301.0,,29.0,,
ingolstadt,Germany,2001.0,,,,,751.0,1501.0,501.0,,,,,,1501.0,2001.0,1001.0,801.0,1501.0,,501.0,,501.0,,32.0,,
darmstadt,Germany,2501.0,,,,,1001.0,2501.0,501.0,,,,,,2501.0,2501.0,2501.0,1001.0,2501.0,,1001.0,,1001.0,,32.0,,
barcelona,Spain,1.53,1.53,,,,1.57,1.62,1.53,,,,,,1.57,1.57,1.57,,1.57,,1.57,,1.5,,1.57,,
real madrid,Spain,2.63,2.62,,,,2.5,2.25,2.62,,,,,,2.62,2.5,2.5,,2.62,,2.6,,2.5,,2.77,,
atletico madrid,Spain,21.0,15.0,,,,19.0,21.0,15.0,,,,,,19.0,17.0,15.0,,19.0,,15.0,,17.0,,20.0,,
valencia,Spain,251.0,301.0,,,,101.0,51.0,201.0,,,,,,201.0,101.0,126.0,,201.0,,126.0,,51.0,,81.0,,
seville,Spain,251.0,501.0,,,,126.0,51.0,201.0,,,,,,251.0,151.0,101.0,,251.0,,126.0,,81.0,,105.0,,
villarreal,Spain,251.0,501.0,,,,126.0,251.0,251.0,,,,,,251.0,151.0,251.0,,251.0,,251.0,,201.0,,190.0,,
celta vigo,Spain,501.0,751.0,,,,201.0,501.0,501.0,,,,,,751.0,501.0,501.0,,751.0,,501.0,,,,190.0,,
malaga,Spain,1001.0,,,,,1001.0,501.0,501.0,,,,,,751.0,1001.0,1001.0,,751.0,,1001.0,,751.0,,95.0,,
athletic bilbao,Spain,1001.0,1001.0,,,,501.0,251.0,301.0,,,,,,501.0,501.0,751.0,,501.0,,751.0,,251.0,,380.0,,
espanyol,Spain,1001.0,,,,,1001.0,1001.0,501.0,,,,,,1001.0,501.0,1501.0,,1001.0,,1001.0,,501.0,,95.0,,
real sociedad,Spain,1001.0,,,,,1501.0,1001.0,501.0,,,,,,1001.0,1001.0,1501.0,,1001.0,,1001.0,,,,143.0,,
rayo vallecano,Spain,1001.0,,,,,1501.0,2501.0,501.0,,,,,,2501.0,3001.0,2001.0,,2501.0,,1001.0,,,,95.0,,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,,,,2501.0,1001.0,2501.0,,2501.0,,3001.0,,,,95.0,,
deportivo la coruna,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,,,,2501.0,1501.0,2501.0,,2501.0,,2001.0,,,,95.0,,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,5001.0,5001.0,4001.0,,5001.0,,4001.0,,,,95.0,,
getafe,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,,,,5001.0,5001.0,5001.0,,5001.0,,5001.0,,,,95.0,,
gijon,Spain,4501.0,,,,,2501.0,5001.0,501.0,,,,,,5001.0,5001.0,2501.0,,5001.0,,5001.0,,,,95.0,,
granada,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,,,,5001.0,5001.0,5001.0,,5001.0,,5001.0,,,,95.0,,
levante,Spain,4501.0,,,,,2001.0,2501.0,501.0,,,,,,5001.0,5001.0,5001.0,,5001.0,,5001.0,,,,95.0,,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,,,,5001.0,1001.0,5001.0,,5001.0,,5001.0,,,,95.0,,
man city,England,1.57,1.57,,1.57,1.53,1.53,1.57,1.57,1.53,1.57,1.53,1.53,1.57,1.55,1.53,1.53,1.53,1.55,1.57,1.57,1.57,1.56,,1.61,,1.63
arsenal,England,6.5,5.5,,6.5,6.5,6.5,5.5,6.5,5.5,6.5,6.5,6.0,6.0,6.0,6.0,6.5,6.2,6.0,6.5,6.5,6.5,6.5,,6.7,,6.94
man utd,England,7.5,9.0,,7.0,7.0,7.5,7.0,7.0,7.0,7.5,7.0,7.0,7.0,7.5,8.0,7.0,7.25,7.5,7.5,7.5,7.5,7.5,,7.84,,8.13
chelsea,England,7.5,9.0,,7.5,8.0,8.5,7.5,8.5,7.5,8.0,8.0,8.0,8.0,8.0,8.5,8.0,7.75,8.0,8.0,7.5,8.0,7.5,,8.6,,8.92
liverpool,England,101.0,101.0,,101.0,101.0,101.0,101.0,101.0,101.0,101.0,126.0,67.0,81.0,81.0,101.0,101.0,96.0,81.0,101.0,101.0,101.0,121.0,,95.0,,90.0
tottenham,England,251.0,201.0,,301.0,201.0,251.0,401.0,276.0,201.0,301.0,201.0,251.0,251.0,201.0,501.0,201.0,251.0,201.0,301.0,301.0,301.0,331.0,,323.0,,298.0
everton,England,751.0,501.0,,501.0,351.0,501.0,1001.0,501.0,501.0,751.0,501.0,301.0,501.0,501.0,501.0,501.0,601.0,501.0,751.0,751.0,751.0,801.0,,504.0,,496.0
west ham,England,501.0,751.0,,751.0,501.0,1001.0,501.0,1251.0,1001.0,1001.0,1001.0,1501.0,1001.0,501.0,501.0,501.0,401.0,501.0,1001.0,501.0,1001.0,501.0,,409.0,,298.0
crystal palace,England,1001.0,1001.0,,1001.0,751.0,501.0,1001.0,751.0,801.0,1001.0,1001.0,1501.0,1001.0,1001.0,1001.0,1001.0,901.0,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
swansea,England,1001.0,751.0,,1501.0,1001.0,751.0,1001.0,751.0,751.0,1001.0,1001.0,1251.0,1001.0,1001.0,1001.0,1001.0,951.0,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
leicester,England,1501.0,2001.0,,1501.0,1501.0,751.0,1001.0,1501.0,1501.0,1501.0,1501.0,1501.0,1501.0,1001.0,1001.0,1501.0,1001.0,1001.0,1501.0,1501.0,1501.0,1501.0,,950.0,,496.0
southampton,England,1001.0,2501.0,,1001.0,751.0,751.0,1001.0,751.0,751.0,1001.0,1001.0,1251.0,1001.0,1001.0,1001.0,1001.0,901.0,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
bournemouth,England,4501.0,5001.0,,2001.0,2001.0,5001.0,1001.0,2001.0,3001.0,2001.0,4001.0,3001.0,1001.0,2001.0,2501.0,2001.0,1001.0,2001.0,2001.0,4501.0,2001.0,4501.0,,950.0,,496.0
norwich,England,4501.0,5001.0,,5001.0,4001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,1001.0,4001.0,2501.0,5001.0,1001.0,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
stoke,England,1501.0,5001.0,,2501.0,1501.0,1001.0,1001.0,1501.0,2001.0,3001.0,5001.0,2501.0,3001.0,2001.0,1501.0,1501.0,1001.0,2001.0,3001.0,1501.0,3001.0,1501.0,,950.0,,496.0
newcastle,England,3001.0,5001.0,,3001.0,4001.0,1501.0,1001.0,1501.0,3001.0,5001.0,6001.0,5001.0,3001.0,4001.0,2501.0,5001.0,1001.0,4001.0,5001.0,3001.0,5001.0,3001.0,,950.0,,496.0
watford,England,4501.0,5001.0,,4001.0,4001.0,5001.0,1001.0,5001.0,6001.0,5001.0,5001.0,3001.0,5001.0,4001.0,2501.0,4001.0,1001.0,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
aston villa,England,2001.0,5001.0,,3001.0,4001.0,2001.0,1001.0,2001.0,6001.0,5001.0,7501.0,7501.0,5001.0,5001.0,2501.0,7501.0,1001.0,5001.0,5001.0,2001.0,5001.0,2001.0,,950.0,,496.0
west brom,England,1501.0,5001.0,,2001.0,1501.0,2001.0,1001.0,2001.0,3001.0,2001.0,7501.0,2501.0,2001.0,2001.0,2501.0,2001.0,1001.0,2001.0,2001.0,1501.0,2001.0,1501.0,,950.0,,496.0
sunderland,England,4501.0,5001.0,,5001.0,7501.0,5001.0,1001.0,4001.0,8001.0,8001.0,10001.0,10001.0,3001.0,7501.0,2501.0,7501.0,1001.0,7501.0,8001.0,4501.0,8001.0,4501.0,,950.0,,496.0
psg,France,1.06,1.06,,,,1.06,1.03,1.07,1.04,1.04,,,,1.05,1.04,,,1.05,2.25,1.06,1.04,1.05,,1.08,,
lyon,France,21.0,13.0,,,,15.0,15.0,15.0,17.0,18.0,,,,15.0,21.0,,,15.0,7.0,15.0,18.0,15.0,,18.1,,
monaco,France,21.0,19.0,,,,17.0,17.0,20.0,17.0,31.0,,,,17.0,21.0,,,17.0,9.0,19.0,31.0,21.0,,9.55,,
marseille,France,67.0,51.0,,,,51.0,41.0,34.0,51.0,71.0,,,,51.0,51.0,,,51.0,10.0,41.0,71.0,34.0,,42.0,,
evian,France,,,,,,,,,,,,,,,,,,,101.0,,,,,,,
st etienne,France,67.0,,,,,101.0,51.0,51.0,67.0,101.0,,,51.0,81.0,67.0,,,81.0,18.0,101.0,101.0,111.0,,48.0,,
lens,France,,,,,,,,,,,,,,,,,,,121.0,,,,,,,
sochaux,France,,,,,,,,,,,,,,,,,,,121.0,,,,,,,
metz,France,,,,,,,,,,,,,,,,,,,136.0,,,,,,,
lille,France,201.0,,,,,201.0,501.0,176.0,201.0,501.0,,,,251.0,251.0,,,251.0,41.0,251.0,501.0,201.0,,95.0,,
rennes,France,401.0,,,,,301.0,251.0,176.0,501.0,151.0,,,,501.0,151.0,,,501.0,41.0,501.0,151.0,121.0,,95.0,,
montpellier,France,501.0,,,,,251.0,751.0,501.0,501.0,1000.0,,,,501.0,501.0,,,501.0,31.0,251.0,1000.0,401.0,,95.0,,
caen,France,1001.0,,,,,1001.0,1001.0,501.0,501.0,1001.0,,,,751.0,751.0,,,751.0,56.0,1001.0,1001.0,501.0,,95.0,,
nantes,France,501.0,,,,,501.0,751.0,501.0,501.0,1001.0,,,,501.0,501.0,,,501.0,46.0,501.0,1001.0,501.0,,95.0,,
nice,France,1001.0,,,,,501.0,1001.0,501.0,401.0,801.0,,,,501.0,501.0,,,501.0,51.0,501.0,801.0,401.0,,95.0,,
toulouse,France,1001.0,,,,,751.0,1001.0,501.0,501.0,801.0,,,,751.0,501.0,,,751.0,66.0,751.0,801.0,751.0,,95.0,,
lorient,France,1501.0,,,,,501.0,751.0,501.0,501.0,501.0,,,,501.0,501.0,,,501.0,81.0,501.0,501.0,501.0,,95.0,,
bordeaux,France,201.0,,,,,126.0,126.0,176.0,126.0,1510.0,,,,151.0,251.0,,,151.0,26.0,126.0,1510.0,151.0,,95.0,,
bastia,France,1001.0,,,,,751.0,1001.0,501.0,1001.0,2001.0,,,,751.0,1001.0,,,751.0,86.0,751.0,2001.0,1001.0,,95.0,,
guingamp,France,1001.0,,,,,751.0,2001.0,501.0,501.0,1051.0,,,,1001.0,751.0,,,1001.0,61.0,1001.0,1051.0,1001.0,,95.0,,
reims,France,501.0,,,,,751.0,2001.0,751.0,501.0,1501.0,,,,501.0,1001.0,,,501.0,121.0,1001.0,1501.0,751.0,,95.0,,
