name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.02,1.01,1.010909090909091,1.01,1.01,1.01
vfl wolfsburg,Germany,85.0,34.0,61.214285714285715,59.0,51.0,77.5
bayer leverkusen,Germany,100.0,41.0,68.428571428571431,67.0,55.0,67.0
bor monchengladbach,Germany,200.0,67.0,126.21428571428571,108.5,101.0,126.0
schalke 04,Germany,252.0,101.0,179.42857142857142,151.0,151.0,237.75
hoffenheim,Germany,751.0,238.0,410.57142857142856,450.5,263.5,500.75
bor dortmund,Germany,800.0,51.0,276.28571428571428,138.5,101.0,251.0
hannover 96,Germany,1000.0,401.0,651.63636363636363,501.0,501.0,880.5
mainz 05,Germany,1000.0,401.0,651.63636363636363,501.0,501.0,880.5
eintracht frankfurt,Germany,1500.0,501.0,970.625,881.0,501.0,1500.0
hertha berlin,Germany,2000.0,501.0,1345.625,1251.0,941.0,2000.0
augsburg,Germany,2001.0,500.0,720.625,501.0,500.0,566.0
vfb stuttgart,Germany,2500.0,501.0,1408.125,881.0,751.0,2500.0
fc koln,Germany,2500.0,501.0,1408.125,881.0,751.0,2500.0
paderborn,Germany,2501.0,501.0,1595.625,1630.5,751.0,2500.0
hamburg,Germany,2501.0,501.0,1595.625,1750.5,1316.0,2000.0
freiburg,Germany,3000.0,501.0,1908.125,1751.0,1316.0,3000.0
werder bremen,Germany,4000.0,501.0,2095.625,1381.0,751.0,4000.0
real madrid,Spain,1.5,1.4,1.4428571428571426,1.4399999999999999,1.4399999999999999,1.45
barcelona,Spain,3.14,1.02,2.7719047619047621,2.8500000000000001,2.75,2.8799999999999999
atletico madrid,Spain,26.0,17.0,22.333333333333332,21.0,21.0,26.0
valencia,Spain,301.0,81.0,165.47619047619048,151.0,101.0,251.0
seville,Spain,501.0,114.0,302.66666666666669,251.0,251.0,401.0
villarreal,Spain,950.0,301.0,524.93333333333328,501.0,501.0,501.0
malaga,Spain,2001.0,26.0,1253.6923076923076,1501.0,1001.0,1501.0
athletic bilbao,Spain,2001.0,301.0,768.07142857142856,631.0,501.0,1001.0
celta vigo,Spain,2001.0,501.0,997.84615384615381,761.0,751.0,1501.0
real sociedad,Spain,5001.0,301.0,1795.4545454545455,1001.0,570.5,2001.0
deportivo la coruna,Spain,10001.0,761.0,4247.272727272727,5001.0,1501.0,5001.0
elche,Spain,10001.0,761.0,4247.272727272727,5001.0,1501.0,5001.0
espanyol,Spain,10001.0,761.0,2883.6363636363635,2501.0,1501.0,2501.0
