name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.0,1.02,1.01,1.01,1.01,,1.01,1.01,,,1.02,,,1.01,,1.01,1.02,,1.01,,,,,1.01,
bayer leverkusen,Germany,34.0,51.0,67.0,51.0,67.0,,67.0,51.0,,,41.0,,,51.0,,51.0,67.0,,51.0,,,,,37.0,
vfl wolfsburg,Germany,41.0,51.0,67.0,51.0,67.0,,51.0,81.0,,,41.0,,,67.0,,51.0,51.0,,67.0,,,,,34.0,
schalke 04,Germany,151.0,151.0,151.0,151.0,151.0,,201.0,101.0,,,101.0,,,151.0,,151.0,151.0,,151.0,,,,,252.0,
bor monchengladbach,Germany,251.0,101.0,101.0,81.0,101.0,,126.0,101.0,,,67.0,,,101.0,,101.0,126.0,,101.0,,,,,70.0,
bor dortmund,Germany,251.0,101.0,126.0,126.0,126.0,,126.0,101.0,,,67.0,,,101.0,,151.0,151.0,,101.0,,,,,99.0,
hoffenheim,Germany,501.0,251.0,251.0,301.0,251.0,,501.0,301.0,,,201.0,,,251.0,,251.0,,,251.0,,,,,218.0,
mainz 05,Germany,751.0,,501.0,,501.0,,401.0,501.0,,,501.0,,,501.0,,,501.0,,501.0,,,,,466.0,
vfb stuttgart,Germany,1001.0,,,,,,1001.0,501.0,,,,,,751.0,,,,,751.0,,,,,761.0,
hannover 96,Germany,1001.0,,251.0,,251.0,,501.0,501.0,,,401.0,,,501.0,,,501.0,,501.0,,,,,378.0,
hertha berlin,Germany,1501.0,,,,,,1501.0,501.0,,,,,,1001.0,,,,,1001.0,,,,,761.0,
fc koln,Germany,1501.0,,,,,,1001.0,501.0,,,,,,751.0,,,,,751.0,,,,,761.0,
augsburg,Germany,1001.0,,501.0,,501.0,,2001.0,501.0,,,,,,501.0,,,,,501.0,,,,,761.0,
eintracht frankfurt,Germany,2001.0,,,,,,1001.0,501.0,,,,,,501.0,,,,,501.0,,,,,761.0,
paderborn,Germany,1001.0,,,,,,2501.0,501.0,,,,,,751.0,,,,,751.0,,,,,388.0,
hamburg,Germany,1001.0,,,,,,2501.0,501.0,,,,,,1501.0,,,,,1501.0,,,,,761.0,
freiburg,Germany,5001.0,,,,,,2001.0,501.0,,,,,,1501.0,,,,,1501.0,,,,,761.0,
werder bremen,Germany,5001.0,,,,,,2001.0,501.0,,,,,,751.0,,,,,751.0,,,,,761.0,
